name value uncertainty
Mode 1 0
logP -0.443 0
V_A 0.457 0
V_Sk 1.273 0
V_Ac 0.776 0
V_mean_mag 19.463 0.008
V_R21 0.146 0.051
V_R31 0.104 0.06
V_P21 3.92 0.349
V_P31 0.77 0.46
I_A 0.295 0
I_Sk 1.857 0
I_Ac 0.969 0
I_mean_mag 19.09 0.003
I_R21 0.156 0.03
I_R31 0.13 0.03
I_P21 3.206 0.206
I_P31 0.289 0.25
