name value uncertainty
Mode 1 0
logP -0.457 0
V_A 0.589 0
V_Sk -0.248 0
V_Ac 0.953 0
V_mean_mag 19.695 0.009
V_R21 0.214 0.046
V_R31 0.109 0.041
V_P21 3.313 0.23
V_P31 0.33 0.4
I_A 0.291 0
I_Sk 1.387 0
I_Ac 0.862 0
I_mean_mag 19.168 0.002
I_R21 0.178 0.022
I_R31 0.052 0.021
I_P21 3.354 0.13
I_P31 0.525 0.431
