name value uncertainty
Mode 0 0
logP -0.136 0
V_A 0.782 0
V_Sk -0.155 0
V_Ac 1.809 0
V_mean_mag 19.393 0.009
V_R21 0.392 0.039
V_R31 0.32 0.041
V_P21 2.406 0.138
V_P31 5.088 0.177
I_A 0.507 0
I_Sk 4.376 0
I_Ac 1.16 0
I_mean_mag 18.821 0.002
I_R21 0.47 0.019
I_R31 0.387 0.018
I_P21 2.766 0.05
I_P31 5.866 0.068
