name value uncertainty
Mode 0 0
logP -0.263 0
I_A 0.531 0
I_Sk 4.348 0
I_Ac 1.174 0
I_mean_mag 17.938 0.002
I_R21 0.508 0.018
I_R31 0.343 0.017
I_P21 2.738 0.047
I_P31 5.935 0.071
