name value uncertainty
Mode 0 0
logP -0.264 0
V_A 1.007 0
V_Sk 1.004 0
V_Ac 1.941 0
V_mean_mag 19.726 0.019
V_R21 0.224 0.102
V_R31 0.198 0.09
V_P21 2.076 0.294
V_P31 3.337 0.428
I_A 0.515 0
I_Sk 1.703 0
I_Ac 1.801 0
I_mean_mag 19.208 0.004
I_R21 0.365 0.026
I_R31 0.196 0.025
I_P21 2.52 0.084
I_P31 5.047 0.146
