name value uncertainty
Mode 0 0
logP -0.196 0
I_A 0.343 0
I_Sk 3.098 0
I_Ac 1.32 0
I_mean_mag 19.027 0.007
I_R21 0.341 0.069
I_R31 0.208 0.06
I_P21 2.254 0.234
I_P31 5.328 0.397
