name value uncertainty
Mode 0 0
logP -0.211 0
I_A 0.282 0
I_Sk -0.195 0
I_Ac 1.545 0
I_mean_mag 18.858 0.005
I_R21 0.489 0.07
I_R31 0.104 0.065
I_P21 2.642 0.179
I_P31 5.666 0.595
