name value uncertainty
Mode 0 0
logP -0.113 0
V_A 0.474 0
V_Sk -0.196 0
V_Ac 1.591 0
V_mean_mag 19.844 0.01
V_R21 0.334 0.087
V_R31 0.244 0.069
V_P21 2.431 0.214
V_P31 5.356 0.346
I_A 0.26 0
I_Sk 2.46 0
I_Ac 0.825 0
I_mean_mag 19.193 0.003
I_R21 0.363 0.038
I_R31 0.188 0.036
I_P21 3.22 0.119
I_P31 0.134 0.213
