name value uncertainty
Mode 1 0
logP -0.466 0
I_A 0.26 0
I_Sk -0.306 0
I_Ac 0.976 0
I_mean_mag 17.761 0.001
I_R21 0.08 0.015
I_R31 0.076 0.015
I_P21 3.312 0.192
I_P31 0.487 0.208
