name value uncertainty
Mode 1 0
logP -0.467 0
V_A 0.397 0
V_Sk 1.632 0
V_Ac 0.938 0
V_mean_mag 19.13 0.004
V_R21 0.1 0.026
V_R31 0.101 0.028
V_P21 3.24 0.27
V_P31 0.221 0.261
I_A 0.293 0
I_Sk 1.212 0
I_Ac 1.028 0
I_mean_mag 18.929 0.002
I_R21 0.134 0.021
I_R31 0.049 0.02
I_P21 3.114 0.158
I_P31 0.892 0.424
