name value uncertainty
Mode 0 0
logP -0.233 0
V_A 1.184 0
V_Sk 5.41 0
V_Ac 2.185 0
V_mean_mag 19.113 0.004
V_R21 0.504 0.014
V_R31 0.343 0.014
V_P21 2.326 0.038
V_P31 5.069 0.053
I_A 0.777 0
I_Sk 5.173 0
I_Ac 1.488 0
I_mean_mag 18.687 0.002
I_R21 0.506 0.01
I_R31 0.345 0.01
I_P21 2.639 0.027
I_P31 5.549 0.04
