name value uncertainty
Mode 0 0
logP -0.253 0
I_A 0.623 0
I_Sk 5.135 0
I_Ac 2.185 0
I_mean_mag 19.184 0.005
I_R21 0.459 0.04
I_R31 0.273 0.037
I_P21 2.647 0.103
I_P31 4.936 0.165
