name value uncertainty
Mode 1 0
logP -0.466 0
V_A 0.401 0
V_Sk 1.326 0
V_Ac 0.949 0
V_mean_mag 19.205 0.002
V_R21 0.085 0.015
V_R31 0.077 0.016
V_P21 3.214 0.191
V_P31 0.521 0.206
I_A 0.243 0
I_Sk 1.273 0
I_Ac 0.876 0
I_mean_mag 18.746 0.001
I_R21 0.104 0.017
I_R31 0.069 0.017
I_P21 3.566 0.169
I_P31 1.144 0.257
