name value uncertainty
Mode 0 0
logP -0.194 0
I_A 0.574 0
I_Sk 3.902 0
I_Ac 0.912 0
I_mean_mag 18.851 0.002
I_R21 0.538 0.018
I_R31 0.32 0.017
I_P21 3.041 0.045
I_P31 0.053 0.07
