name value uncertainty
Mode 1 0
logP -0.546 0
I_A 0.285 0
I_Sk -0.283 0
I_Ac 1.747 0
I_mean_mag 19.309 0.006
I_R21 0.331 0.07
I_R31 0.145 0.066
I_P21 2.704 0.257
I_P31 4.734 0.546
