name value uncertainty
Mode 0 0
logP -0.341 0
V_A 1.014 0
V_Sk 2.759 0
V_Ac 2.115 0
V_mean_mag 19.54 0.012
V_R21 0.396 0.037
V_R31 0.165 0.038
V_P21 2.208 0.129
V_P31 4.59 0.251
I_A 0.58 0
I_Sk 2.861 0
I_Ac 1.786 0
I_mean_mag 18.996 0.003
I_R21 0.385 0.019
I_R31 0.191 0.019
I_P21 2.546 0.062
I_P31 5.161 0.112
