name value uncertainty
Mode 0 0
logP -0.099 0
V_A 0.392 0
V_Sk -0.206 0
V_Ac 0.98 0
V_mean_mag 17.758 0.003
V_R21 0.391 0.025
V_R31 0.222 0.031
V_P21 2.833 0.094
V_P31 6.233 0.111
I_A 0.26 0
I_Sk -0.214 0
I_Ac 0.686 0
I_mean_mag 15.947 0
I_R21 0.356 0.002
I_R31 0.149 0.002
I_P21 3.44 0.006
I_P31 0.798 0.013
