name value uncertainty
Mode 1 0
logP -0.462 0
I_A 0.251 0
I_Sk 1.288 0
I_Ac 1.041 0
I_mean_mag 17.58 0.002
I_R21 0.124 0.019
I_R31 0.079 0.018
I_P21 3.005 0.159
I_P31 0.319 0.259
