name value uncertainty
Mode 1 0
logP -0.556 0
I_A 0.171 0
I_Sk 1.519 0
I_Ac 1.114 0
I_mean_mag 17.812 0.002
I_R21 0.144 0.037
I_R31 0.062 0.035
I_P21 2.796 0.263
I_P31 5.344 0.619
