name value uncertainty
Mode 0 0
logP -0.233 0
V_A 0.847 0
V_Sk 3.902 0
V_Ac 1.817 0
V_mean_mag 18.962 0.005
V_R21 0.461 0.026
V_R31 0.336 0.026
V_P21 2.28 0.071
V_P31 5.129 0.101
I_A 0.507 0
I_Sk 4.747 0
I_Ac 1.203 0
I_mean_mag 17.673 0.001
I_R21 0.488 0.012
I_R31 0.35 0.011
I_P21 2.76 0.03
I_P31 5.772 0.044
