name value uncertainty
Mode 1 0
logP -0.565 0
V_A 0.499 0
V_Sk 1.336 0
V_Ac 1.075 0
V_mean_mag 17.335 0.002
V_R21 0.176 0.01
V_R31 0.07 0.009
V_P21 3.132 0.075
V_P31 5.877 0.179
I_A 0.29 0
I_Sk 1.725 0
I_Ac 1.02 0
I_mean_mag 15.876 0
I_R21 0.185 0.002
I_R31 0.088 0.002
I_P21 3.182 0.014
I_P31 6.006 0.029
