name value uncertainty
Mode 0 0
logP -0.279 0
V_A 1.274 0
V_Sk -0.122 0
V_Ac 2.509 0
V_mean_mag 19.524 0.003
V_R21 0.462 0.013
V_R31 0.349 0.011
V_P21 2.244 0.032
V_P31 4.886 0.047
I_A 0.795 0
I_Sk 6.042 0
I_Ac 1.967 0
I_mean_mag 18.927 0.002
I_R21 0.463 0.01
I_R31 0.361 0.01
I_P21 2.576 0.026
I_P31 5.245 0.036
