name value uncertainty
Mode 1 0
logP -0.455 0
V_A 0.441 0
V_Sk -0.276 0
V_Ac 0.876 0
V_mean_mag 15.762 0.038
V_R21 0.222 0.313
V_R31 0.023 0.25
V_P21 3.453 1.232
V_P31 0.971 14.02
I_A 0.255 0
I_Sk -0.282 0
I_Ac 0.869 0
I_mean_mag 14.954 0.003
I_R21 0.149 0.03
I_R31 0.081 0.029
I_P21 3.391 0.207
I_P31 6.231 0.379
