name value uncertainty
Mode 1 0
logP -0.504 0
I_A 0.455 0
I_Sk 1.193 0
I_Ac 0.898 0
I_mean_mag 19.2 0.005
I_R21 0.111 0.032
I_R31 0.13 0.034
I_P21 3.319 0.293
I_P31 1.284 0.247
