name value uncertainty
Mode 1 0
logP -0.586 0
I_A 0.259 0
I_Sk -0.229 0
I_Ac 0.996 0
I_mean_mag 17.437 0.002
I_R21 0.192 0.018
I_R31 0.096 0.019
I_P21 3.169 0.105
I_P31 5.983 0.196
