name value uncertainty
Mode 0 0
logP -0.248 0
V_A 0.711 0
V_Sk -0.194 0
V_Ac 1.915 0
V_mean_mag 19.424 0.006
V_R21 0.394 0.034
V_R31 0.222 0.03
V_P21 2.339 0.098
V_P31 5.076 0.174
I_A 0.476 0
I_Sk 3.292 0
I_Ac 1.571 0
I_mean_mag 18.809 0.002
I_R21 0.465 0.02
I_R31 0.279 0.019
I_P21 2.68 0.055
I_P31 5.552 0.087
