name value uncertainty
Mode 0 0
logP -0.278 0
V_A 0.945 0
V_Sk 3.444 0
V_Ac 2.115 0
V_mean_mag 20.121 0.012
V_R21 0.48 0.051
V_R31 0.294 0.051
V_P21 2.406 0.152
V_P31 4.964 0.23
I_A 0.542 0
I_Sk 3.425 0
I_Ac 1.463 0
I_mean_mag 17.368 0.001
I_R21 0.455 0.006
I_R31 0.265 0.005
I_P21 2.76 0.016
I_P31 5.679 0.025
