name value uncertainty
Mode 0 0
logP -0.355 0
I_A 0.694 0
I_Sk 5.711 0
I_Ac 1.538 0
I_mean_mag 16.063 0.001
I_R21 0.568 0.005
I_R31 0.375 0.005
I_P21 2.753 0.013
I_P31 5.796 0.02
