name value uncertainty
Mode 0 0
logP -0.297 0
V_A 0.988 0
V_Sk 1.463 0
V_Ac 3.31 0
V_mean_mag 19.973 0.024
V_R21 0.403 0.117
V_R31 0.265 0.111
V_P21 2.028 0.27
V_P31 4.254 0.436
I_A 0.591 0
I_Sk -0.283 0
I_Ac 2.155 0
I_mean_mag 19.356 0.005
I_R21 0.397 0.032
I_R31 0.208 0.031
I_P21 2.514 0.098
I_P31 4.847 0.168
