name value uncertainty
Mode 0 0
logP -0.229 0
I_A 0.519 0
I_Sk 4.65 0
I_Ac 1.283 0
I_mean_mag 18.986 0.002
I_R21 0.458 0.022
I_R31 0.354 0.022
I_P21 2.695 0.059
I_P31 5.761 0.08
