name value uncertainty
Mode 0 0
logP -0.255 0
I_A 0.59 0
I_Sk 4.747 0
I_Ac 1.801 0
I_mean_mag 18.805 0.002
I_R21 0.438 0.017
I_R31 0.318 0.016
I_P21 2.667 0.05
I_P31 5.406 0.071
