l n nu dnu n_g
0 2 122.216 0.123 0 
0 3 151.810 0.117 0 
0 4 181.219 0.112 0 
0 5 210.120 0.106 0 
0 6 239.549 0.101 0 
0 7 268.410 0.049 0 
0 8 296.089 0.027 0 
0 9 323.394 0.030 0 
0 10 351.952 0.020 0 
0 11 381.361 0.019 0 
0 12 410.502 0.015 0 
0 13 439.294 0.014 0 
0 14 468.135 0.017 0 
0 15 497.743 0.027 0 
0 16 527.611 0.050 0 
0 17 557.603 0.139 0 
0 18 587.833 0.175 0 
0 19 617.838 0.183 0 
0 20 647.604 0.192 0 
0 21 677.242 0.202 0 
0 22 707.564 0.212 0 
0 23 737.470 0.223 0 
1 -26 130.999 0.342 29 
1 -25 135.395 0.326 28 
1 -24 140.278 0.310 27 
1 -23 146.836 0.296 26 
1 -22 151.839 0.282 25 
1 -5 156.887 0.268 8 
1 -20 158.652 0.255 23 
1 -19 165.370 0.243 23 
1 -18 172.803 0.232 22 
1 -3 179.183 0.221 7 
1 -8 183.920 0.210 12 
1 -15 190.174 0.200 20 
1 -6 195.736 0.191 11 
1 -13 204.067 0.182 18 
1 -12 215.134 0.173 17 
1 -11 219.181 0.165 16 
1 -10 229.066 0.157 16 
1 -9 243.257 0.149 15 
1 -8 247.680 0.142 14 
1 -7 260.894 0.135 14 
1 2 274.580 0.129 5 
1 -5 281.188 0.123 13 
1 4 299.125 0.117 4 
1 -3 305.168 0.111 11 
1 6 324.371 0.106 3 
1 -1 332.466 0.099 10 
1 6 350.949 0.049 4 
1 1 363.297 0.036 9 
1 8 379.123 0.027 3 
1 3 397.442 0.022 9 
1 8 411.011 0.016 4 
1 11 429.170 0.016 2 
1 6 450.296 0.013 7 
1 11 463.364 0.016 3 
1 12 484.707 0.023 3 
1 9 508.711 0.047 6 
1 12 523.100 0.095 4 
1 13 544.910 0.202 4 
1 12 571.422 0.212 6 
1 13 591.309 0.223 5 
1 16 608.169 0.234 3 
1 17 633.903 0.246 3 
1 16 661.652 0.258 5 
1 17 686.401 0.271 4 
1 18 701.202 0.285 4 
1 21 724.164 0.299 2 
1 22 753.091 0.314 2 
2 -48 132.395 0.495 50 
2 -47 133.845 0.472 49 
2 -45 138.780 0.449 48 
2 -44 141.176 0.428 47 
2 -43 144.461 0.407 46 
2 -42 146.725 0.388 45 
2 -41 148.853 0.370 44 
2 -40 151.933 0.352 43 
2 -39 155.422 0.335 42 
2 -38 159.626 0.319 41 
2 -37 163.312 0.304 40 
2 -36 165.163 0.290 39 
2 -35 168.503 0.276 39 
2 -34 173.388 0.263 38 
2 -33 176.579 0.250 37 
2 -32 178.707 0.238 36 
2 -31 182.829 0.227 35 
2 -30 188.366 0.216 34 
2 -29 194.366 0.206 33 
2 -28 200.111 0.196 33 
2 -27 202.940 0.187 32 
2 -26 207.145 0.178 31 
2 -25 212.907 0.169 30 
2 -24 216.916 0.161 29 
2 -23 222.488 0.154 28 
2 -22 230.205 0.146 28 
2 -21 235.968 0.139 27 
2 -20 238.789 0.133 26 
2 -19 248.059 0.126 25 
2 -18 257.891 0.120 24 
2 -17 264.118 0.115 24 
2 -16 268.864 0.109 23 
2 -15 279.786 0.104 22 
2 -14 290.914 0.099 22 
2 -13 293.137 0.094 21 
2 -12 304.482 0.090 20 
2 -11 314.654 0.086 19 
2 -10 320.777 0.081 19 
2 -9 328.125 0.078 18 
2 -8 343.590 0.074 17 
2 -7 349.056 0.070 17 
2 -6 362.549 0.067 16 
2 -5 378.287 0.064 16 
2 -4 384.023 0.061 15 
2 -3 407.300 0.040 15 
2 -2 408.606 0.031 14 
2 -1 435.732 0.026 14 
2 0 436.786 0.024 13 
2 1 465.243 0.038 13 
2 2 468.031 0.061 12 
2 3 494.934 0.167 12 
2 4 504.070 0.274 11 
2 5 525.348 0.287 11 
2 6 546.325 0.302 10 
2 7 554.975 0.317 10 
2 8 585.289 0.333 10 
2 9 595.802 0.349 9 
2 10 614.668 0.367 9 
2 11 644.752 0.385 9 
2 12 655.494 0.404 8 
2 13 674.590 0.425 8 
2 14 704.903 0.446 8 
2 15 726.513 0.468 7 
2 16 735.270 0.492 7 
