l n nu dnu n_g
0 2 119.582 0.121 0 
0 3 149.492 0.115 0 
0 4 178.126 0.110 0 
0 5 207.337 0.105 0 
0 6 236.253 0.100 0 
0 7 264.539 0.048 0 
0 8 291.294 0.027 0 
0 9 318.650 0.029 0 
0 10 347.109 0.019 0 
0 11 375.867 0.019 0 
0 12 404.103 0.014 0 
0 13 432.188 0.014 0 
0 14 461.039 0.017 0 
0 15 490.310 0.027 0 
0 16 519.860 0.049 0 
0 17 549.182 0.137 0 
0 18 578.639 0.172 0 
0 19 607.945 0.180 0 
0 20 637.443 0.189 0 
0 21 667.091 0.199 0 
0 22 696.660 0.209 0 
0 23 725.968 0.219 0 
1 -11 130.355 0.374 14 
1 -28 133.700 0.356 31 
1 -27 137.548 0.339 30 
1 -26 142.420 0.323 29 
1 -25 147.677 0.307 28 
1 -24 153.398 0.293 27 
1 -7 155.321 0.279 10 
1 -22 159.452 0.266 26 
1 -21 165.993 0.253 25 
1 -16 172.275 0.241 20 
1 -3 177.867 0.229 7 
1 -8 182.526 0.219 12 
1 -17 188.708 0.208 22 
1 -2 194.089 0.198 7 
1 -7 200.928 0.189 12 
1 -14 210.676 0.180 19 
1 -13 216.886 0.171 18 
1 -12 222.627 0.163 18 
1 -11 234.486 0.155 17 
1 0 244.239 0.148 6 
1 -9 250.133 0.141 16 
1 -8 265.333 0.134 15 
1 1 271.607 0.128 6 
1 -6 284.713 0.122 14 
1 5 296.069 0.116 3 
1 -4 306.157 0.110 13 
1 5 321.122 0.105 4 
1 -2 331.589 0.098 12 
1 7 346.927 0.049 3 
1 0 360.480 0.036 11 
1 7 373.981 0.026 4 
1 2 391.854 0.022 10 
1 7 403.892 0.015 5 
1 10 422.090 0.016 3 
1 5 441.017 0.013 8 
1 10 453.139 0.016 4 
1 11 476.488 0.023 4 
1 8 495.925 0.046 7 
1 13 509.532 0.092 3 
1 10 534.648 0.199 7 
1 11 557.421 0.209 6 
1 14 570.663 0.219 4 
1 15 594.704 0.230 4 
1 14 621.386 0.241 6 
1 15 641.738 0.253 5 
1 18 657.383 0.266 3 
1 19 683.287 0.279 3 
1 18 710.207 0.293 5 
1 19 736.870 0.308 4 
2 -55 126.101 0.648 57 
2 -54 127.918 0.617 56 
2 -53 131.188 0.588 55 
2 -52 133.384 0.560 54 
2 -51 133.545 0.533 53 
2 -50 137.429 0.508 53 
2 -49 138.807 0.483 52 
2 -48 142.155 0.460 51 
2 -47 144.392 0.438 50 
2 -46 146.082 0.418 49 
2 -45 148.065 0.398 48 
2 -44 151.522 0.379 47 
2 -43 154.895 0.361 46 
2 -42 158.888 0.344 45 
2 -41 161.207 0.327 44 
2 -40 164.535 0.312 43 
2 -39 166.916 0.297 43 
2 -38 170.971 0.283 42 
2 -37 173.777 0.269 41 
2 -36 175.612 0.256 40 
2 -35 179.118 0.244 39 
2 -34 184.174 0.233 38 
2 -33 188.452 0.221 37 
2 -32 193.931 0.211 36 
2 -31 199.297 0.201 36 
2 -30 201.502 0.191 35 
2 -29 205.681 0.182 34 
2 -28 211.412 0.174 33 
2 -27 216.167 0.165 32 
2 -26 220.531 0.157 31 
2 -25 227.029 0.150 31 
2 -24 232.351 0.143 30 
2 -23 234.582 0.136 29 
2 -22 242.545 0.129 28 
2 -21 251.358 0.123 27 
2 -20 260.291 0.117 27 
2 -19 261.204 0.112 26 
2 -18 270.743 0.107 25 
2 -17 281.236 0.101 24 
2 -16 287.529 0.097 24 
2 -15 292.985 0.092 23 
2 -14 304.270 0.088 22 
2 -13 313.532 0.083 22 
2 -12 317.327 0.079 21 
2 -11 327.127 0.076 20 
2 -10 339.930 0.072 20 
2 -9 344.505 0.069 19 
2 -8 356.319 0.065 18 
2 -7 372.753 0.062 18 
2 -6 374.892 0.059 17 
2 -5 395.428 0.039 16 
2 -4 401.311 0.031 16 
2 -3 419.051 0.025 15 
2 -2 429.455 0.023 15 
2 -1 445.802 0.036 14 
2 0 458.360 0.060 14 
2 1 476.043 0.160 13 
2 2 487.876 0.265 13 
2 3 510.434 0.278 12 
2 4 517.564 0.292 12 
2 5 546.937 0.307 12 
2 6 550.152 0.322 11 
2 7 576.163 0.338 11 
2 8 595.477 0.355 10 
2 9 605.180 0.373 10 
2 10 635.405 0.391 10 
2 11 649.745 0.411 9 
2 12 664.180 0.431 9 
2 13 693.774 0.453 9 
2 14 715.421 0.476 8 
2 15 724.149 0.499 8 
