l n nu dnu n_g
0 3 183.680 0.163 0 
0 4 217.562 0.155 0 
0 5 251.340 0.148 0 
0 6 284.232 0.141 0 
0 7 318.072 0.134 0 
0 8 352.631 0.064 0 
0 9 387.940 0.036 0 
0 10 423.053 0.039 0 
0 11 457.931 0.026 0 
0 12 492.407 0.025 0 
0 13 526.784 0.019 0 
0 14 561.711 0.018 0 
0 15 597.569 0.022 0 
0 16 634.058 0.035 0 
0 17 670.655 0.063 0 
0 18 707.281 0.177 0 
0 19 743.562 0.221 0 
0 20 780.127 0.232 0 
0 21 815.960 0.244 0 
0 22 852.091 0.256 0 
0 23 888.218 0.268 0 
0 24 923.945 0.282 0 
0 25 960.035 0.296 0 
1 -8 175.266 0.216 11 
1 -7 188.952 0.206 10 
1 -6 192.672 0.196 10 
1 -5 211.398 0.186 9 
1 0 224.140 0.178 4 
1 -3 236.966 0.169 8 
1 2 258.055 0.161 3 
1 -1 268.423 0.153 7 
1 4 290.906 0.146 2 
1 1 309.619 0.139 6 
1 4 325.392 0.133 3 
1 5 352.101 0.126 3 
1 4 367.296 0.120 5 
1 7 392.924 0.117 2 
1 8 413.374 0.058 2 
1 7 438.148 0.043 4 
1 8 465.394 0.033 3 
1 9 486.355 0.027 3 
1 10 512.034 0.020 3 
1 11 543.162 0.020 3 
1 12 574.070 0.017 2 
1 13 595.014 0.021 2 
1 14 619.344 0.029 2 
1 15 653.159 0.061 2 
1 16 688.483 0.125 2 
1 17 724.358 0.269 2 
1 18 759.488 0.282 2 
1 19 793.989 0.297 1 
1 20 819.600 0.311 1 
1 21 837.208 0.327 1 
1 22 869.728 0.343 1 
1 23 905.130 0.360 1 
1 24 940.501 0.378 1 
2 -16 178.368 0.226 19 
2 -15 186.788 0.215 18 
2 -14 196.653 0.205 17 
2 -13 200.696 0.195 17 
2 -12 211.292 0.186 16 
2 -11 216.679 0.177 15 
2 -10 227.256 0.169 14 
2 -9 241.643 0.161 14 
2 -8 245.646 0.153 13 
2 -7 260.805 0.146 12 
2 -6 272.497 0.139 12 
2 -5 281.668 0.132 11 
2 -4 291.276 0.126 10 
2 -3 311.656 0.120 10 
2 -2 315.315 0.114 9 
2 -1 345.334 0.109 9 
2 0 348.129 0.104 8 
2 1 382.828 0.099 8 
2 2 385.252 0.094 7 
2 3 418.766 0.089 7 
2 4 432.788 0.085 6 
2 5 454.035 0.081 6 
2 6 488.521 0.077 6 
2 7 496.021 0.048 5 
2 8 523.221 0.040 5 
2 9 558.121 0.033 5 
2 10 578.992 0.032 4 
2 11 594.302 0.048 4 
2 12 630.620 0.083 4 
2 13 666.925 0.225 4 
2 14 680.255 0.369 3 
2 15 704.021 0.388 3 
2 16 740.946 0.407 3 
2 17 776.521 0.428 3 
2 18 812.994 0.449 3 
2 19 826.799 0.472 2 
2 20 849.566 0.495 2 
2 21 885.076 0.520 2 
2 22 921.046 0.546 2 
2 23 956.157 0.573 2 
