n l nu dnu
11 0 768.9346235 0.329297323922 
12 0 834.228936 0.457253762729 
13 0 901.317774 1.98391450947 
13 1 931.939022 1.4007752314 
13 2 962.8016985 1.07809287002 
14 0 968.123038 0.649173427295 
14 1 996.930264 0.683511585806 
14 2 1028.865665 0.883318050411 
15 0 1034.57719 0.637334719156 
15 1 1063.10065 0.42930443712 
15 2 1097.2976 0.609670540416 
16 0 1100.85061 0.342932780902 
16 1 1129.02688 0.183853094821 
16 2 1162.34744 0.523615670136 
17 0 1168.20528 0.233770371598 
17 1 1196.74658 0.250201672055 
17 2 1230.68587 0.425904827453 
18 0 1236.09351 0.158698056418 
18 1 1265.0442 0.234251314761 
18 2 1299.28472 0.483872344551 
19 0 1303.9179 0.188844078647 
19 1 1331.699205 0.217672960364 
19 2 1367.49004 1.00761896331 
20 0 1371.00656 0.655320045061 
20 1 1399.82299 0.453407262148 
20 2 1435.07778 1.03216730075 
21 0 1439.712335 0.717680912674 
21 1 1466.75604 0.751766951961 
21 2 1501.14588 0.676311610304 
22 0 1509.05157 0.511437411774 
22 1 1534.94272 0.458925562608 
