l n nu dnu n_g
0 3 147.519 0.115 0 
0 4 176.566 0.109 0 
0 5 205.740 0.104 0 
0 6 234.653 0.099 0 
0 7 262.188 0.047 0 
0 8 288.839 0.027 0 
0 9 316.222 0.029 0 
0 10 344.573 0.019 0 
0 11 372.656 0.019 0 
0 12 400.209 0.014 0 
0 13 428.350 0.014 0 
0 14 457.208 0.017 0 
0 15 486.223 0.027 0 
0 16 515.250 0.048 0 
0 17 544.346 0.136 0 
0 18 572.723 0.170 0 
0 19 602.060 0.179 0 
0 20 631.598 0.188 0 
0 21 660.744 0.197 0 
0 22 689.735 0.207 0 
0 23 719.440 0.217 0 
1 -10 130.999 0.412 13 
1 -31 134.362 0.392 34 
1 -30 138.351 0.374 33 
1 -29 142.709 0.356 32 
1 -28 147.430 0.339 31 
1 -27 152.384 0.323 30 
1 -10 153.970 0.307 13 
1 -25 157.880 0.293 29 
1 -24 163.914 0.279 28 
1 -23 169.653 0.266 27 
1 -4 175.181 0.253 8 
1 -3 179.600 0.241 7 
1 -20 184.555 0.229 24 
1 -9 190.276 0.218 14 
1 -2 195.701 0.208 7 
1 -7 202.649 0.198 12 
1 -16 210.874 0.189 21 
1 -15 215.710 0.180 21 
1 -14 222.471 0.171 20 
1 -13 233.175 0.163 19 
1 -4 242.394 0.155 10 
1 -11 246.386 0.148 18 
1 -10 259.912 0.141 17 
1 3 268.704 0.134 4 
1 -8 276.768 0.128 16 
1 3 291.333 0.122 5 
1 -6 296.825 0.116 14 
1 3 312.847 0.110 6 
1 4 321.124 0.105 5 
1 3 336.764 0.100 7 
1 6 346.618 0.049 4 
1 7 362.819 0.036 4 
1 6 373.448 0.026 5 
1 9 390.615 0.021 3 
1 2 403.775 0.015 10 
1 11 418.949 0.016 2 
1 4 439.076 0.013 9 
1 11 449.444 0.016 3 
1 12 472.783 0.022 3 
1 7 489.959 0.046 8 
1 12 504.078 0.091 4 
1 9 529.570 0.197 8 
1 10 548.226 0.206 7 
1 15 561.520 0.217 3 
1 12 587.737 0.228 7 
1 13 611.558 0.239 6 
1 14 625.480 0.251 6 
1 17 648.000 0.263 4 
1 16 674.598 0.277 6 
1 17 699.171 0.290 5 
1 18 713.299 0.305 5 
2 -60 128.987 0.828 62 
2 -59 131.883 0.788 61 
2 -57 133.618 0.751 59 
2 -57 134.215 0.715 59 
2 -56 135.889 0.681 59 
2 -55 137.524 0.648 58 
2 -54 140.495 0.618 57 
2 -53 143.314 0.588 56 
2 -52 143.163 0.560 55 
2 -51 145.180 0.533 54 
2 -50 147.370 0.508 53 
2 -49 151.845 0.484 52 
2 -48 153.656 0.461 51 
2 -47 156.970 0.439 50 
2 -46 160.528 0.418 49 
2 -45 163.180 0.398 48 
2 -44 164.924 0.379 48 
2 -43 168.243 0.361 47 
2 -42 170.905 0.344 46 
2 -41 173.466 0.327 45 
2 -40 175.638 0.312 44 
2 -39 180.196 0.297 43 
2 -38 184.573 0.283 42 
2 -37 188.929 0.269 41 
2 -36 193.878 0.257 40 
2 -35 198.317 0.244 40 
2 -34 200.464 0.233 39 
2 -33 203.848 0.222 38 
2 -32 208.794 0.211 37 
2 -31 214.351 0.201 36 
2 -30 218.680 0.191 35 
2 -29 222.938 0.182 34 
2 -28 228.839 0.174 34 
2 -27 231.676 0.165 33 
2 -26 235.904 0.158 32 
2 -25 243.146 0.150 31 
2 -24 250.993 0.143 30 
2 -23 258.493 0.136 30 
2 -22 259.783 0.130 29 
2 -21 268.485 0.123 28 
2 -20 278.333 0.118 27 
2 -19 285.368 0.112 27 
2 -18 288.485 0.107 26 
2 -17 299.140 0.102 25 
2 -16 309.847 0.097 25 
2 -15 313.011 0.092 24 
2 -14 321.927 0.088 23 
2 -13 332.112 0.084 22 
2 -12 341.349 0.080 22 
2 -11 344.816 0.076 21 
2 -10 358.763 0.072 20 
2 -9 369.825 0.069 20 
2 -8 375.667 0.065 19 
2 -7 394.058 0.062 19 
2 -6 397.653 0.039 18 
2 -5 414.713 0.032 17 
2 -4 425.638 0.025 17 
2 -3 437.828 0.024 16 
2 -2 454.383 0.037 16 
2 -1 463.836 0.061 15 
2 0 483.409 0.163 15 
2 1 493.628 0.268 14 
2 2 512.926 0.281 14 
2 3 526.343 0.295 13 
2 4 541.345 0.310 13 
2 5 564.600 0.326 12 
2 6 570.278 0.342 12 
2 7 599.205 0.359 12 
2 8 608.053 0.377 11 
2 9 628.198 0.396 11 
2 10 657.580 0.416 11 
2 11 659.845 0.437 10 
2 12 686.907 0.458 10 
2 13 715.211 0.481 10 
2 14 718.891 0.505 9 
