l n nu dnu n_g
0 3 180.530 0.161 0 
0 4 214.108 0.153 0 
0 5 246.940 0.146 0 
0 6 279.434 0.139 0 
0 7 312.946 0.132 0 
0 8 347.265 0.063 0 
0 9 381.695 0.035 0 
0 10 416.194 0.038 0 
0 11 450.202 0.025 0 
0 12 483.744 0.024 0 
0 13 517.506 0.018 0 
0 14 552.314 0.018 0 
0 15 587.874 0.021 0 
0 16 623.720 0.034 0 
0 17 659.719 0.062 0 
0 18 695.416 0.174 0 
0 19 731.128 0.217 0 
0 20 766.616 0.228 0 
0 21 801.529 0.239 0 
0 22 837.620 0.251 0 
0 23 872.873 0.264 0 
0 24 908.641 0.277 0 
0 25 943.832 0.291 0 
1 -7 172.427 0.230 10 
1 -8 183.321 0.219 11 
1 -7 188.390 0.209 10 
1 -6 201.806 0.199 10 
1 -5 219.962 0.189 9 
1 -4 224.161 0.180 9 
1 -3 249.360 0.172 8 
1 -2 254.205 0.164 7 
1 -1 282.305 0.156 7 
1 0 288.041 0.148 6 
1 3 317.953 0.141 4 
1 2 328.769 0.135 6 
1 5 352.780 0.128 3 
1 6 373.268 0.122 3 
1 5 393.409 0.117 4 
1 8 417.483 0.059 2 
1 9 437.781 0.043 2 
1 8 464.325 0.033 4 
1 9 489.874 0.027 3 
1 10 509.887 0.019 3 
1 11 537.058 0.020 3 
1 12 569.335 0.017 3 
1 13 601.470 0.021 2 
1 14 623.413 0.030 2 
1 15 645.643 0.060 2 
1 16 678.532 0.123 2 
1 17 713.394 0.265 2 
1 18 748.033 0.278 2 
1 19 782.842 0.292 2 
1 20 816.149 0.307 2 
1 21 849.371 0.322 1 
1 22 868.448 0.338 1 
1 23 891.868 0.355 1 
1 24 926.084 0.373 1 
2 -18 174.073 0.223 21 
2 -17 178.222 0.212 20 
2 -16 187.321 0.202 19 
2 -15 196.297 0.192 18 
2 -14 200.061 0.183 18 
2 -13 210.263 0.174 17 
2 -12 215.150 0.166 16 
2 -11 224.741 0.158 15 
2 -10 238.790 0.151 15 
2 -9 241.784 0.143 14 
2 -8 256.830 0.137 13 
2 -7 269.169 0.130 13 
2 -6 276.375 0.124 12 
2 -5 287.541 0.118 11 
2 -4 303.468 0.112 11 
2 -3 309.776 0.107 10 
2 -2 331.381 0.102 9 
2 -1 342.603 0.097 9 
2 0 365.608 0.092 8 
2 1 377.202 0.088 8 
2 2 406.793 0.084 8 
2 3 412.101 0.080 7 
2 4 446.346 0.076 7 
2 5 458.008 0.072 6 
2 6 480.124 0.047 6 
2 7 513.911 0.039 6 
2 8 524.646 0.031 5 
2 9 548.839 0.030 5 
2 10 584.291 0.047 5 
2 11 609.756 0.080 4 
2 12 620.809 0.209 4 
2 13 655.912 0.357 4 
2 14 691.838 0.374 4 
2 15 715.184 0.393 3 
2 16 728.121 0.413 3 
2 17 763.374 0.433 3 
2 18 797.844 0.455 3 
2 19 835.110 0.478 3 
2 20 868.038 0.502 3 
2 21 874.444 0.527 2 
2 22 905.115 0.553 2 
2 23 940.846 0.581 2 
