M Y Z alpha diffusion overshoot age X_c log_g radius Y_surf
1.008955267578124149e+00 2.693412949218741970e-01 1.754652539062486957e-02 1.911414333984393643e+00 6.833148496093741642e-01 1.492904433593754410e-01 6.558474234325070817e+00 1.844567779633895510e-01 4.372821630466508402e+00 1.084283204879303408e+00 2.524969262139249992e-01
1.039465240234370036e+00 2.765350185546865958e-01 2.012068261718737844e-02 1.879003309570336233e+00 6.230080947265655977e-01 1.313964121093755266e-01 5.599055734526912964e+00 1.912342462587977576e-01 4.369146920958439040e+00 1.104916938638757395e+00 2.630382099412104102e-01
9.839850869140644996e-01 2.729996972656247300e-01 1.702268164062487737e-02 1.959944526367203510e+00 1.301180732421870490e-01 1.697845644531255915e-01 7.419501585497039642e+00 1.371211887448908207e-01 4.378307134315098992e+00 1.063754813350687112e+00 2.696198880792069486e-01
9.755150996093705507e-01 2.794726689453121415e-01 1.496144726562491888e-02 1.853723918945335836e+00 7.493929482421888277e-01 1.467016601562498024e-01 6.443210855503739509e+00 1.787255646470356785e-01 4.366102162483235460e+00 1.073898200049461016e+00 2.625568908059546236e-01
9.669338896484394041e-01 2.775125888671862162e-01 1.686560937499983689e-02 1.865532585937512922e+00 4.558249228515622309e-01 1.769539931640632391e-01 7.597191985144563731e+00 1.461912184748298815e-01 4.370883355950576643e+00 1.063712354802575311e+00 2.647608304958629644e-01
9.888944785156293937e-01 2.631268525390621504e-01 1.589907714843738148e-02 1.941420257812519701e+00 2.293309296874999903e-01 1.502404287109380954e-01 7.324951226832312479e+00 1.555852958890763527e-01 4.383146831251297115e+00 1.060234484566309865e+00 2.568038887040094420e-01
9.589786660156316422e-01 2.850646728515626727e-01 1.805509765624985219e-02 1.881939111328141179e+00 1.360297705078123975e-01 2.013263369140633197e-01 8.095760971188823873e+00 9.329185099754626342e-02 4.367771573170434962e+00 1.062275425175247756e+00 2.814472579214263304e-01
1.008747790039060455e+00 2.726212089843742525e-01 1.829803808593735703e-02 1.863778542968770546e+00 7.847856328124979131e-01 1.596034365234375307e-01 6.570216291390172714e+00 1.901850480389409848e-01 4.367208762849497106e+00 1.091393002745296936e+00 2.531313011040865479e-01
1.031411595703119577e+00 2.769876435546865800e-01 1.986183691406238558e-02 1.875822659179709806e+00 6.328048564453149227e-01 1.351825908203128368e-01 5.798791162215659156e+00 1.863031759309137780e-01 4.368766686599954596e+00 1.101063179127785396e+00 2.631749223126642612e-01
9.414062324218698263e-01 2.775234052734371626e-01 1.490036425781244081e-02 1.859274670898442894e+00 6.949694042968722618e-01 2.202226953125009656e-01 8.225114916155588318e+00 1.460846169823295793e-01 4.359102610774514552e+00 1.065347319906762680e+00 2.587425495790462437e-01
9.701823525390644853e-01 2.798838613281247056e-01 1.706250878906237153e-02 1.920472574218764494e+00 1.750228359375000931e-01 1.708147832031256808e-01 7.511327283774795305e+00 1.265973095529911718e-01 4.375441375714421710e+00 1.059742631008194991e+00 2.751684163199597521e-01
9.640836132812466985e-01 2.791197412109361342e-01 1.662932421874985592e-02 1.843200602539074584e+00 6.164010117187472826e-01 1.803447402343752171e-01 7.801098146219865193e+00 1.397393268244213616e-01 4.355099341068838115e+00 1.082422068421871053e+00 2.627699179876081259e-01
8.939585908203107056e-01 2.982120869140619801e-01 8.793513671875084411e-03 1.701520889648453050e+00 2.710719785156270878e-01 8.189982617187342717e-02 6.489772218176621976e+00 1.310412774202276698e-01 4.364562477575885779e+00 1.029233750436876926e+00 2.917919973148247470e-01
9.902209355468689633e-01 2.673244833984371183e-01 1.454715136718745007e-02 1.896667457031265824e+00 6.377697539062485710e-01 1.839623398437502111e-01 6.516539215473057034e+00 2.037696197865491721e-01 4.370207216921439652e+00 1.077265048329495434e+00 2.518189114287263108e-01
