M Y Z alpha diffusion overshoot age X_c log_g radius Y_surf
1.016819053710934950e+00 2.686266728515628310e-01 2.133548339843732017e-02 1.911732812500016365e+00 7.258478408203108412e-01 1.835245976562500381e-01 2.733641787838938964e+00 5.237763512243407416e-01 4.491421025519416688e+00 9.496109868109711138e-01 2.593809901742601398e-01
1.021949428710934304e+00 2.712042988281264111e-01 2.168397363281234294e-02 1.873594746093763419e+00 5.809011855468739771e-01 1.890290390625000427e-01 2.690845196352086077e+00 5.253022306713330813e-01 4.485227287644587335e+00 9.589839142098776081e-01 2.634475139259641607e-01
1.005627720703123895e+00 2.683720400390622873e-01 2.040279394531233428e-02 1.945219304687515027e+00 9.457610976562454974e-01 1.798556884765629138e-01 3.201090594532421729e+00 4.914266338537796597e-01 4.488936294579134234e+00 9.474701506694948039e-01 2.554326051140104470e-01
1.038459775390631057e+00 2.814011171875003825e-01 2.553527148437489264e-02 2.035814702148456057e+00 7.815550156250036240e-01 1.988522988281246906e-01 2.702647969111296788e+00 4.918087394495438414e-01 4.485535349211346556e+00 9.655410203609787745e-01 2.713576845169865526e-01
1.048797724609379367e+00 2.718215341796884066e-01 2.642081738281239559e-02 1.991778414062514768e+00 5.609426582031271646e-01 2.243089667968748979e-01 2.572652119392950798e+00 5.245881885345073936e-01 4.491431063928926548e+00 9.637032211433995688e-01 2.645203126025837403e-01
1.002838003906252107e+00 2.629880576171871320e-01 1.903540917968732718e-02 1.923831981445329964e+00 6.349980585937473609e-01 1.760448876953127073e-01 3.109005465382891575e+00 5.069871009853729182e-01 4.494846355759541723e+00 9.392910595127866857e-01 2.539011567016379867e-01
1.025330741210937813e+00 2.671928535156253837e-01 2.239440234374981062e-02 1.887590426757827622e+00 3.571232060546881693e-01 2.056347109374996041e-01 2.861906590404737827e+00 5.238896046631996706e-01 4.487504098882255654e+00 9.573770587106115171e-01 2.623480524629500099e-01
1.032677335937503882e+00 2.701188007812512226e-01 2.307017285156243852e-02 1.948071849609391615e+00 2.953960439453132691e-01 2.769702753906253534e-01 2.779633979940414612e+00 5.371427980830034699e-01 4.490382328023478031e+00 9.576614397867760919e-01 2.659459467344413852e-01
1.028753073242181904e+00 2.759289472656248909e-01 2.066034765624983824e-02 1.840615563476579508e+00 7.250360624999998560e-01 1.881302890625000945e-01 2.217431980092402721e+00 5.494006227243147800e-01 4.481792357105317315e+00 9.652410272801555946e-01 2.677268663787445435e-01
1.005034399414064028e+00 2.729701884765625142e-01 1.936609765624984492e-02 1.887251891601581910e+00 7.005066582031205247e-01 2.329798017578129932e-01 2.789343575074743509e+00 5.307501780552085213e-01 4.488959841080657043e+00 9.465218623485005534e-01 2.633758376555701552e-01
1.017016973632809185e+00 2.676265498046871971e-01 2.146494628906231092e-02 1.874782333007825930e+00 7.021876064453097532e-01 1.754414638671877302e-01 2.887037554938955974e+00 5.165436994926047021e-01 4.486534361119860037e+00 9.552625216114135620e-01 2.587878382194383486e-01
1.025478034179686082e+00 2.689643759765625863e-01 2.068094238281232081e-02 1.857286114257828302e+00 7.272906962890596239e-01 1.914474970703127221e-01 2.510683714626939178e+00 5.388454499677132192e-01 4.484328556369230334e+00 9.613378881511448482e-01 2.598794810279155265e-01
1.012905360351558981e+00 2.658574785156239129e-01 2.145068847656233374e-02 1.878503209960947551e+00 8.480330312499936296e-01 1.704601191406252270e-01 2.971011336721530505e+00 5.106683581815822937e-01 4.488548252677526662e+00 9.511843960751300564e-01 2.554539559658814407e-01
1.016945342773432959e+00 2.630478896484365059e-01 1.973580566406227602e-02 1.766281514648452955e+00 7.392800078124921459e-01 2.156476015625004017e-01 2.448011307817573368e+00 5.686966164066059592e-01 4.486134584875481224e+00 9.551487615137899123e-01 2.538644557206038432e-01
1.018130983398433997e+00 2.677496572265626318e-01 2.189454785156233138e-02 1.897046701171890115e+00 6.334961464843740231e-01 1.766979726562500630e-01 2.882798984673653475e+00 5.165076410318425459e-01 4.489263512761476171e+00 9.526403983405498099e-01 2.599565618615468088e-01
9.887435283203113157e-01 2.721182158203124257e-01 1.925349218749985297e-02 1.891695775390639600e+00 1.007619613281244053e+00 2.084542470703133754e-01 3.391317978742282246e+00 4.946258164676494151e-01 4.487336487199474533e+00 9.419655520589942377e-01 2.567336902481168748e-01
1.008157486328125740e+00 2.687530693359377332e-01 2.006284570312483195e-02 1.940156615234393644e+00 8.848280224609350597e-01 1.859427949218751541e-01 3.054101131116273571e+00 5.008190811844288604e-01 4.489345664665840729e+00 9.481780223524576279e-01 2.565505894296800649e-01
1.030708986328120247e+00 2.756248857421880194e-01 2.146973437499984788e-02 1.832462455078138097e+00 4.082855390625023673e-01 1.705513408203121195e-01 2.349956015485686667e+00 5.349097096153123676e-01 4.479883697118730801e+00 9.683098007982691158e-01 2.706008653850375256e-01
1.005103282226561312e+00 2.745016582031249430e-01 1.898581738281233944e-02 1.889300633789080974e+00 9.456380888671830354e-01 1.879538291015629137e-01 2.653266132083510698e+00 5.229012991354053952e-01 4.486460918516216978e+00 9.493871322366150833e-01 2.612717080250247514e-01
1.010371515624995276e+00 2.721034365234381580e-01 2.137238281249981622e-02 1.842820402343763098e+00 5.619016591796870408e-01 1.799917177734374485e-01 2.821748270715937590e+00 5.198670953687408725e-01 4.485642364632556500e+00 9.531759220445653602e-01 2.640490052713553859e-01
9.916786806640545127e-01 2.654591816406247085e-01 1.603604199218738521e-02 1.764769060546890200e+00 7.729051376953081087e-01 2.256272226562505978e-01 2.575500872549988163e+00 5.692772514989379307e-01 4.488200709967886226e+00 9.405688621882619671e-01 2.553717135930081983e-01
1.073870762695314784e+00 2.744386923828136537e-01 2.850606835937491423e-02 1.939719432617199146e+00 5.829220683593752117e-01 2.495231552734375191e-01 2.025932565070410529e+00 5.617716330611448594e-01 4.484658856027480489e+00 9.825190374347647637e-01 2.694716767727556861e-01
1.034717482421868784e+00 2.676101904296879774e-01 2.102061816406233449e-02 1.806711559570327807e+00 4.146442421875021767e-01 1.874369843749995324e-01 2.227313216344469993e+00 5.616200141732834439e-01 4.483617950236254757e+00 9.660089710199456503e-01 2.626161377903145078e-01
1.015350806640618275e+00 2.635006103515611375e-01 2.179371386718733164e-02 1.783259012695321610e+00 1.173689116210933747e+00 1.912200810546879348e-01 2.682120882379068760e+00 5.505549700358103316e-01 4.485656819049452793e+00 9.561898910742453461e-01 2.514134355889005024e-01
1.023436781249997818e+00 2.690984863281249972e-01 2.185109765624983214e-02 1.845942860351579062e+00 4.229173837890641829e-01 2.044310068359372901e-01 2.683998980229157727e+00 5.343875125142285576e-01 4.485261782791000407e+00 9.592070212545225072e-01 2.637045975221825600e-01
9.960046103515659555e-01 2.660068466796878806e-01 1.826926367187480665e-02 1.904543448242208559e+00 5.861073535156232639e-01 2.054969941406251388e-01 3.063408628036231374e+00 5.169851166971031198e-01 4.494653743411911151e+00 9.359052852389635468e-01 2.571076465086345464e-01
1.023122004882811353e+00 2.720650888671886647e-01 2.256709082031237504e-02 1.887093208984391257e+00 4.706142402343765352e-01 1.910703017578123941e-01 2.869104979620873408e+00 5.110988181432701838e-01 4.483862472020854639e+00 9.609803258662776848e-01 2.642331168429748467e-01
1.007138166015625558e+00 2.599480341796879812e-01 1.719738867187482409e-02 1.879537739257836071e+00 5.820101318359347520e-01 1.702221210937500395e-01 2.770558209819910633e+00 5.310909896898664551e-01 4.491561277012958264e+00 9.444561545517472512e-01 2.511017960666979132e-01
1.003894713867188981e+00 2.672785556640623894e-01 1.952146777343734957e-02 1.926451855468769736e+00 8.300830390624953647e-01 1.915859277343752443e-01 3.012918908245138194e+00 5.089360415719411668e-01 4.492301981931926314e+00 9.428100920844699750e-01 2.554566980855882963e-01
1.024815858398434587e+00 2.680504804687501852e-01 2.297761621093731554e-02 1.861208096679701107e+00 4.497547705078135394e-01 1.594343876953122630e-01 2.872211990738662735e+00 5.124394196769986864e-01 4.484594803312785594e+00 9.607266038044492973e-01 2.620497235658260649e-01
1.029544364257814149e+00 2.845526962890626010e-01 2.398215527343734027e-02 2.004664587890643723e+00 9.285919218750032789e-01 1.715987910156250296e-01 2.878268985939302915e+00 4.663551351477807083e-01 4.475833348760859920e+00 9.730424579340413160e-01 2.716591242545744467e-01
9.879682607421831353e-01 2.631507519531258166e-01 1.678994335937489257e-02 1.920871231445330229e+00 6.685474765624960236e-01 1.716887539062503798e-01 3.124824348850504752e+00 5.136552809115382257e-01 4.497474939817148964e+00 9.292210671555108936e-01 2.530580999139194209e-01
1.024146945312498946e+00 2.676520859375002281e-01 2.107784277343732054e-02 1.879439131835955346e+00 6.272787001953112895e-01 2.054406953125001434e-01 2.596944029735602122e+00 5.383737925634271004e-01 4.487761209460721545e+00 9.568464655080215486e-01 2.597043950934175838e-01
1.033994094726565338e+00 2.715057802734383019e-01 2.563254492187486133e-02 1.876872577148451793e+00 3.947145556640644926e-01 1.883476796875000747e-01 2.825492227500967957e+00 5.127077439175129481e-01 4.486223408582723060e+00 9.625192915773386204e-01 2.658243238376955531e-01
9.776776279296790495e-01 2.600366748046877285e-01 1.554691601562494842e-02 1.816232674804705960e+00 5.616857070312484268e-01 2.537303662109388069e-01 3.373390144504346377e+00 5.402055819986274487e-01 4.491919319530485843e+00 9.301300312032062534e-01 2.511919271491100947e-01
1.051272124999998336e+00 2.732902177734383709e-01 2.363092187499992239e-02 1.884939127929706748e+00 3.281290830078137932e-01 1.870213486328121122e-01 2.269048107011441662e+00 5.362732595413866044e-01 4.479859906605524245e+00 9.778191589291971297e-01 2.693960547444285702e-01
1.016272413085935966e+00 2.660596699218750749e-01 2.067191308593730251e-02 1.886551179687516955e+00 6.767336357421845916e-01 1.861833691406249436e-01 2.785164190357741987e+00 5.267472222939880711e-01 4.489629108903452348e+00 9.512821401775291008e-01 2.576146490777864173e-01
1.037656884765618681e+00 2.710118710937505226e-01 2.141621777343736058e-02 1.793601054687513630e+00 3.394790615234382636e-01 1.805678222656246779e-01 2.003710155908752899e+00 5.716902484829226028e-01 4.484274232317067899e+00 9.664699026817406002e-01 2.674444814202366905e-01
1.023950449218747449e+00 2.647639082031244540e-01 2.431906249999983560e-02 1.869748928710944780e+00 6.929835996093715034e-01 1.955911708984376107e-01 3.087040986910400964e+00 5.140038058492057971e-01 4.488681716175627834e+00 9.554574939661790722e-01 2.569297463635937806e-01
9.883558603515606444e-01 2.643688124999999389e-01 1.692448242187484173e-02 1.862292433593769170e+00 6.121554628906219486e-01 1.859497089843750173e-01 3.086590712299364103e+00 5.210426015844608072e-01 4.493513792441479637e+00 9.339089291473317012e-01 2.546972612481964715e-01
1.013173730468754696e+00 2.759205009765633987e-01 2.341380371093736493e-02 2.005376857421887316e+00 4.562126152343766727e-01 2.295088769531257178e-01 3.351317005646312186e+00 4.794804210552986445e-01 4.491998551249536398e+00 9.468578418940336583e-01 2.689808766365578974e-01
1.012136690429682684e+00 2.715583437500000419e-01 1.998265820312484717e-02 1.796052716796890714e+00 7.206299570312446612e-01 2.480876552734384011e-01 2.214822634078810193e+00 5.791514422980682530e-01 4.490628405384474497e+00 9.479372907644255664e-01 2.638930139016525400e-01
1.016771643554687188e+00 2.679112578124998589e-01 2.181311621093730280e-02 1.950437455078138260e+00 5.838092470703124537e-01 1.713353095703125939e-01 3.283713100803181906e+00 4.821608947844203130e-01 4.486296342234150636e+00 9.552539195710937348e-01 2.597849800261321507e-01
1.013094143554688964e+00 2.654177919921876239e-01 2.171254882812480649e-02 1.930836925781263869e+00 4.633041054687513927e-01 2.347860107421878562e-01 3.026644229448235190e+00 5.251144837454767567e-01 4.497308973567577972e+00 9.409822697168914729e-01 2.593349432029625756e-01
1.011172041992188131e+00 2.670921269531251196e-01 2.025181835937481939e-02 1.869977874023456055e+00 6.798218730468716942e-01 1.995297451171876846e-01 2.839014722645800237e+00 5.268775483297026829e-01 4.489025318199094450e+00 9.495090935397924037e-01 2.578461521034793869e-01
1.020677170898437458e+00 2.670834072265628190e-01 2.235547558593731568e-02 1.941730666015639928e+00 5.719245302734377034e-01 1.666927060546875006e-01 3.067032370288405474e+00 4.994065262636424030e-01 4.489535054754394849e+00 9.534363146278183043e-01 2.593270693670157723e-01
1.008742666992185288e+00 2.685317636718748124e-01 1.917326464843729927e-02 1.830367592773456842e+00 8.939029765624925128e-01 2.100150751953132056e-01 2.676439332257591897e+00 5.395066238056779317e-01 4.485071425672408019e+00 9.528050876465394836e-01 2.567082220544581461e-01
1.001940889648430977e+00 2.685934511718738316e-01 2.133707128906234957e-02 1.847746719726568454e+00 1.276786901367189087e+00 1.687122666015629380e-01 3.251033805421335909e+00 4.997208103769323340e-01 4.482995890397329930e+00 9.529368021051343174e-01 2.523572424299327377e-01
1.018209314453123460e+00 2.655214062500000916e-01 2.213682128906233060e-02 1.892132672851576602e+00 5.572979648437506039e-01 1.823908349609376089e-01 2.910646167434645104e+00 5.209942938725997674e-01 4.491563041354451613e+00 9.498783513315479654e-01 2.585432068923946836e-01
1.027088895507811017e+00 2.714907929687514487e-01 2.185029296874989313e-02 1.901014725585955079e+00 5.920581796875015179e-01 1.817339121093746179e-01 2.819548144972720216e+00 5.089693297310728948e-01 4.481317950085798252e+00 9.656637134915930787e-01 2.627302969681482581e-01
1.038905749023437908e+00 2.759433632812510195e-01 2.449757617187492062e-02 1.945100841796894686e+00 5.261381718750040015e-01 1.981138876953122130e-01 2.650157688244726195e+00 5.094345805442880293e-01 4.483374509713654810e+00 9.684471202487517916e-01 2.686617008540193585e-01
