M Y Z alpha diffusion overshoot age X_c log_g radius Y_surf
1.122181354492187033e+00 2.530577519531236330e-01 1.062965722656246739e-02 1.734456211914052748e+00 8.547443476562505138e-01 1.069040546874997916e-01 1.991563600937317435e+00 4.959959495086282422e-01 4.369139681923638108e+00 1.147865729386620126e+00 2.290038197873303649e-01
1.124603200195318120e+00 2.678085419921853449e-01 1.113826269531246159e-02 1.820601176757819184e+00 5.198759951171858518e-01 1.419940537109376510e-01 1.732417026915908487e+00 5.193733122857561169e-01 4.374970654166403961e+00 1.141142538919024840e+00 2.534630327591882448e-01
1.111798376953126777e+00 2.645921650390610225e-01 1.105252246093746914e-02 1.758278042968740129e+00 1.327208140625003585e+00 1.214004091796875712e-01 1.819446572659816352e+00 5.077754543191558279e-01 4.370837319834814494e+00 1.139535614408393238e+00 2.258273263577039724e-01
1.099105918945315397e+00 2.546585947265623817e-01 1.005234960937496404e-02 1.737709341796862761e+00 1.291162791992187309e+00 1.153478154296873892e-01 2.568666625609465015e+00 4.248815745677597122e-01 4.350688030406082873e+00 1.160010755763035695e+00 2.123386494842722239e-01
1.083432959960942243e+00 2.647686728515611376e-01 8.021538085937484491e-03 1.924304786132818190e+00 4.122777529296849930e-01 1.400417666015627005e-01 2.174656324931605766e+00 4.643646690287955292e-01 4.377158693633856679e+00 1.117261486485596977e+00 2.489886633419516326e-01
1.082481519531247161e+00 2.709135634765629796e-01 1.157850488281253476e-02 1.846953757812504149e+00 4.364320996093767335e-01 1.394031572265625463e-01 3.142560728814276505e+00 3.632741456819788550e-01 4.347499578842130674e+00 1.155982833840172086e+00 2.553647828345136372e-01
1.140398649414060994e+00 2.633300771484375358e-01 1.425087011718749290e-02 1.753629402343753751e+00 8.458237548828148045e-01 2.030988955078121549e-01 1.791836837600045751e+00 5.466155307460408563e-01 4.375989835695349939e+00 1.148069623306425591e+00 2.476940329417926523e-01
1.097313844726570231e+00 2.668246289062510268e-01 1.037057128906249646e-02 1.931213583007820755e+00 3.425594033203115396e-01 1.634299599609382592e-01 2.584994613692316978e+00 4.178240209486501766e-01 4.361860647062004048e+00 1.144555105664688321e+00 2.552077372358811380e-01
1.107926356445311233e+00 2.596673847656244538e-01 1.208216796874999124e-02 1.765343491210935811e+00 1.002302785156253151e+00 1.523577304687501188e-01 2.351471570564309665e+00 4.862666489501627498e-01 4.371890691771788795e+00 1.137765178072449368e+00 2.356776666318361468e-01
1.101617752929687555e+00 2.797035136718734605e-01 1.337793261718753408e-02 1.878878389648444225e+00 5.088357597656255615e-01 1.719796113281246708e-01 2.597169835304536711e+00 4.450038968671612971e-01 4.362265736407223926e+00 1.146784115297300177e+00 2.669495756165967681e-01
1.126832825195312138e+00 2.670792031250001641e-01 1.317400390625001090e-02 1.858673368164065698e+00 6.793758457031253695e-01 1.799895507812500905e-01 2.246627429754585847e+00 4.766475618515748636e-01 4.362223747802082663e+00 1.159034960611416976e+00 2.507297038719196736e-01
1.122846711914060602e+00 2.619449833984364706e-01 1.233241796875001427e-02 1.794521588867187267e+00 5.071552519531243863e-01 1.503762343749998065e-01 2.401623314389163877e+00 4.695549183530876580e-01 4.360311169661634345e+00 1.160893144439346214e+00 2.485124753835615263e-01
1.111845470703125560e+00 2.724904921874993224e-01 1.199765039062501183e-02 1.815249321289062134e+00 5.282929199218775462e-01 1.223440537109375531e-01 2.083644845134691614e+00 4.638533977415446041e-01 4.364821252700117782e+00 1.148258726022829856e+00 2.545271261321567224e-01
1.112770313476560746e+00 2.601390322265621502e-01 1.152262304687500481e-02 1.772472769531244774e+00 4.966322041015659439e-01 1.251128369140626917e-01 2.324810582817894655e+00 4.620088276467831379e-01 4.365689254025973298e+00 1.147975439383045915e+00 2.451339304217037274e-01
1.120220524414062391e+00 2.688760039062493279e-01 1.259310156249996912e-02 1.811584993164061519e+00 1.082363885742190668e+00 1.789394902343748872e-01 1.983445227597218752e+00 5.044645629127241238e-01 4.367415488295294246e+00 1.148593056381626898e+00 2.416453408508862366e-01
1.062610545898439840e+00 2.761711699218730165e-01 8.520122070312463949e-03 1.793083259765625215e+00 7.444748251953156037e-01 1.063379306640622468e-01 2.302731559205518419e+00 4.216290795652967160e-01 4.362639839261052366e+00 1.125049216529241614e+00 2.463986988006242884e-01
1.074302455078125274e+00 2.622187841796881913e-01 1.196877929687497483e-02 1.739950246093747044e+00 1.900551624023439690e+00 1.706131757812508198e-01 2.873029332215344844e+00 4.301947330745736209e-01 4.364475537841827624e+00 1.130770322635344716e+00 2.219128106344434304e-01
1.092395923828123561e+00 2.624676728515628610e-01 1.125351660156249239e-02 1.797930292968746624e+00 6.818877382812523757e-01 1.382797246093750154e-01 2.802521589366129273e+00 4.196309012774315783e-01 4.359796241814641427e+00 1.145616962388571913e+00 2.421129922718127381e-01
1.118696018554683924e+00 2.591566992187502305e-01 1.199248632812497870e-02 1.770691183593742668e+00 9.409164365234377048e-01 1.562449853515630871e-01 2.081140096654712668e+00 5.036163902532607706e-01 4.372724479194893377e+00 1.140903315115689987e+00 2.367081676991232009e-01
1.099733211914067033e+00 2.701238749999984590e-01 1.045141406249997830e-02 1.788600086914058584e+00 1.193005919921875213e+00 1.159591464843747477e-01 1.906660293475836543e+00 4.843181245750201036e-01 4.367612923645766365e+00 1.137922964482270149e+00 2.322324835066190418e-01
1.091450224609374242e+00 2.574918437500003376e-01 1.157291015624997699e-02 1.706127833007813122e+00 1.877829597656256455e+00 1.593257255859379107e-01 2.275940326044222140e+00 5.067970241401035247e-01 4.379649759534159692e+00 1.119774635634718685e+00 2.229331577510293150e-01
1.107383521484372579e+00 2.583260888671872757e-01 1.140154003906243205e-02 1.775768684570301348e+00 1.867681306640630368e+00 1.541960937500006235e-01 2.233555043910324223e+00 4.817872116975160379e-01 4.365257365767104325e+00 1.145337654798965543e+00 2.089342260202627644e-01
1.104828499023443378e+00 2.643310859374993771e-01 1.013034082031249832e-02 1.809619412109372938e+00 8.477840927734403564e-01 1.115667714843746050e-01 2.090627614991301009e+00 4.637305015555878152e-01 4.364941742402268510e+00 1.144262303646184975e+00 2.362746635355765235e-01
1.113257870117191795e+00 2.680648173828114600e-01 1.079625781249994067e-02 1.881012458984377522e+00 9.562406542968789891e-01 1.802441093750005718e-01 1.992794908090561146e+00 4.949066230612284567e-01 4.368718332102563551e+00 1.143701825927875948e+00 2.400718613191757111e-01
1.109216462890623589e+00 2.581906845703135778e-01 1.178683007812498205e-02 1.758922388671870563e+00 6.764326318359372703e-01 1.495866748046880690e-01 2.444659215881781478e+00 4.619376157275686956e-01 4.366230529319891751e+00 1.145008596181801286e+00 2.412792103902658414e-01
1.126833751953126850e+00 2.516984042968742896e-01 1.069274902343746864e-02 1.767579580078113777e+00 8.947616767578143726e-01 1.166985332031249128e-01 1.910040662687909396e+00 5.098521519972534222e-01 4.373892448992839910e+00 1.143594770292037710e+00 2.274602717924262552e-01
1.083550885742194714e+00 2.648440039062489593e-01 9.633119140624989835e-03 1.721986239257807139e+00 1.108248441406250340e+00 9.827804687499924752e-02 2.117657717748610668e+00 4.715140267959052056e-01 4.367822056256701835e+00 1.128839901744481011e+00 2.242261220751919915e-01
1.100218576171880125e+00 2.520488066406261218e-01 9.435785156249992464e-03 1.769600439453119733e+00 4.426696494140681670e-01 9.599281835937444052e-02 2.506096348962026710e+00 4.235690435848540325e-01 4.362600055589505921e+00 1.144959529506099694e+00 2.371201803155147669e-01
1.127776689453122039e+00 2.619886562500000071e-01 1.282517968749998134e-02 1.798355131835934984e+00 8.966812910156266581e-01 1.844881513671874085e-01 2.101617533861722009e+00 5.056405034143842681e-01 4.367351253280594925e+00 1.152941064280618155e+00 2.400403510451343536e-01
1.039268820312511776e+00 2.964849736328091789e-01 9.540203125000000506e-03 1.744328673828124288e+00 2.212680683593747588e+00 1.373245166015618635e-01 2.041451244174345980e+00 4.518690362373634084e-01 4.352862954861941525e+00 1.124609497974422334e+00 2.120558513600243056e-01
1.099250720703128126e+00 2.649053886718739648e-01 1.060643457031246704e-02 1.794243843749991685e+00 1.576255648437503876e+00 1.423259619140623822e-01 2.160030044524090531e+00 4.713818594803368955e-01 4.361135284987020633e+00 1.145903039021204162e+00 2.151762647284174435e-01
1.105340926757817366e+00 2.572948378906259603e-01 1.059025781249999486e-02 1.722916193359366854e+00 6.266086669921923091e-01 1.051691035156244319e-01 2.293932355636476128e+00 4.552952385923234591e-01 4.363073255932834016e+00 1.146695664982542828e+00 2.358115775394826474e-01
1.094180516601563014e+00 2.614929707031252160e-01 1.044292871093748312e-02 1.783792300781245066e+00 5.103463486328183585e-01 1.065466015624996210e-01 2.633602350340510156e+00 4.131862456890726953e-01 4.359356388347722877e+00 1.146655921396631861e+00 2.436860550146892346e-01
1.102699906249997142e+00 2.708696503906246056e-01 1.333398828125003516e-02 1.851302674804689685e+00 3.335800419921869375e-01 1.559241406249997353e-01 2.813039780591799044e+00 4.224948972442783002e-01 4.360263060815116276e+00 1.150046137361520504e+00 2.618355789241971765e-01
1.166185437499999367e+00 2.729669755859362446e-01 1.492971191406250800e-02 1.795499391601579564e+00 1.241561572265632435e-01 1.191476142578118402e-01 1.415772379732887387e+00 5.437511726067489892e-01 4.370718980539242793e+00 1.167323305061550798e+00 2.707545243073349317e-01
1.110124965820309395e+00 2.625118447265628041e-01 1.234863476562502761e-02 1.776022237304686335e+00 5.162383642578153298e-01 1.357001025390627558e-01 2.583587407788709100e+00 4.385366863924792247e-01 4.358585589851408315e+00 1.155911078203278652e+00 2.464075229049006999e-01
1.098936068359373408e+00 2.702018320312494226e-01 1.170670996093751623e-02 1.812101763671874810e+00 4.527666425781280979e-01 1.249097451171874984e-01 2.493436916115042035e+00 4.300260635457759939e-01 4.361169938045831529e+00 1.146595673878136434e+00 2.533010539888145285e-01
1.099311411132816607e+00 2.742978886718734355e-01 1.092200683593745093e-02 1.794200684570306237e+00 1.471652978515626931e+00 1.370021660156252319e-01 1.862129163980254631e+00 4.919058462042524282e-01 4.365828649292320840e+00 1.139966806580348990e+00 2.286415477965011711e-01
1.041677449218758822e+00 2.867377675781234148e-01 9.280818359374999951e-03 1.769061333007813985e+00 1.578663948242189141e+00 1.412615957031247427e-01 2.329497336505381266e+00 4.380264927609994197e-01 4.360525941050151566e+00 1.116958080428436251e+00 2.281668160643910981e-01
