M Y Z alpha diffusion overshoot age X_c log_g radius Y_surf
1.087987375000005974e+00 2.707209912109355132e-01 9.287380859374970085e-03 1.804472180664061787e+00 9.949777460937531126e-01 1.220339326171871880e-01 1.998089299737547897e+00 4.723099518433058752e-01 4.367228730295625638e+00 1.132205372485993733e+00 2.372906113115063609e-01
1.120765924804689506e+00 2.523450947265615252e-01 9.990474609374968076e-03 1.735050215820302721e+00 9.757626943359378746e-01 1.018734677734370320e-01 1.975153289434986581e+00 4.944105993090768258e-01 4.365301208349986695e+00 1.151544814925435256e+00 2.216151288290385546e-01
1.133146366210945333e+00 2.904624062499995274e-01 1.386147949218740141e-02 1.792530342773459129e+00 1.749171152343755586e-01 2.090981347656262201e-01 1.375863786764063290e+00 5.522462815549193937e-01 4.371209588111477196e+00 1.149507050220666127e+00 2.859884402159652561e-01
1.097296247070319142e+00 2.525618642578135176e-01 9.239608398437487713e-03 1.742702300781241220e+00 6.034831933593808317e-01 8.402556835937421975e-02 2.468087322830225805e+00 4.218430757928685604e-01 4.360255370840177669e+00 1.146185391538125709e+00 2.313438821827817904e-01
1.129009987304691931e+00 2.585773300781221695e-01 9.746283203124983530e-03 1.843689737304686771e+00 4.599936874999991931e-01 1.039556181640615695e-01 1.696417068684290541e+00 5.152508996986666645e-01 4.376303643258764531e+00 1.141445323399554734e+00 2.456766567139251622e-01
1.099990587890626870e+00 2.764161103515611617e-01 1.126836914062497551e-02 1.835059166015627685e+00 6.368661210937515138e-01 1.392597919921876037e-01 2.215458976295601623e+00 4.515933490709772014e-01 4.361220228659452580e+00 1.147347129546798294e+00 2.551050769385848627e-01
1.125746675781252870e+00 2.682225771484360588e-01 1.194238281250001484e-02 1.796317096679688641e+00 8.160610302734394583e-01 1.286263749999997652e-01 1.834303347689594910e+00 5.010708267591779119e-01 4.366375224657526921e+00 1.152717876691957910e+00 2.432587327248205700e-01
1.137920958984379949e+00 2.726111464843732901e-01 1.264702929687502517e-02 1.825995385742197330e+00 3.640821152343726719e-01 1.048760351562492282e-01 1.528737461531123332e+00 5.270854541632153945e-01 4.375774693677690230e+00 1.146472829542912741e+00 2.621454270371435524e-01
1.069636828125007710e+00 2.752461464843719563e-01 8.165982421874959027e-03 1.739477486328122158e+00 1.461945239257813611e+00 9.463820507812450988e-02 1.888872292351073678e+00 4.760516638767254838e-01 4.364207431363124279e+00 1.126902695996346848e+00 2.247617576999786648e-01
1.095377159179693694e+00 2.760473164062482443e-01 1.040462499999995384e-02 1.844429050781249302e+00 1.347759222656253364e+00 1.900367294921878614e-01 1.790031828584135232e+00 5.172780723313847862e-01 4.373378449456864381e+00 1.128347376332396790e+00 2.351790262836258583e-01
1.110839760742190707e+00 2.693995468749979527e-01 1.091349609374997996e-02 1.775191543945307870e+00 1.158304755859377977e+00 1.165212988281247031e-01 1.726836418353051350e+00 5.099708341629159980e-01 4.371364436056344616e+00 1.138531150969863459e+00 2.358456332288937640e-01
1.102988285156256243e+00 2.677940615234349897e-01 9.418516601562443996e-03 1.780406525390624939e+00 7.991099824218739212e-01 1.266304453124993679e-01 1.528966127186428547e+00 5.404052472956987208e-01 4.383111635301106368e+00 1.119248546393469379e+00 2.441918657101493084e-01
1.109544810546877036e+00 2.599348642578123703e-01 1.089730078124999391e-02 1.837221540039059686e+00 9.231744746093758502e-01 1.832115673828132452e-01 2.248996137882830482e+00 4.835437000003250385e-01 4.368847858095967318e+00 1.141614418076960957e+00 2.342637836962534192e-01
1.055423358398442479e+00 2.875718291015599282e-01 9.485011718749969054e-03 1.776628980468749397e+00 1.480050782226564499e+00 1.069935498046871575e-01 2.279210852076797522e+00 4.143473360146564533e-01 4.349637368356049194e+00 1.138036038928411653e+00 2.281083342072176001e-01
1.087400082031257265e+00 2.651908710937505020e-01 9.956561523437490457e-03 1.927057109375004407e+00 5.268370156249991831e-01 1.846327373046885434e-01 2.613177002961802664e+00 4.324230224589923344e-01 4.367353913905180463e+00 1.132198003085413296e+00 2.483092819348500513e-01
1.059793431640632555e+00 2.844869394531218676e-01 8.845947265624961101e-03 1.760541914062497604e+00 1.624849487304689921e+00 1.170988847656243420e-01 1.950753567872772543e+00 4.619772401614588575e-01 4.359292782527975696e+00 1.127323787485327911e+00 2.250311852539088886e-01
1.071598494140632685e+00 2.793416357421846796e-01 8.390647460937468091e-03 1.730995019531250456e+00 1.585215251953123072e+00 1.189943261718742346e-01 1.666944758855907649e+00 5.065798395216167815e-01 4.367847939727277584e+00 1.122622332170995163e+00 2.283773263516133412e-01
1.082351889648440535e+00 2.668887998046845511e-01 8.289616210937472002e-03 1.753979151367180300e+00 8.283879169921862795e-01 9.896633203124939604e-02 2.161198665251785389e+00 4.601557533490158725e-01 4.364057030841832052e+00 1.134402432817612549e+00 2.402459152791206476e-01
