M Y Z alpha diffusion overshoot age X_c log_g radius Y_surf
1.186391451171869171e+00 2.949052607421862038e-01 2.358638476562501668e-02 1.985823662109388987e+00 1.787348758789067737e+00 1.736303027343747696e-01 2.016041158678521850e+00 4.590616686934775870e-01 4.339983727882908759e+00 1.219826210979855885e+00 2.602785721916779371e-01
1.125463731445313531e+00 2.877583124999991138e-01 1.806248535156247323e-02 1.864052940429695937e+00 1.220742460937500162e+00 1.451864433593749448e-01 3.066617005483566860e+00 3.487752076058674433e-01 4.314204530239178048e+00 1.224684493644722316e+00 2.574121680463744566e-01
1.205946478515619980e+00 2.834818876953120736e-01 2.448269921875002517e-02 1.995123294921884671e+00 1.110129759765625890e+00 2.155202802734370870e-01 2.374367554328257857e+00 4.436324827908046387e-01 4.334678603265329500e+00 1.236971085257809522e+00 2.584662757076962025e-01
1.211165629882805961e+00 2.866884121093746796e-01 2.326163769531252451e-02 1.892806140625012512e+00 1.052064877929689279e+00 2.034020712890628191e-01 1.716781618907932350e+00 5.071028523327004711e-01 4.342864691180166936e+00 1.228439200307358092e+00 2.687068446664040433e-01
1.203396416015617199e+00 2.879811220703124008e-01 2.378644921875006091e-02 2.076915035156259304e+00 1.699054947265626003e+00 1.975721718749998135e-01 2.190825144188986329e+00 4.525874773600864209e-01 4.337696987448025787e+00 1.231644385667603370e+00 2.548688328704761807e-01
1.144540373046875059e+00 2.855954999999999466e-01 2.097299902343754616e-02 1.879118965820317566e+00 1.181385745117188968e+00 1.636319707031255177e-01 2.995556534024330197e+00 3.781415115514930037e-01 4.327626651821584680e+00 1.215590121523821843e+00 2.599688808888110381e-01
1.203415353515620234e+00 2.697640341796871399e-01 1.969551953124995883e-02 1.766873612304702412e+00 4.178414482421874410e-01 1.651482490234374434e-01 1.850015980440737673e+00 5.078891722216161142e-01 4.341746450831524662e+00 1.226268935131139992e+00 2.606467715787340600e-01
1.163268511718746012e+00 3.057347822265604198e-01 2.386034960937500823e-02 2.092673030273456636e+00 2.607782839843739264e+00 1.478783935546869321e-01 2.347450943218571950e+00 4.011445640043874161e-01 4.327692010989065530e+00 1.224983775920550633e+00 2.504946949011259139e-01
1.213279166992183855e+00 2.677567128906246929e-01 2.109578808593742111e-02 1.828752055664073728e+00 4.254209726562490634e-01 1.809362080078125157e-01 2.090860198068693165e+00 4.920710512847848439e-01 4.339990684776220853e+00 1.233991484659191729e+00 2.604027964043154064e-01
1.196518395507807808e+00 2.863449482421868697e-01 2.249210253906248208e-02 1.932241508789065865e+00 5.746957861328123585e-01 1.611910800781246600e-01 2.281421933537858049e+00 4.262819124493796852e-01 4.330937595157259068e+00 1.237650303729816770e+00 2.739626017336181940e-01
1.236761381835929541e+00 2.818444550781257218e-01 2.304231542968756402e-02 1.946464947265626799e+00 6.355593359374990259e-01 1.754382607421881290e-01 1.677228738720236034e+00 5.040636291149657167e-01 4.340959871595036823e+00 1.244434745846810353e+00 2.739016186273035003e-01
1.149504954101564058e+00 2.784577343750004319e-01 2.209204492187491140e-02 1.851416891601566084e+00 2.361636152343742912e-01 2.101396796874998862e-01 3.797838908754969989e+00 3.482996823607095171e-01 4.316062644536183157e+00 1.235440936282284019e+00 2.723583597371505016e-01
1.187559945312494536e+00 2.801768369140620329e-01 2.454287988281243088e-02 1.894852159179700735e+00 1.077741930664066761e+00 2.454527392578123857e-01 2.793572870486226822e+00 4.353152839421221554e-01 4.329551192909519841e+00 1.235711780474062049e+00 2.576259527882787115e-01
1.131413583984377302e+00 2.879493115234374456e-01 2.084670019531255011e-02 1.890973406249997879e+00 6.671929970703128765e-01 1.402630283203127326e-01 3.437224193874238498e+00 3.215064171104683455e-01 4.321141342602023094e+00 1.217613000655158428e+00 2.713367291088334965e-01
1.167977639648434707e+00 3.018383701171860056e-01 2.385751367187492755e-02 2.118821346679707673e+00 2.470335849609365475e+00 1.974778173828118377e-01 2.446768372097768207e+00 4.153417873497010637e-01 4.329558405472720750e+00 1.224761815565839296e+00 2.496639143384072335e-01
1.140635596679689723e+00 2.995006845703117593e-01 2.277315136718758432e-02 1.973108004882820010e+00 1.086742263671877540e+00 1.501013867187500350e-01 3.191145814437970518e+00 3.289618064623345273e-01 4.315949598930703957e+00 1.230066334724108978e+00 2.731982132355517123e-01
1.259003286132809762e+00 2.603104189453136486e-01 2.753924902343751757e-02 1.947244777343757560e+00 2.862287441406236033e-01 3.107839570312500022e-01 2.485605009946301180e+00 4.971879235529192420e-01 4.340498870169223089e+00 1.255766421369228114e+00 2.541545616292025245e-01
1.214205110351561423e+00 2.772855673828127365e-01 2.357483984374999370e-02 1.850441447265631423e+00 4.041201445312476159e-01 2.074779316406252794e-01 2.235317670522040334e+00 4.660495038228399944e-01 4.331652724947592681e+00 1.245850611859275814e+00 2.680904634560154487e-01
1.193191196289055789e+00 2.824532343749988628e-01 2.075047558593744873e-02 1.867455882812512069e+00 8.216932275390641527e-01 1.475180927734371372e-01 2.153701009358929497e+00 4.399800863168790710e-01 4.328145016658132782e+00 1.240242965905435923e+00 2.670670469887857501e-01
1.169277629882810032e+00 2.798769970703120502e-01 1.885105273437491860e-02 1.804027591796885321e+00 6.653006494140651927e-01 1.503754746093747818e-01 2.159746191525322878e+00 4.569708420729426401e-01 4.338119772989327494e+00 1.213673058519831205e+00 2.641841422637669079e-01
1.208361893554690925e+00 2.837667636718744779e-01 2.551794726562493787e-02 1.983559222656256393e+00 4.402105468749984984e-01 2.240522666015623277e-01 2.675027924348572839e+00 4.081841411820721910e-01 4.326590267003681767e+00 1.249398565762522617e+00 2.703345454498361500e-01
1.247939046874996238e+00 2.672163759765622815e-01 2.679139453125000889e-02 2.031005344726578343e+00 8.468557949218777914e-01 2.843389541015626243e-01 2.540340750018883487e+00 4.689882852513334588e-01 4.336096789431411302e+00 1.256278139704788632e+00 2.490869942085693067e-01
1.189684339843747773e+00 2.819937070312497074e-01 2.488105566406260613e-02 2.015361453125005475e+00 9.152205869140642713e-01 1.958462988281255146e-01 2.941132812823840315e+00 3.940564776479903997e-01 4.332450316185817663e+00 1.231941623717580203e+00 2.611710987606581380e-01
1.141349482421867956e+00 2.947257958984367820e-01 1.761580468750003139e-02 2.018353927734381159e+00 7.302781728515648219e-01 1.200878710937502702e-01 2.470308122299677667e+00 3.794786536433413793e-01 4.335354553691703750e+00 1.202638155281392729e+00 2.770343773116464292e-01
1.146558069335935848e+00 3.041562763671851743e-01 2.310521386718740466e-02 2.088491055664091878e+00 2.830523189453096222e+00 1.673038925781242525e-01 2.557858723400332046e+00 3.939624601825192363e-01 4.328287215049406278e+00 1.215603963734540161e+00 2.435110578792653024e-01
1.233831547851563570e+00 2.829464697265621775e-01 2.808954394531240975e-02 2.080805488281273430e+00 7.199755878906241024e-01 3.137381318359372950e-01 2.426365520756728955e+00 4.655359686170891798e-01 4.338681404862982482e+00 1.245582538701399899e+00 2.672668979908902620e-01
1.128836883789051226e+00 2.910216484374982815e-01 1.752459863281245409e-02 1.902057120117184086e+00 3.675194912109387424e-01 1.451863759765628370e-01 3.023854040714342606e+00 3.528678824718449181e-01 4.321367440019850292e+00 1.215694623402332253e+00 2.825230047453849425e-01
1.142849281249993298e+00 2.972383876953114679e-01 1.871038378906250688e-02 1.969014074218755628e+00 9.911463681640662049e-01 1.265126289062502574e-01 2.505871852383970921e+00 3.793367381282158335e-01 4.327019151121585416e+00 1.214969537706302782e+00 2.714123108516166560e-01
1.186670824218746478e+00 2.859622968749992444e-01 2.219729589843738235e-02 1.911705536132829453e+00 1.258252965820314540e+00 2.273634335937494699e-01 2.082242887708499079e+00 4.801438340527852122e-01 4.340108517207642791e+00 1.219537545777929388e+00 2.606171772339721526e-01
1.219549221679687045e+00 2.833422656249999783e-01 2.630927734374998231e-02 2.116713206054709584e+00 7.288416220703104464e-01 3.016531396484366523e-01 2.556345164358212685e+00 4.508944200877328945e-01 4.339893220256364259e+00 1.236921169214294070e+00 2.675969704221204393e-01
1.197446250976561766e+00 2.910107187499996750e-01 2.568876855468761947e-02 2.055678315429696923e+00 9.686815019531267446e-01 2.044459453124997661e-01 2.483971565965584993e+00 4.209193599090332305e-01 4.339021480243042461e+00 1.226781679883703235e+00 2.699096140076702732e-01
1.165108567382810767e+00 2.861216005859373857e-01 2.365908007812494995e-02 2.098322680664075346e+00 5.371220175781232786e-01 3.147846874999989386e-01 3.312196337357963483e+00 4.016236955580962942e-01 4.336419429022178917e+00 1.214564797914718275e+00 2.737785201633505250e-01
1.145522878906248598e+00 2.871321083984373357e-01 2.201294335937507146e-02 1.889323970703129740e+00 1.039975387695315057e+00 1.561137802734378355e-01 3.121355141018337775e+00 3.618771382415925664e-01 4.328215406872601534e+00 1.215136370726740189e+00 2.645263360738892011e-01
1.281890064453120148e+00 2.812726113281263096e-01 2.860638671875009517e-02 1.911883570312497449e+00 9.321691503906210929e-01 2.138271826171877221e-01 1.260220693242568135e+00 5.595401563052367910e-01 4.346352549713064839e+00 1.258854750581088755e+00 2.710730093316520706e-01
1.160984070312493621e+00 2.885398779296864946e-01 1.979927832031249529e-02 1.936475344726561243e+00 5.650707968750015020e-01 1.691621435546875052e-01 2.724811793569518859e+00 3.987274676010688634e-01 4.327964122806971403e+00 1.223752407507253226e+00 2.792632843617746663e-01
1.170601512695310653e+00 2.813411015624995293e-01 2.365268945312503854e-02 1.900263282226574812e+00 1.082690596679691364e+00 1.931274492187506353e-01 2.916770070555281258e+00 4.037813407177724412e-01 4.335152480148513732e+00 1.218832641350375390e+00 2.592763321313684699e-01
1.148360601562486982e+00 2.951685771484359733e-01 1.926079589843747442e-02 1.973062641601560419e+00 6.576897275390664044e-01 1.120610341796881154e-01 2.658816266451903498e+00 3.577426370227161923e-01 4.325737027188458761e+00 1.219798244061729653e+00 2.800111638775101275e-01
1.142225246093743651e+00 2.903738613281245939e-01 1.707276367187496313e-02 1.949064214843750920e+00 5.065060419921881829e-01 1.401439257812505113e-01 2.421979822207837696e+00 4.005122153460536905e-01 4.336826621286691719e+00 1.200979960104934019e+00 2.761520547427537831e-01
1.172025407226557903e+00 2.884264716796863803e-01 2.345543164062497549e-02 1.979749055664076884e+00 1.697124941406252585e+00 1.886424287109375320e-01 2.537592991379840068e+00 4.233743115297842752e-01 4.337734151660588289e+00 1.215546320105025613e+00 2.532456097680402807e-01
1.254719816406241639e+00 2.798158378906248078e-01 2.732256542968756682e-02 1.921355667968763559e+00 1.149536107421877507e+00 2.561864306640623257e-01 1.629981617364261837e+00 5.320504727450366955e-01 4.342305537748587518e+00 1.251326089899843952e+00 2.601654764179079371e-01
1.180205113281244333e+00 2.992458281249983365e-01 2.415750390625001631e-02 2.046542519531264759e+00 2.129393477539067270e+00 1.626786367187498528e-01 2.095555409894518828e+00 4.424245371809573668e-01 4.340740775096259441e+00 1.215547016574319183e+00 2.574923806510399094e-01
1.187585424804682876e+00 2.918706748046870358e-01 2.280488476562501921e-02 1.874475678710944226e+00 9.459044541015646512e-01 1.814865800781250704e-01 1.961231157064061925e+00 4.710335982062373583e-01 4.339350069129560339e+00 1.221401566554487061e+00 2.718797132384226933e-01
1.173835420898435844e+00 2.951550791015613018e-01 2.347612109375003114e-02 1.980386991210945080e+00 1.348149992187505752e+00 1.757449482421873377e-01 2.463667796803655108e+00 4.110815248359831475e-01 4.330717713199605967e+00 1.226264840484956764e+00 2.648412816077506116e-01
1.226193817382817519e+00 2.778562333984371802e-01 2.747170019531246232e-02 1.791690950195319099e+00 1.479522666015624377e-01 1.963611542968759782e-01 2.088319163369788178e+00 4.882235320695808567e-01 4.339896842104642438e+00 1.240726270889115135e+00 2.741471513325377529e-01
1.215605734374993974e+00 2.811056142578122197e-01 2.387751562500000854e-02 1.878219783203135984e+00 1.033246976562501196e+00 2.235255224609377922e-01 2.043641479947365891e+00 4.876952180558437600e-01 4.332998836244788876e+00 1.244722593191247562e+00 2.616448591036856230e-01
1.211783281249997346e+00 2.605784375000000375e-01 1.908898828124988567e-02 1.772020943359391199e+00 2.233587509765600776e-01 1.547492343749996835e-01 2.013944920889739087e+00 4.992884114980957744e-01 4.339896781411286319e+00 1.233275480520775291e+00 2.560114441844327238e-01
1.244699969726552835e+00 2.814455000000003482e-01 2.566156054687505905e-02 1.881303273437510803e+00 7.968883222656243381e-01 2.514246416015628038e-01 1.677513905682978423e+00 5.262007361428405749e-01 4.337007263672473911e+00 1.253701064316474545e+00 2.674456820669894319e-01
1.181862142578125274e+00 2.817636132812494920e-01 1.740001367187491918e-02 1.841337454101572124e+00 1.625862421874991748e-01 1.679691630859381224e-01 1.755160499688296127e+00 4.981791197773425828e-01 4.346014874238757209e+00 1.208772405935595096e+00 2.778341231490043528e-01
1.154077344726557763e+00 2.833386435546864646e-01 1.927820800781244667e-02 1.887651987304693080e+00 5.518324658203145328e-01 1.773079570312497133e-01 2.872744592468929437e+00 4.001452240215098155e-01 4.327078202750025859e+00 1.221643071606457465e+00 2.716058343809011899e-01
1.203933245117188688e+00 2.860812587890623204e-01 2.563209082031259883e-02 2.077400996093764274e+00 4.861067226562459376e-01 2.522970517578122518e-01 2.993943913455108241e+00 3.869901766046047187e-01 4.320337492971740190e+00 1.256637643166632179e+00 2.731043410109663117e-01
1.153583470703120284e+00 2.831012968749993530e-01 1.698737499999998860e-02 1.928927651367191132e+00 6.586233427734388135e-01 1.610450234375004896e-01 2.476885661781079495e+00 4.110702028341745584e-01 4.330997482500343665e+00 1.215092559384189252e+00 2.649873792176274390e-01
1.168455607421871489e+00 2.939236874999995863e-01 2.219625683593753895e-02 2.010530852539068380e+00 1.014072180664066236e+00 1.612828574218752031e-01 2.578164807150880922e+00 3.924546345703622818e-01 4.330184900954231253e+00 1.223964983280852126e+00 2.687771935202468709e-01
1.198171532226554703e+00 2.943647314453115005e-01 2.460800488281252030e-02 2.024440541992205578e+00 1.996851965820317876e+00 1.907398496093746509e-01 2.016307920132241804e+00 4.633879770101073658e-01 4.337511549695629576e+00 1.229259605859472915e+00 2.563153514869705996e-01
1.137902863281252452e+00 3.134459599609354941e-01 2.416016308593732509e-02 2.155564728515660722e+00 3.095045544921827041e+00 1.897634941406237952e-01 2.743171078138065155e+00 3.744481493306740516e-01 4.319031836229527244e+00 1.224313839887440913e+00 2.443342522230227409e-01
1.144449058593743462e+00 2.974418720703114194e-01 1.987781347656249198e-02 1.972157259765624060e+00 1.160220480468751258e+00 1.259047480468754587e-01 2.556045232879615714e+00 3.748309296604959706e-01 4.327973165756340279e+00 1.214572163432221297e+00 2.684248892892879268e-01
1.213949081054690238e+00 2.770220566406244034e-01 2.485999804687502590e-02 1.908102273437501939e+00 5.509572285156236759e-01 1.921887910156252210e-01 2.496890328392237013e+00 4.352459562276045357e-01 4.331248798158108926e+00 1.246298770424360880e+00 2.623627178295226958e-01
1.154263266601557314e+00 2.779973134765615361e-01 1.783541601562494208e-02 1.843653857421881259e+00 3.907306318359382580e-01 1.602917539062498897e-01 2.703229890657045775e+00 4.137842684717257247e-01 4.331347289781697363e+00 1.215700923323696170e+00 2.682232256182313646e-01
1.281626198242184156e+00 2.638304931640624296e-01 2.637773828125003842e-02 1.830413587890637572e+00 2.892092597656233388e-01 2.820318750000002650e-01 1.440041458410951103e+00 5.753722941587181561e-01 4.346404681696472316e+00 1.258427282923520574e+00 2.592568182829652068e-01
1.194094180664058147e+00 2.777888203125000177e-01 1.913773339843745022e-02 1.816056688476577419e+00 6.255164794921849181e-01 2.064303183593747537e-01 1.637427727920246490e+00 5.302452881788692896e-01 4.349727257929648871e+00 1.210024760316424031e+00 2.659303326387867372e-01
1.197572324218751483e+00 2.805850957031255088e-01 2.462122949218747969e-02 1.745015921874999876e+00 1.854896796875001586e-01 2.465325820312508909e-01 2.234783895071296378e+00 4.908059414315161795e-01 4.338433006455308494e+00 1.227973125325998227e+00 2.761831336475112919e-01
1.174602651367183892e+00 2.728485126953119622e-01 1.773062890624991020e-02 1.784114995117202174e+00 4.168199960937500892e-01 1.450401103515620294e-01 2.409280958161516217e+00 4.329191186425684901e-01 4.326315929209344269e+00 1.233024157913355623e+00 2.629465805935043421e-01
1.154212342773440314e+00 2.874654257812503388e-01 1.705259570312495435e-02 1.929901050781269278e+00 6.963577070312497730e-01 1.904020664062509860e-01 2.250321139112784419e+00 4.465784718015277099e-01 4.336178829627430176e+00 1.207794447940210292e+00 2.711758423408813790e-01
1.221133957031247608e+00 2.801489677734382289e-01 2.556027734374994101e-02 2.079739596679703872e+00 7.734957666015608302e-01 3.038745292968739742e-01 2.501445201632785942e+00 4.626739547731773539e-01 4.338688161397560528e+00 1.239433911137713951e+00 2.640054621588600048e-01
1.193775174804681427e+00 2.906158427734370497e-01 2.377385937500005320e-02 2.011331337890634341e+00 1.276288627929688557e+00 1.886827177734373140e-01 2.200290982141507534e+00 4.468215843939996601e-01 4.339713723373278320e+00 1.223783346559962792e+00 2.646997106389090137e-01
1.199263366210943538e+00 2.784097519531250065e-01 2.482683691406248686e-02 1.889911779296875149e+00 2.939549326171859711e-01 1.954461044921880775e-01 2.694929567946365623e+00 4.298880128321030392e-01 4.335347282335426655e+00 1.233110512251852864e+00 2.711835824577040754e-01
