M Y Z alpha diffusion overshoot age X_c log_g radius Y_surf
1.182762538085938342e+00 2.701773291015630019e-01 2.496834570312500556e-02 1.778082934570323070e+00 2.313701308593738293e-01 2.319545488281253287e-01 4.309053960413618434e+00 3.181062514417621334e-01 4.278603985163686119e+00 1.309842136578310834e+00 2.633530298941493264e-01
1.185170098632815527e+00 2.710114707031256454e-01 2.450837890625002027e-02 1.784656610351571526e+00 2.791411630859363391e-01 2.333140000000006042e-01 4.092628508417724298e+00 3.314872746910397239e-01 4.281568387245071605e+00 1.305435646550823892e+00 2.636599071010435891e-01
1.196239476562502624e+00 2.740976328124996031e-01 2.827126269531264266e-02 1.795487225585942870e+00 2.332429990234361761e-01 2.091752255859382348e-01 4.309206089624056268e+00 3.103682706133513713e-01 4.277577986076751770e+00 1.318664251483741001e+00 2.665775178154654035e-01
1.155294776367193688e+00 2.663610351562507028e-01 2.119763378906237145e-02 1.785843647460952477e+00 5.445453154296890919e-01 2.158934277343746710e-01 4.545184287686393709e+00 2.905757065352922441e-01 4.276488687288045654e+00 1.297551446247868778e+00 2.524401768623555364e-01
1.187046797851564417e+00 2.673711376953130103e-01 2.389485449218746449e-02 1.789137464843760572e+00 2.187943173828113264e-01 2.286207402343751194e-01 4.275716143083816867e+00 3.119189870713076074e-01 4.273956401697979857e+00 1.318619224724799421e+00 2.610355608712838782e-01
1.161447040039065515e+00 2.687295869140630122e-01 2.406628124999997398e-02 1.769478536132824020e+00 3.268226650390627097e-01 2.207132890624999566e-01 4.627532608802433778e+00 3.003870721400627719e-01 4.283294090412802291e+00 1.291964476274326978e+00 2.602365735540616010e-01
1.140282739257817868e+00 2.665871484374998102e-01 2.038448925781248533e-02 1.759218736328137300e+00 9.878822363281296592e-01 2.069671240234379761e-01 4.647384664614206962e+00 2.914091371599666913e-01 4.274405907039415808e+00 1.292968292097605110e+00 2.451403098274268499e-01
1.176115057617188375e+00 2.687833662109376243e-01 2.652894042968757457e-02 1.756204762695322774e+00 2.050129345703118888e-01 2.263411816406253052e-01 4.799792165634110042e+00 2.946965068131691678e-01 4.275575370952662269e+00 1.312635394155380553e+00 2.624611494401968836e-01
1.177243852539063163e+00 2.707769970703131635e-01 2.421150292968745829e-02 1.783833857421885494e+00 2.313188037109362161e-01 2.335356074218750411e-01 4.429496637532281511e+00 3.048805074388484804e-01 4.273336689316598935e+00 1.314700300215608797e+00 2.643802460335727411e-01
1.181583009765628134e+00 2.670564931640632134e-01 2.405970703125000915e-02 1.785706361328136316e+00 3.242515742187487837e-01 2.200527841796880435e-01 4.170439183642393743e+00 3.187434838853937524e-01 4.286309920012503660e+00 1.297134234435751710e+00 2.581186429290599493e-01
1.238382944335938207e+00 2.688236660156244073e-01 3.159229199218772238e-02 1.735265126953138282e+00 9.949746972656230148e-02 2.344774287109378796e-01 3.717016934223331237e+00 3.760938581053434038e-01 4.280314721233856368e+00 1.338573414578146936e+00 2.656089574602512604e-01
1.195946884765625828e+00 2.709867695312502822e-01 2.529207519531252377e-02 1.773334476562508533e+00 1.731081464843741424e-01 2.390518681640630416e-01 4.035981786595412402e+00 3.362438662028855996e-01 4.275471214808757026e+00 1.322434874331408716e+00 2.658064347083913259e-01
1.252589977539066979e+00 2.636946650390622482e-01 3.084048046875013244e-02 1.749906292968766097e+00 1.283178183593745858e-01 2.447259228515625273e-01 3.296101462801604320e+00 4.155113796211613031e-01 4.293424219310710832e+00 1.324044686189716380e+00 2.588436852304427660e-01
1.171746681640628340e+00 2.670106425781256787e-01 2.229502636718743228e-02 1.775791753906265757e+00 4.494021328125009651e-01 2.124512138671872941e-01 4.283804946099327715e+00 3.045828832017664634e-01 4.275230159048581058e+00 1.309271275912482269e+00 2.557946039242088854e-01
1.174891100585941706e+00 2.682291953125007233e-01 2.408246191406251957e-02 1.778770658203135069e+00 3.716028564453119354e-01 2.175873535156255534e-01 4.358850435822288816e+00 3.040155928980495248e-01 4.281847875637462053e+00 1.300340088098776103e+00 2.581795482524541496e-01
1.162527198242188975e+00 2.707836142578128880e-01 2.462008398437498871e-02 1.784247621093757896e+00 2.623322412109366786e-01 2.276300400390628142e-01 4.788190322665949239e+00 2.859294231549862064e-01 4.276767340634317627e+00 1.301768958965171974e+00 2.634168542287386727e-01
1.162799711914068057e+00 2.695617080078129835e-01 2.106634570312500288e-02 1.750851307617199870e+00 6.582885097656268059e-01 2.047664960937503886e-01 3.970258390482849453e+00 3.299805532227489957e-01 4.281445531477935162e+00 1.294530879103136023e+00 2.560869094762689424e-01
1.147151983398441155e+00 2.654044374999997569e-01 2.045826855468748165e-02 1.768266485351575934e+00 1.102758968750004565e+00 1.981602802734379609e-01 4.507267970700365112e+00 2.941260145011067029e-01 4.275046935044557017e+00 1.296649171804774570e+00 2.424569879046582221e-01
1.193411009765627195e+00 2.704071738281251247e-01 2.562132421875003979e-02 1.804875826171886244e+00 1.946270761718742193e-01 2.247975361328126698e-01 4.120007191766374532e+00 3.268521058911524890e-01 4.282764562447664680e+00 1.309314783620915357e+00 2.646130120739553782e-01
