M Y Z alpha diffusion overshoot age X_c log_g radius Y_surf
1.399991159179682754e+00 2.834187207031231837e-01 2.514319433593732028e-02 1.848282973632803250e+00 6.649550136718745952e-01 1.272159169921874000e-01 1.208172661711036877e+00 5.023440466282194095e-01 4.233053793788958963e+00 1.497459223672551021e+00 2.591058537402178841e-01
1.457892805664068314e+00 2.674858974609356510e-01 2.815758300781241383e-02 1.931470630859357218e+00 1.115465870117196889e+00 8.882075878906267596e-02 1.088519614757185172e+00 5.293403095666124880e-01 4.244704713005019059e+00 1.507751052695677441e+00 2.227474252206207150e-01
1.379590799804686352e+00 2.859291259765617821e-01 2.609669433593732324e-02 1.951641983398442193e+00 5.509913964843740075e-01 1.358088906250003725e-01 1.606757840172654328e+00 4.413738886438387521e-01 4.223465452768556005e+00 1.505189347530600852e+00 2.629247962636331870e-01
1.356196431640616540e+00 2.836173007812475833e-01 2.254251757812484117e-02 1.931560985351558513e+00 5.827348476562471680e-01 1.280902011718747235e-01 1.825478935159323912e+00 4.060191384520764335e-01 4.209089844732265107e+00 1.516201863782825177e+00 2.591847665893393104e-01
1.382797685546871547e+00 2.858502451171869851e-01 2.640052246093736038e-02 1.867417522460938173e+00 6.281149863281267898e-01 1.418064804687505509e-01 1.477826376448286183e+00 4.698745688094708717e-01 4.226165134477581020e+00 1.501681652252851329e+00 2.622580369658499833e-01
1.349477849609367786e+00 2.857328671874981296e-01 2.308152441406230090e-02 1.964211313476557308e+00 6.160133203125000012e-01 1.164116874999994583e-01 1.798076243754207493e+00 4.103238368464739438e-01 4.219424184525002453e+00 1.494930856636435212e+00 2.577130889029047300e-01
1.396069316406249428e+00 2.843016191406238513e-01 2.560224804687482106e-02 1.925567498046872217e+00 5.062210683593705296e-01 1.219130048828123841e-01 1.446415390430460635e+00 4.594851205023801066e-01 4.223496018474188318e+00 1.512927154679520658e+00 2.591358008178517025e-01
1.447543580078124448e+00 2.821509150390632548e-01 3.013386718749974658e-02 1.871177258789074038e+00 3.738156669921857134e-01 1.347812138671876103e-01 9.182048224789668422e-01 5.483747804664661496e-01 4.241663404192617115e+00 1.509052780800571592e+00 2.738627653339483770e-01
1.405083800781244063e+00 2.850971035156244504e-01 2.606981249999985178e-02 1.847441061523441785e+00 3.174943955078101121e-01 1.511077353515629662e-01 1.134941076202807597e+00 5.169476582307990231e-01 4.234628624800511609e+00 1.498214359093932080e+00 2.759034465327743768e-01
1.348801621093748127e+00 2.847584199218748391e-01 2.447234570312487728e-02 1.916001264648437008e+00 7.868982666015692518e-01 1.337165136718752312e-01 1.880649282673815703e+00 4.129986736022506211e-01 4.217549645605236819e+00 1.498204256735613749e+00 2.588334477334918171e-01
1.353676678710927561e+00 2.911329345703106974e-01 2.292779394531237538e-02 1.842083678710936256e+00 2.401986455078125304e-01 1.496993886718755995e-01 1.492593144271367134e+00 4.586015768400507620e-01 4.223706826020542593e+00 1.489600864669282210e+00 2.804496614646417307e-01
1.390317176757807305e+00 2.797576074218730557e-01 2.464093359374978920e-02 1.881616732421864890e+00 7.542019384765660250e-01 1.200800126953122243e-01 1.417677294981143143e+00 4.756349030049027982e-01 4.230440591070514955e+00 1.497236121850269885e+00 2.500603968987951675e-01
1.479110050781257568e+00 2.743393085937523290e-01 3.218725488281210662e-02 1.823865212890645182e+00 2.680441191406221502e-01 1.108866806640628477e-01 9.487301615471487315e-01 5.494217983290816676e-01 4.242051179884835932e+00 1.525098690533222223e+00 2.653949950238825850e-01
1.454290420898439740e+00 2.565144023437481158e-01 2.509807617187507015e-02 1.861839614257815967e+00 1.623368082031254600e+00 1.476837324218757130e-01 1.106003205563401037e+00 5.547413492220808484e-01 4.242825497932980028e+00 1.509596511699222710e+00 1.925416193550113786e-01
1.447250766601563265e+00 2.561269082031226163e-01 2.539660937499998994e-02 1.998949784179675948e+00 1.036324574218754346e+00 1.366032343750006872e-01 1.525214554262801725e+00 4.886631528387235801e-01 4.229652366655184181e+00 1.528776406097120510e+00 2.066310423686901210e-01
1.329390975585932777e+00 2.704051572265619430e-01 1.864492089843755238e-02 1.991559719726575972e+00 3.950420312499981490e-01 1.841075107421880352e-01 2.064773409063064058e+00 4.068739789597249912e-01 4.225287790062243864e+00 1.472950673332684257e+00 2.539394612536237661e-01
1.406507613281242186e+00 2.888932666015611161e-01 2.452586425781252272e-02 1.791470732421882595e+00 4.029713085937460804e-01 1.972169355468764707e-01 8.570734625191321898e-01 5.583174097204095521e-01 4.229374053352409568e+00 1.508500302285187944e+00 2.819500847973288038e-01
1.380743179687500710e+00 2.959048515625000708e-01 2.489935351562487173e-02 1.958678567382823088e+00 1.557485634765617966e-01 1.151206933593751369e-01 1.414362172388675010e+00 4.373266940830978777e-01 4.219667120975094221e+00 1.510937702619713274e+00 2.853050788937282478e-01
1.404463239257805141e+00 2.933946806640609362e-01 2.577115527343748491e-02 1.819949459960934934e+00 3.508938583984348436e-01 1.605905771484381905e-01 9.628897070524490287e-01 5.291377932248801930e-01 4.239195125061320901e+00 1.490000202609006452e+00 2.806645648265707060e-01
1.354095953124997642e+00 2.836802314453115703e-01 2.374365917968742842e-02 1.894795604492187868e+00 5.961117050781240545e-01 1.445512070312504893e-01 1.793431369711299350e+00 4.220531024802132158e-01 4.216991787674508885e+00 1.502088772197605948e+00 2.677656567915620567e-01
1.387844375976561517e+00 2.751791308593737329e-01 2.292390332031233116e-02 2.082463234375005801e+00 3.964130957031225533e-01 2.234384023437513411e-01 1.551051799283637012e+00 4.765607670831361053e-01 4.238571278052811309e+00 1.482196807096464619e+00 2.512577733541837000e-01
1.399118272460941226e+00 2.830762724609371395e-01 2.788507128906227497e-02 1.980709238281248119e+00 5.829830722656269559e-01 1.480381503906258167e-01 1.613550762844908837e+00 4.490028197328028714e-01 4.226051183891546437e+00 1.510740944907541294e+00 2.517928782329784676e-01
1.367661786132807977e+00 2.855169160156227903e-01 2.132842968749986204e-02 1.918474585937503862e+00 1.913974677734381902e-01 1.174882470703119824e-01 1.402343070997809749e+00 4.578798354556969930e-01 4.228882016389236220e+00 1.488021498891085148e+00 2.713798777562876352e-01
1.443372274414061129e+00 2.840893769531241397e-01 2.618348828125010436e-02 1.781627423828133994e+00 8.720389648437516517e-01 1.955125283203134612e-01 4.534227518125978351e-01 6.216391478272312865e-01 4.244594845669216632e+00 1.501253094127907417e+00 2.674908181816973984e-01
1.362256979492181275e+00 2.839088652343731978e-01 2.346703027343742531e-02 1.848859278320313937e+00 6.923852460937509612e-01 1.761034335937513851e-01 1.436394972821896765e+00 4.863599050334711515e-01 4.232325792803735887e+00 1.479560188255575115e+00 2.728389266878687436e-01
1.445323071289070116e+00 2.791247187500003890e-01 3.047313867187467426e-02 1.953999069335947247e+00 4.656134414062492732e-01 1.520096982421881293e-01 1.155348295028938432e+00 5.198514765978194951e-01 4.246029040851460046e+00 1.500184560780859044e+00 2.582194862906709854e-01
