M Y Z alpha diffusion overshoot age X_c log_g radius Y_surf
7.789950097656253014e-01 2.722559716796882912e-01 4.387454101562523849e-03 1.976733958007837355e+00 6.608893798828119337e-01 2.046253056640623957e-01 8.166292968750001435e+00 2.637946832378224027e-01 4.513150267078752442e+00 8.106640103373374817e-01 2.503530417493222138e-01
7.783278085937503921e-01 2.557792441406255834e-01 4.245875976562535348e-03 1.975855157226584113e+00 7.341979492187526990e-01 1.666406679687502113e-01 9.292493164062520350e+00 2.442037622036098421e-01 4.515722101817789991e+00 8.076911343632786622e-01 2.295887909160857221e-01
7.703727314453120423e-01 2.768693730468753667e-01 4.174433593750020467e-03 1.936636124023463079e+00 6.735354433593718770e-01 2.041935839843750100e-01 8.180052734375005130e+00 2.593563294599685598e-01 4.509617693230474345e+00 8.095523272276428095e-01 2.557932978072043895e-01
7.897582675781228412e-01 2.691864433593755823e-01 4.702951171875018911e-03 1.974250738281271289e+00 8.210268056640618317e-01 2.085958876953122043e-01 7.470574218750003048e+00 3.037694077562629880e-01 4.522629580599466514e+00 8.071866546274955034e-01 2.459561467755728148e-01
7.852019453125035353e-01 2.789875361328134629e-01 4.926548828125016689e-03 2.051341575195334332e+00 8.202188183593727144e-01 2.254036318359372848e-01 7.543632578125002652e+00 2.705829231722932104e-01 4.515852192152076228e+00 8.112079029407054387e-01 2.520805953983812908e-01
7.639938339843809212e-01 2.890343222656266975e-01 4.151260742187531418e-03 2.076208440429714308e+00 6.212218857421828444e-01 2.307686191406245757e-01 8.196479492187510374e+00 2.211975844791286006e-01 4.507816929518043025e+00 8.071300838200525796e-01 2.608470888538069188e-01
7.757325996093764608e-01 2.539265205078122811e-01 3.539769531250040822e-03 2.021654725585956935e+00 2.919486640624992524e-01 1.974675156250011165e-01 9.784291992187521103e+00 2.453037577234966904e-01 4.517775477846145193e+00 8.039288914774812556e-01 2.420738530879721628e-01
7.754274248046907347e-01 2.818116748046884390e-01 4.610507812500015852e-03 2.049270059570334368e+00 6.609931005859348563e-01 2.172388115234372974e-01 8.056835937500006040e+00 2.401860092345718956e-01 4.509382647116811249e+00 8.118684768138971775e-01 2.578742403010165218e-01
7.900726542968754540e-01 2.713317773437506353e-01 4.689092773437516896e-03 1.983404370117211268e+00 7.612016572265628556e-01 2.127823749999996350e-01 7.835278320312503375e+00 2.689304989987438277e-01 4.509092885626909464e+00 8.203591099827823863e-01 2.470455730601789357e-01
7.922051484374972308e-01 2.715854658203127880e-01 5.032657226562516420e-03 1.973555410156267120e+00 9.195100175781236729e-01 2.121769931640624940e-01 7.248435967263051616e+00 3.138210540333659093e-01 4.521417646868155060e+00 8.099467734626200066e-01 2.467801737569902121e-01
7.913357187500011936e-01 2.744907460937509036e-01 4.895796875000016889e-03 2.020265466796896003e+00 8.319827705078115532e-01 2.188207451171872708e-01 7.493143787673894884e+00 2.817243399120093472e-01 4.513744764463220704e+00 8.169821670419878945e-01 2.488601324409583371e-01
7.748820927734418884e-01 2.793990917968758869e-01 4.500035156250021054e-03 2.067691827148460337e+00 6.577785019531223742e-01 2.175966123046875478e-01 8.130169921875001648e+00 2.449020566285959322e-01 4.513868438772265179e+00 8.075211819997725193e-01 2.543312600444131988e-01
7.668956386718769336e-01 2.771955742187507954e-01 3.375498046875021873e-03 1.971125702148464276e+00 6.765862412109338031e-01 2.255750156250000416e-01 7.859316406250002274e+00 2.768417633295137681e-01 4.518393676582716623e+00 7.991206504845536074e-01 2.526714706369595498e-01
7.717093740234388655e-01 2.645387021484382206e-01 3.539088867187535885e-03 1.961161978515647997e+00 4.322777187499993734e-01 2.101677841796883162e-01 8.613144531250005898e+00 2.785965057844547177e-01 4.522767504547508643e+00 7.970965770270779238e-01 2.477598066097518315e-01
7.827173066406220014e-01 2.668512324218759169e-01 3.964205078125029175e-03 1.937611125000027412e+00 9.844608632812518190e-01 2.123030058593745883e-01 7.628554687499987885e+00 3.041763411927688732e-01 4.520694721537124039e+00 8.057038141276487986e-01 2.373738076002090691e-01
7.953797314453110445e-01 2.778324208984380150e-01 5.145888671874981370e-03 2.015550271484390699e+00 6.608321298828115919e-01 2.112362939453126809e-01 6.820833537849432915e+00 3.193213788847642509e-01 4.523971410430564610e+00 8.094391391823217985e-01 2.606245298971635593e-01
7.928970947265597813e-01 2.769870908203119209e-01 4.313662109374998867e-03 2.007844106445330734e+00 5.078372998046885023e-01 2.094360263671871114e-01 6.663411127500549647e+00 3.141636234512186765e-01 4.526978560756813152e+00 8.046313656117257684e-01 2.627744019542820886e-01
7.935333798828052565e-01 2.465494882812477029e-01 3.757127929687561606e-03 1.754865756835965129e+00 3.309680595703160533e-01 2.213678876953103503e-01 8.916962890624981597e+00 2.879458943015585914e-01 4.508902271410212492e+00 8.215767156347636435e-01 2.360397071120281243e-01
8.067717900390593000e-01 2.689754570312503645e-01 5.940728515625001184e-03 1.991464810546891284e+00 1.176450121093750356e+00 2.088818623046874434e-01 6.835642457502688174e+00 3.331678824901395664e-01 4.521043720110660580e+00 8.181166269837790717e-01 2.403392045941200317e-01
7.781392753906262172e-01 2.701102958984381019e-01 4.562148437500031239e-03 2.026213441406270466e+00 6.945511845703112863e-01 2.012516777343752727e-01 8.430122070312510374e+00 2.593696151860964139e-01 4.516367968209860528e+00 8.072278380179255253e-01 2.466518688902982481e-01
7.884184003906209437e-01 2.652103837890624760e-01 4.686125976562515068e-03 1.914549582031274566e+00 1.056047363281251705e+00 1.982457060546868322e-01 7.912312499999996085e+00 2.876772491429061551e-01 4.512871604027997918e+00 8.159720224691621171e-01 2.359734176646789694e-01
8.026310234374958164e-01 2.598976445312496386e-01 5.484271484375003412e-03 1.934384981445334661e+00 9.889012421875036374e-01 2.064349658203116222e-01 7.751282968750000002e+00 3.079468210681453044e-01 4.517820005803788064e+00 8.186333047234994886e-01 2.333499654216645569e-01
7.685474638671877523e-01 2.765401513671881251e-01 3.752085937500019511e-03 1.944831396484399955e+00 5.580364863281237486e-01 2.098925673828122562e-01 8.329506835937506182e+00 2.513005069155974658e-01 4.508301151906678683e+00 8.096490496140594795e-01 2.555944714637942150e-01
7.736724843750015790e-01 2.779661914062502293e-01 4.324826171875018055e-03 2.015581842773460863e+00 6.502788271484352123e-01 2.036173154296875842e-01 7.967913085937500917e+00 2.574665366310209258e-01 4.515523858615893005e+00 8.055255976139915619e-01 2.574338023864233826e-01
7.861552861328098274e-01 2.544569482421871198e-01 4.262400390625037915e-03 1.956048969726586373e+00 5.596894238281266976e-01 1.844435527343749048e-01 8.892903320312489868e+00 2.668963504995332525e-01 4.519292489690142745e+00 8.082520573025034905e-01 2.360812529728108233e-01
7.715537763671875826e-01 2.718740361328130239e-01 4.123379882812527007e-03 1.966600517578149132e+00 7.616285214843727669e-01 1.910252802734378474e-01 8.255858398437514012e+00 2.645873681058448224e-01 4.515179456618607645e+00 8.051537774506440925e-01 2.485352552528942160e-01
7.938820419921851501e-01 2.724318447265622334e-01 4.025778320312499436e-03 1.993122703125019601e+00 4.670128896484400660e-01 2.360361660156243269e-01 6.536889414062500236e+00 3.427409622367793007e-01 4.533828694556829575e+00 7.985129792197294130e-01 2.584827345444081770e-01
