l n nu dnu n_g
0 3 182.806 0.162 0 
0 4 216.901 0.155 0 
0 5 250.089 0.147 0 
0 6 282.757 0.140 0 
0 7 316.576 0.134 0 
0 8 351.291 0.064 0 
0 9 386.284 0.036 0 
0 10 421.292 0.039 0 
0 11 455.892 0.026 0 
0 12 490.211 0.024 0 
0 13 524.362 0.019 0 
0 14 559.255 0.018 0 
0 15 595.081 0.022 0 
0 16 631.429 0.035 0 
0 17 667.921 0.063 0 
0 18 704.017 0.176 0 
0 19 740.035 0.220 0 
0 20 776.725 0.231 0 
0 21 812.015 0.242 0 
0 22 848.230 0.255 0 
0 23 884.057 0.267 0 
0 24 920.164 0.281 0 
0 25 956.193 0.295 0 
1 -8 177.410 0.217 11 
1 -7 189.314 0.206 10 
1 -6 193.910 0.196 10 
1 -5 214.487 0.187 9 
1 -2 223.244 0.178 6 
1 -3 240.087 0.170 8 
1 2 256.789 0.162 3 
1 -1 272.116 0.154 7 
1 4 290.090 0.147 2 
1 1 312.991 0.140 6 
1 2 325.163 0.133 5 
1 5 352.788 0.127 3 
1 4 368.470 0.121 5 
1 5 393.031 0.117 4 
1 8 414.411 0.058 2 
1 7 437.783 0.043 4 
1 8 465.485 0.033 3 
1 9 487.205 0.027 3 
1 10 510.984 0.019 3 
1 11 541.511 0.020 3 
1 12 573.457 0.017 2 
1 13 597.933 0.021 2 
1 14 618.527 0.029 2 
1 15 650.897 0.061 2 
1 16 686.026 0.124 2 
1 17 721.504 0.268 2 
1 18 757.079 0.281 2 
1 19 790.970 0.295 1 
1 20 822.214 0.310 1 
1 21 838.749 0.326 1 
1 22 867.084 0.342 1 
1 23 901.990 0.359 1 
1 24 936.611 0.377 1 
2 -17 175.190 0.209 20 
2 -16 180.053 0.199 19 
2 -15 189.703 0.190 18 
2 -14 197.635 0.181 17 
2 -13 203.061 0.172 17 
2 -12 213.560 0.164 16 
2 -11 217.401 0.156 15 
2 -10 230.320 0.149 14 
2 -9 242.487 0.142 14 
2 -8 247.695 0.135 13 
2 -7 263.481 0.128 12 
2 -6 273.286 0.122 12 
2 -5 283.079 0.116 11 
2 -4 294.014 0.111 10 
2 -3 312.019 0.106 10 
2 -2 318.461 0.101 9 
2 -1 346.265 0.096 9 
2 0 350.879 0.091 8 
2 1 381.714 0.087 8 
2 2 390.544 0.083 7 
2 3 416.926 0.079 7 
2 4 439.086 0.075 6 
2 5 451.980 0.072 6 
2 6 486.423 0.047 6 
2 7 503.171 0.038 5 
2 8 520.768 0.031 5 
2 9 555.754 0.030 5 
2 10 586.631 0.047 4 
2 11 592.027 0.078 4 
2 12 628.130 0.212 4 
2 13 665.165 0.361 4 
2 14 688.074 0.379 3 
2 15 700.770 0.398 3 
2 16 737.486 0.418 3 
2 17 773.689 0.439 3 
2 18 808.884 0.461 3 
2 19 836.835 0.484 2 
2 20 844.957 0.508 2 
2 21 881.158 0.533 2 
2 22 917.094 0.560 2 
2 23 953.588 0.588 2 
