l n nu dnu n_g
0 3 147.596 0.115 0 
0 4 177.241 0.110 0 
0 5 206.923 0.105 0 
0 6 236.237 0.100 0 
0 7 263.963 0.048 0 
0 8 290.868 0.027 0 
0 9 318.891 0.029 0 
0 10 347.253 0.019 0 
0 11 375.007 0.019 0 
0 12 402.768 0.014 0 
0 13 431.345 0.014 0 
0 14 460.258 0.017 0 
0 15 489.181 0.027 0 
0 16 518.015 0.049 0 
0 17 547.229 0.137 0 
0 18 576.213 0.171 0 
0 19 605.559 0.180 0 
0 20 635.000 0.189 0 
0 21 664.141 0.198 0 
0 22 693.439 0.208 0 
0 23 722.887 0.218 0 
1 -34 139.706 0.449 37 
1 -33 143.745 0.428 36 
1 -32 147.042 0.407 35 
1 -27 151.979 0.388 30 
1 -6 154.218 0.369 9 
1 -29 157.128 0.352 32 
1 -28 161.571 0.335 32 
1 -27 166.077 0.319 31 
1 -14 171.854 0.304 18 
1 -3 176.727 0.289 7 
1 -4 180.860 0.276 8 
1 -23 185.843 0.263 27 
1 -16 191.917 0.250 21 
1 -1 196.259 0.238 6 
1 -6 202.108 0.227 11 
1 -15 209.196 0.216 20 
1 -18 216.595 0.206 23 
1 -7 220.814 0.196 13 
1 -14 228.781 0.187 20 
1 -11 238.394 0.178 17 
1 -14 245.270 0.169 20 
1 -13 251.137 0.161 20 
1 -6 263.456 0.154 13 
1 1 270.655 0.146 6 
1 -10 278.522 0.139 18 
1 3 291.405 0.133 5 
1 -4 298.078 0.126 12 
1 1 311.048 0.120 8 
1 4 320.415 0.115 5 
1 -5 333.120 0.109 15 
1 6 343.919 0.102 4 
1 -3 358.088 0.050 13 
1 8 368.694 0.037 3 
1 -1 385.234 0.027 12 
1 8 395.011 0.022 4 
1 1 415.098 0.016 12 
1 10 423.742 0.016 3 
1 7 446.304 0.013 7 
1 4 457.003 0.016 10 
1 11 476.557 0.023 4 
1 6 497.469 0.046 9 
1 13 507.430 0.092 3 
1 10 532.937 0.198 7 
1 9 552.321 0.208 8 
1 14 564.383 0.218 4 
1 11 590.707 0.229 8 
1 12 614.172 0.240 7 
1 13 625.876 0.253 7 
1 16 649.926 0.265 5 
1 15 676.807 0.278 7 
1 16 695.803 0.292 6 
1 19 712.113 0.307 5 
1 18 738.103 0.322 6 
2 -61 141.157 0.840 64 
2 -60 142.690 0.800 63 
2 -60 143.059 0.762 63 
2 -59 143.765 0.726 62 
2 -58 145.290 0.691 61 
2 -57 148.552 0.658 60 
2 -56 149.509 0.627 59 
2 -55 153.621 0.597 58 
2 -54 155.767 0.569 57 
2 -53 158.561 0.542 56 
2 -52 161.274 0.516 55 
2 -51 164.262 0.491 54 
2 -50 166.512 0.468 53 
2 -49 168.914 0.446 53 
2 -48 171.088 0.424 52 
2 -47 174.106 0.404 51 
2 -46 175.725 0.385 50 
2 -45 179.218 0.367 49 
2 -44 182.878 0.349 48 
2 -43 186.722 0.333 47 
2 -42 190.295 0.317 46 
2 -41 194.388 0.302 45 
2 -40 198.631 0.287 45 
2 -39 202.537 0.274 44 
2 -38 203.525 0.261 43 
2 -37 208.105 0.248 42 
2 -36 213.568 0.236 41 
2 -35 218.319 0.225 40 
2 -34 222.782 0.214 39 
2 -33 226.667 0.204 38 
2 -32 231.755 0.194 38 
2 -31 233.320 0.185 37 
2 -30 238.010 0.176 36 
2 -29 244.470 0.168 35 
2 -28 251.718 0.160 34 
2 -27 259.116 0.152 34 
2 -26 260.933 0.145 33 
2 -25 266.954 0.138 32 
2 -24 275.312 0.132 31 
2 -23 283.832 0.125 31 
2 -22 287.695 0.119 30 
2 -21 293.270 0.114 29 
2 -20 303.381 0.108 28 
2 -19 314.068 0.103 28 
2 -18 315.892 0.098 27 
2 -17 325.393 0.094 26 
2 -16 335.706 0.089 25 
2 -15 343.712 0.085 25 
2 -14 347.401 0.081 24 
2 -13 358.346 0.077 23 
2 -12 371.240 0.073 23 
2 -11 373.104 0.070 22 
2 -10 387.634 0.066 21 
2 -9 400.256 0.063 21 
2 -8 405.291 0.039 20 
2 -7 424.504 0.032 19 
2 -6 428.767 0.026 19 
2 -5 445.907 0.024 18 
2 -4 457.554 0.037 18 
2 -3 469.461 0.062 17 
2 -2 486.506 0.164 17 
2 -1 495.538 0.269 16 
2 0 515.180 0.283 16 
2 1 524.737 0.297 15 
2 2 544.347 0.312 15 
2 3 557.902 0.327 14 
2 4 573.480 0.344 14 
2 5 595.757 0.361 13 
2 6 603.350 0.379 13 
2 7 632.376 0.398 13 
2 8 638.881 0.418 12 
2 9 662.307 0.438 12 
2 10 687.750 0.460 11 
2 11 690.492 0.483 11 
2 12 720.051 0.508 11 
