l n nu dnu n_g
0 3 170.401 0.152 0 
0 4 201.391 0.145 0 
0 5 232.809 0.138 0 
0 6 264.348 0.131 0 
0 7 296.247 0.125 0 
0 8 328.502 0.059 0 
0 9 360.863 0.033 0 
0 10 392.071 0.036 0 
0 11 423.172 0.024 0 
0 12 455.133 0.023 0 
0 13 487.985 0.017 0 
0 14 521.587 0.017 0 
0 15 555.116 0.020 0 
0 16 588.454 0.032 0 
0 17 621.494 0.058 0 
0 18 654.445 0.164 0 
0 19 687.749 0.204 0 
0 20 721.321 0.214 0 
0 21 754.274 0.225 0 
0 22 788.372 0.236 0 
0 23 822.465 0.248 0 
0 24 855.845 0.261 0 
1 -13 161.837 0.234 16 
1 -4 168.855 0.223 7 
1 -11 175.313 0.212 14 
1 -8 180.957 0.202 12 
1 -9 190.396 0.193 13 
1 -8 204.636 0.183 12 
1 -7 209.028 0.175 11 
1 -6 223.201 0.166 11 
1 -1 239.494 0.158 6 
1 -4 245.072 0.151 10 
1 -3 268.891 0.144 9 
1 -2 273.213 0.137 8 
1 1 300.042 0.130 6 
1 0 305.962 0.124 7 
1 5 332.180 0.118 3 
1 2 343.973 0.113 7 
1 7 364.706 0.108 2 
1 6 383.633 0.054 4 
1 5 402.359 0.040 5 
1 8 422.496 0.030 3 
1 9 442.484 0.024 3 
1 8 467.565 0.018 4 
1 9 488.911 0.018 4 
1 12 510.023 0.015 2 
1 11 538.743 0.019 4 
1 12 567.545 0.027 3 
1 13 587.114 0.055 3 
1 14 608.945 0.110 3 
1 15 639.332 0.237 3 
1 16 670.918 0.249 3 
1 17 702.963 0.262 3 
1 18 732.358 0.275 2 
1 19 750.179 0.288 2 
1 20 773.418 0.303 2 
1 21 805.444 0.318 2 
1 22 839.016 0.334 2 
2 -25 159.949 0.275 28 
2 -24 165.567 0.262 27 
2 -23 168.323 0.249 26 
2 -22 173.472 0.238 25 
2 -21 180.071 0.226 24 
2 -20 187.439 0.215 24 
2 -19 191.938 0.205 23 
2 -18 196.812 0.195 22 
2 -17 205.568 0.186 21 
2 -16 210.252 0.177 20 
2 -15 218.072 0.169 19 
2 -14 227.361 0.161 19 
2 -13 230.509 0.153 18 
2 -12 241.815 0.146 17 
2 -11 255.622 0.139 17 
2 -10 258.729 0.132 16 
2 -9 272.225 0.126 15 
2 -8 284.063 0.120 14 
2 -7 291.865 0.114 14 
2 -6 299.559 0.109 13 
2 -5 316.640 0.104 12 
2 -4 324.810 0.099 12 
2 -3 340.368 0.094 11 
2 -2 356.776 0.090 11 
2 -1 368.582 0.085 10 
2 0 388.333 0.081 10 
2 1 402.434 0.077 9 
2 2 419.549 0.074 9 
2 3 443.370 0.070 8 
2 4 451.603 0.044 8 
2 5 484.429 0.037 8 
2 6 493.567 0.029 7 
2 7 518.156 0.028 7 
2 8 551.616 0.045 7 
2 9 556.035 0.073 6 
2 10 585.596 0.197 6 
2 11 618.966 0.336 6 
2 12 632.617 0.353 5 
2 13 652.000 0.370 5 
2 14 683.966 0.389 5 
2 15 717.810 0.408 5 
2 16 727.423 0.429 4 
2 17 751.863 0.450 4 
2 18 785.416 0.472 4 
2 19 819.680 0.496 4 
2 20 852.548 0.521 4 
