l n nu dnu n_g
0 3 168.742 0.151 0 
0 4 199.913 0.144 0 
0 5 231.225 0.137 0 
0 6 262.804 0.130 0 
0 7 294.161 0.124 0 
0 8 326.444 0.059 0 
0 9 358.250 0.033 0 
0 10 389.068 0.036 0 
0 11 419.985 0.024 0 
0 12 451.795 0.023 0 
0 13 484.562 0.017 0 
0 14 517.957 0.017 0 
0 15 551.171 0.020 0 
0 16 584.099 0.032 0 
0 17 616.684 0.058 0 
0 18 649.298 0.162 0 
0 19 682.192 0.203 0 
0 20 715.933 0.213 0 
0 21 749.395 0.223 0 
0 22 782.843 0.235 0 
0 23 816.319 0.246 0 
0 24 849.654 0.259 0 
1 -14 156.185 0.249 17 
1 -9 165.358 0.237 12 
1 -6 170.394 0.226 9 
1 -11 176.987 0.215 15 
1 -10 183.265 0.205 14 
1 -9 194.415 0.195 13 
1 -8 206.718 0.186 12 
1 -7 210.735 0.177 12 
1 -6 228.282 0.169 11 
1 -1 237.974 0.161 6 
1 -4 250.665 0.153 10 
1 3 269.385 0.146 3 
1 -2 277.545 0.139 9 
1 3 300.231 0.132 4 
1 0 310.693 0.126 8 
1 5 331.596 0.120 3 
1 2 349.062 0.114 7 
1 5 364.783 0.108 4 
1 8 385.157 0.054 2 
1 5 403.280 0.040 6 
1 8 424.089 0.030 3 
1 9 442.919 0.024 3 
1 8 467.176 0.018 5 
1 9 491.394 0.018 4 
1 12 510.290 0.015 2 
1 13 536.629 0.019 2 
1 12 566.201 0.027 4 
1 13 591.351 0.055 3 
1 14 608.345 0.110 3 
1 15 635.301 0.236 3 
1 16 666.679 0.248 3 
1 17 698.081 0.260 3 
1 18 730.036 0.273 3 
1 19 756.585 0.287 2 
1 20 772.853 0.301 2 
1 21 800.961 0.316 2 
1 22 833.292 0.332 2 
2 -27 154.313 0.271 30 
2 -26 158.632 0.258 29 
2 -25 163.526 0.246 28 
2 -24 167.450 0.234 27 
2 -23 170.985 0.223 26 
2 -22 177.272 0.213 25 
2 -21 184.518 0.202 24 
2 -20 190.279 0.193 24 
2 -19 192.968 0.184 23 
2 -18 201.371 0.175 22 
2 -17 208.426 0.167 21 
2 -16 213.298 0.159 20 
2 -15 222.667 0.151 20 
2 -14 227.537 0.144 19 
2 -13 235.058 0.137 18 
2 -12 247.600 0.130 17 
2 -11 256.245 0.124 17 
2 -10 263.001 0.118 16 
2 -9 277.678 0.113 15 
2 -8 286.137 0.107 15 
2 -7 293.868 0.102 14 
2 -6 304.369 0.097 13 
2 -5 321.578 0.093 13 
2 -4 324.984 0.088 12 
2 -3 348.274 0.084 11 
2 -2 354.554 0.080 11 
2 -1 377.421 0.076 10 
2 0 385.480 0.073 10 
2 1 412.019 0.069 10 
2 2 416.541 0.066 9 
2 3 448.195 0.044 9 
2 4 454.270 0.035 8 
2 5 481.100 0.029 8 
2 6 505.481 0.028 7 
2 7 514.644 0.042 7 
2 8 547.912 0.072 7 
2 9 569.324 0.192 6 
2 10 580.959 0.316 6 
2 11 613.671 0.331 6 
2 12 645.267 0.348 6 
2 13 648.205 0.365 5 
2 14 679.210 0.384 5 
2 15 712.825 0.403 5 
2 16 742.403 0.423 4 
2 17 747.373 0.444 4 
2 18 779.213 0.466 4 
2 19 812.132 0.490 4 
2 20 846.701 0.514 4 
