l n nu dnu n_g
0 3 159.416 0.122 0 
0 4 189.890 0.116 0 
0 5 219.771 0.111 0 
0 6 249.756 0.105 0 
0 7 280.366 0.051 0 
0 8 310.305 0.029 0 
0 9 339.351 0.031 0 
0 10 368.171 0.021 0 
0 11 398.337 0.020 0 
0 12 429.406 0.015 0 
0 13 460.577 0.015 0 
0 14 491.420 0.018 0 
0 15 521.861 0.029 0 
0 16 552.708 0.052 0 
0 17 583.804 0.146 0 
0 18 615.342 0.183 0 
0 19 647.153 0.192 0 
0 20 678.573 0.202 0 
0 21 710.625 0.212 0 
0 22 741.887 0.222 0 
0 23 773.448 0.233 0 
1 -20 137.381 0.287 23 
1 -19 143.364 0.274 22 
1 -18 150.240 0.261 21 
1 -17 158.455 0.248 20 
1 -4 163.115 0.236 7 
1 -15 167.301 0.225 19 
1 -10 175.382 0.214 15 
1 -3 181.254 0.204 7 
1 -12 190.167 0.195 16 
1 -11 197.708 0.185 15 
1 -10 203.100 0.176 15 
1 -9 216.736 0.168 14 
1 -2 226.829 0.160 7 
1 -7 233.349 0.152 13 
1 -6 251.112 0.145 12 
1 -1 257.322 0.138 7 
1 -4 273.405 0.132 11 
1 3 287.097 0.125 4 
1 -2 299.928 0.119 10 
1 5 315.926 0.114 3 
1 0 330.895 0.108 9 
1 5 344.275 0.102 4 
1 6 363.648 0.051 4 
1 3 376.972 0.037 7 
1 8 395.287 0.028 3 
1 5 414.937 0.023 7 
1 6 434.000 0.017 6 
1 11 451.517 0.017 2 
1 8 475.498 0.014 6 
1 9 496.722 0.018 5 
1 12 513.572 0.024 3 
1 13 538.588 0.050 3 
1 12 565.447 0.102 4 
1 13 584.547 0.217 4 
1 16 604.004 0.228 2 
1 17 632.148 0.239 2 
1 16 662.695 0.251 4 
1 17 691.244 0.264 3 
1 18 708.935 0.277 3 
1 19 729.499 0.291 3 
1 20 758.574 0.305 3 
1 21 789.188 0.321 3 
2 -38 135.943 0.362 40 
2 -37 139.709 0.345 39 
2 -35 146.917 0.328 38 
2 -34 150.222 0.313 37 
2 -33 152.133 0.298 36 
2 -32 155.557 0.284 35 
2 -31 159.978 0.270 34 
2 -30 164.098 0.257 33 
2 -29 166.486 0.245 32 
2 -28 171.653 0.233 31 
2 -27 177.057 0.222 31 
2 -26 182.425 0.212 30 
2 -25 184.411 0.202 29 
2 -24 190.183 0.192 28 
2 -23 197.235 0.183 27 
2 -22 203.543 0.174 26 
2 -21 207.989 0.166 26 
2 -20 213.641 0.158 25 
2 -19 218.685 0.150 24 
2 -18 223.578 0.143 23 
2 -17 232.348 0.136 22 
2 -16 242.397 0.130 22 
2 -15 245.451 0.124 21 
2 -14 254.758 0.118 20 
2 -13 267.112 0.112 19 
2 -12 275.020 0.107 19 
2 -11 281.298 0.102 18 
2 -10 293.957 0.097 17 
2 -9 303.125 0.092 17 
2 -8 308.847 0.088 16 
2 -7 319.870 0.084 15 
2 -6 335.776 0.080 15 
2 -5 339.531 0.076 14 
2 -4 361.628 0.072 14 
2 -3 364.979 0.069 13 
2 -2 387.884 0.066 12 
2 -1 394.800 0.062 12 
2 0 417.884 0.041 11 
2 1 426.086 0.032 11 
2 2 452.818 0.027 10 
2 3 457.456 0.025 10 
2 4 488.339 0.039 10 
2 5 494.349 0.065 9 
2 6 519.156 0.175 9 
2 7 544.111 0.296 8 
2 8 549.842 0.310 8 
2 9 580.438 0.326 8 
2 10 606.098 0.342 7 
2 11 612.762 0.359 7 
2 12 644.117 0.377 7 
2 13 674.481 0.396 7 
2 14 680.141 0.416 6 
2 15 707.535 0.437 6 
2 16 740.303 0.459 6 
2 17 766.420 0.482 5 
2 18 770.901 0.506 5 
