l n nu dnu n_g
0 3 164.477 0.147 0 
0 4 194.748 0.140 0 
0 5 225.800 0.134 0 
0 6 255.987 0.127 0 
0 7 287.339 0.121 0 
0 8 318.741 0.058 0 
0 9 348.954 0.032 0 
0 10 378.791 0.035 0 
0 11 409.062 0.023 0 
0 12 440.589 0.022 0 
0 13 472.902 0.017 0 
0 14 505.079 0.016 0 
0 15 536.991 0.019 0 
0 16 568.603 0.031 0 
0 17 600.387 0.056 0 
0 18 632.252 0.158 0 
0 19 664.481 0.197 0 
0 20 697.672 0.207 0 
0 21 730.642 0.218 0 
0 22 762.832 0.229 0 
0 23 795.438 0.240 0 
0 24 827.692 0.252 0 
1 -17 144.348 0.253 20 
1 -16 151.811 0.241 19 
1 -15 160.178 0.230 18 
1 -4 166.625 0.219 7 
1 -4 178.028 0.208 8 
1 -11 185.885 0.198 15 
1 -10 197.111 0.189 14 
1 -9 202.545 0.180 13 
1 -8 211.867 0.171 13 
1 -7 228.189 0.163 12 
1 -6 232.863 0.155 11 
1 -5 249.116 0.148 11 
1 2 263.355 0.141 4 
1 -3 273.098 0.134 10 
1 4 293.519 0.128 3 
1 -1 302.673 0.122 9 
1 6 323.568 0.116 2 
1 1 337.440 0.110 8 
1 6 353.668 0.105 3 
1 7 372.976 0.052 3 
1 4 388.696 0.039 6 
1 9 407.402 0.029 2 
1 8 427.172 0.023 4 
1 7 449.962 0.017 5 
1 10 468.168 0.017 3 
1 11 491.200 0.015 3 
1 10 517.747 0.018 4 
1 11 537.445 0.026 4 
1 14 557.782 0.052 2 
1 15 585.561 0.106 3 
1 14 615.280 0.228 4 
1 15 640.460 0.240 3 
1 16 656.769 0.252 3 
1 17 682.919 0.264 3 
1 18 714.324 0.278 3 
1 19 746.099 0.292 3 
1 20 777.626 0.306 3 
1 21 807.043 0.321 2 
2 -31 150.485 0.310 34 
2 -30 152.723 0.296 33 
2 -29 155.050 0.282 32 
2 -28 160.108 0.268 31 
2 -27 165.000 0.255 30 
2 -26 167.764 0.243 29 
2 -25 172.441 0.232 28 
2 -24 178.898 0.221 27 
2 -23 185.423 0.210 27 
2 -22 188.125 0.200 26 
2 -21 193.427 0.191 25 
2 -20 201.047 0.181 24 
2 -19 207.179 0.173 23 
2 -18 211.992 0.165 23 
2 -17 220.099 0.157 22 
2 -16 223.701 0.149 21 
2 -15 231.665 0.142 20 
2 -14 243.086 0.135 19 
2 -13 250.717 0.129 19 
2 -12 256.198 0.123 18 
2 -11 270.076 0.117 17 
2 -10 280.104 0.111 17 
2 -9 285.678 0.106 16 
2 -8 296.676 0.101 15 
2 -7 309.291 0.096 15 
2 -6 315.567 0.092 14 
2 -5 329.641 0.087 13 
2 -4 345.203 0.083 13 
2 -3 352.930 0.079 12 
2 -2 375.063 0.075 12 
2 -1 379.955 0.072 11 
2 0 405.497 0.068 11 
2 1 411.819 0.065 10 
2 2 437.167 0.043 10 
2 3 449.465 0.034 9 
2 4 469.514 0.028 9 
2 5 495.078 0.027 8 
2 6 501.876 0.040 8 
2 7 533.720 0.070 8 
2 8 551.199 0.186 7 
2 9 565.873 0.307 7 
2 10 597.248 0.323 7 
2 11 620.055 0.339 6 
2 12 630.262 0.356 6 
2 13 662.127 0.373 6 
2 14 693.791 0.392 6 
2 15 702.090 0.412 5 
2 16 727.796 0.432 5 
2 17 759.038 0.454 5 
2 18 792.415 0.477 5 
2 19 806.641 0.500 4 
2 20 825.211 0.525 4 
