l n nu dnu n_g
0 3 147.767 0.115 0 
0 4 176.616 0.109 0 
0 5 205.807 0.104 0 
0 6 234.741 0.099 0 
0 7 262.311 0.047 0 
0 8 289.047 0.027 0 
0 9 316.355 0.029 0 
0 10 344.731 0.019 0 
0 11 372.863 0.019 0 
0 12 400.515 0.014 0 
0 13 428.671 0.014 0 
0 14 457.426 0.017 0 
0 15 486.492 0.027 0 
0 16 515.577 0.049 0 
0 17 544.433 0.136 0 
0 18 573.375 0.170 0 
0 19 602.703 0.179 0 
0 20 631.637 0.188 0 
0 21 661.281 0.197 0 
0 22 690.303 0.207 0 
0 23 719.091 0.217 0 
1 -10 130.193 0.410 13 
1 -15 132.375 0.391 18 
1 -30 136.699 0.372 33 
1 -29 140.388 0.354 32 
1 -28 144.560 0.337 31 
1 -27 149.793 0.321 30 
1 -6 154.405 0.306 9 
1 -25 155.773 0.292 28 
1 -24 160.565 0.278 28 
1 -23 166.821 0.264 27 
1 -12 173.098 0.252 16 
1 -3 178.288 0.240 7 
1 -16 181.876 0.228 20 
1 -19 188.277 0.218 24 
1 -2 193.688 0.207 7 
1 -5 199.452 0.197 10 
1 -16 208.116 0.188 21 
1 -15 215.054 0.179 20 
1 -14 219.195 0.170 20 
1 -13 229.784 0.162 19 
1 -8 240.871 0.155 14 
1 -11 244.442 0.147 17 
1 -10 255.814 0.140 17 
1 1 267.961 0.134 6 
1 -8 272.861 0.127 16 
1 -1 288.542 0.121 9 
1 2 295.216 0.115 6 
1 -3 309.581 0.110 12 
1 6 319.737 0.105 3 
1 -3 332.940 0.099 13 
1 6 344.873 0.049 4 
1 -1 359.885 0.036 12 
1 8 371.144 0.026 3 
1 5 388.870 0.021 7 
1 8 399.922 0.015 4 
1 9 418.047 0.016 4 
1 4 434.769 0.013 9 
1 11 447.724 0.016 3 
1 6 471.706 0.022 9 
1 7 484.651 0.045 8 
1 12 503.140 0.091 4 
1 9 528.418 0.196 8 
1 10 542.106 0.206 7 
1 15 561.108 0.216 3 
1 12 586.928 0.227 7 
1 13 607.616 0.239 6 
1 16 621.629 0.250 4 
1 17 647.251 0.263 4 
1 16 674.164 0.276 6 
1 17 694.732 0.290 5 
1 20 710.059 0.304 3 
2 -56 133.939 0.670 58 
2 -55 135.884 0.638 58 
2 -54 139.254 0.608 57 
2 -53 141.389 0.579 56 
2 -52 142.591 0.551 55 
2 -51 142.896 0.525 54 
2 -50 145.508 0.500 53 
2 -49 149.228 0.476 52 
2 -48 152.360 0.454 51 
2 -47 154.007 0.432 50 
2 -46 158.143 0.411 49 
2 -45 162.188 0.392 48 
2 -44 164.071 0.373 47 
2 -43 166.312 0.355 47 
2 -42 169.051 0.338 46 
2 -41 172.600 0.322 45 
2 -40 174.145 0.307 44 
2 -39 177.405 0.292 43 
2 -38 181.894 0.278 42 
2 -37 186.346 0.265 41 
2 -36 190.571 0.253 40 
2 -35 195.194 0.241 39 
2 -34 200.196 0.229 39 
2 -33 201.137 0.218 38 
2 -32 206.176 0.208 37 
2 -31 210.758 0.198 36 
2 -30 216.196 0.188 35 
2 -29 220.274 0.180 34 
2 -28 225.580 0.171 34 
2 -27 230.841 0.163 33 
2 -26 232.702 0.155 32 
2 -25 239.416 0.148 31 
2 -24 247.201 0.141 30 
2 -23 255.501 0.134 30 
2 -22 258.824 0.128 29 
2 -21 264.263 0.121 28 
2 -20 273.622 0.116 27 
2 -19 283.581 0.110 27 
2 -18 285.724 0.105 26 
2 -17 294.586 0.100 25 
2 -16 305.565 0.095 24 
2 -15 312.513 0.091 24 
2 -14 317.464 0.086 23 
2 -13 327.893 0.082 22 
2 -12 338.628 0.078 22 
2 -11 342.599 0.075 21 
2 -10 353.343 0.071 20 
2 -9 369.079 0.068 20 
2 -8 370.792 0.064 19 
2 -7 387.890 0.061 18 
2 -6 397.800 0.039 18 
2 -5 408.122 0.031 17 
2 -4 425.854 0.025 17 
2 -3 430.928 0.024 16 
2 -2 454.589 0.037 16 
2 -1 456.686 0.060 15 
2 0 483.608 0.163 15 
2 1 485.586 0.264 14 
2 2 512.935 0.277 14 
2 3 518.470 0.291 13 
2 4 541.698 0.305 13 
2 5 556.217 0.321 12 
2 6 570.190 0.337 12 
2 7 598.366 0.354 12 
2 8 600.159 0.371 11 
2 9 628.893 0.390 11 
2 10 648.181 0.409 10 
2 11 658.897 0.430 10 
2 12 688.143 0.451 10 
2 13 706.741 0.474 9 
2 14 716.291 0.497 9 
