l n nu dnu n_g
0 3 147.275 0.115 0 
0 4 176.518 0.109 0 
0 5 205.799 0.104 0 
0 6 234.521 0.099 0 
0 7 262.121 0.047 0 
0 8 288.793 0.027 0 
0 9 316.391 0.029 0 
0 10 344.644 0.019 0 
0 11 372.566 0.019 0 
0 12 400.178 0.014 0 
0 13 428.321 0.014 0 
0 14 457.187 0.017 0 
0 15 486.161 0.027 0 
0 16 514.926 0.048 0 
0 17 543.697 0.136 0 
0 18 572.917 0.170 0 
0 19 601.996 0.179 0 
0 20 631.114 0.188 0 
0 21 660.351 0.197 0 
0 22 689.697 0.207 0 
0 23 719.101 0.217 0 
1 -11 131.701 0.441 14 
1 -24 135.836 0.420 27 
1 -31 138.775 0.400 34 
1 -30 142.517 0.381 33 
1 -29 146.993 0.363 32 
1 -28 152.164 0.345 31 
1 -9 153.709 0.329 12 
1 -26 157.462 0.313 30 
1 -25 163.077 0.298 29 
1 -24 169.001 0.284 28 
1 -7 174.180 0.271 11 
1 -2 179.362 0.258 6 
1 -21 183.227 0.245 25 
1 -20 188.834 0.234 25 
1 -1 194.329 0.223 6 
1 -6 200.322 0.212 11 
1 -17 208.210 0.202 22 
1 -16 215.336 0.192 21 
1 -15 219.426 0.183 21 
1 -14 229.598 0.174 20 
1 -11 240.126 0.166 17 
1 -12 244.196 0.158 18 
1 -11 254.368 0.151 18 
1 -2 266.544 0.143 9 
1 -9 271.127 0.137 16 
1 -6 284.867 0.130 14 
1 3 293.896 0.124 5 
1 -6 304.301 0.118 15 
1 5 317.351 0.112 4 
1 -4 327.040 0.107 13 
1 7 341.336 0.101 3 
1 -2 352.975 0.050 12 
1 7 366.643 0.036 4 
1 0 381.117 0.027 11 
1 9 393.188 0.022 3 
1 2 412.374 0.016 11 
1 9 422.144 0.016 4 
1 10 444.094 0.013 4 
1 5 457.774 0.016 9 
1 12 474.373 0.023 3 
1 7 498.770 0.046 9 
1 8 509.580 0.092 8 
1 13 530.569 0.197 4 
1 10 555.836 0.207 8 
1 11 568.980 0.217 7 
1 16 588.988 0.228 3 
1 13 615.665 0.240 7 
1 14 636.493 0.252 6 
1 17 650.504 0.264 4 
1 18 675.752 0.277 4 
1 17 702.477 0.291 6 
1 18 724.957 0.306 5 
2 -60 132.782 0.776 62 
2 -59 133.724 0.739 61 
2 -58 136.218 0.704 61 
2 -57 136.529 0.670 60 
2 -56 139.694 0.638 59 
2 -55 141.923 0.608 58 
2 -54 143.456 0.579 57 
2 -53 145.294 0.551 56 
2 -52 147.924 0.525 55 
2 -51 150.958 0.500 54 
2 -50 153.867 0.476 53 
2 -49 156.737 0.454 52 
2 -48 159.730 0.432 51 
2 -47 162.809 0.411 50 
2 -46 164.632 0.392 49 
2 -45 166.099 0.373 49 
2 -44 169.806 0.355 48 
2 -43 173.176 0.338 47 
2 -42 174.430 0.322 46 
2 -41 177.418 0.307 45 
2 -40 181.726 0.292 44 
2 -39 185.758 0.278 43 
2 -38 190.029 0.265 42 
2 -37 194.623 0.253 41 
2 -36 199.808 0.241 41 
2 -35 200.924 0.229 40 
2 -34 205.118 0.218 39 
2 -33 210.352 0.208 38 
2 -32 215.083 0.198 37 
2 -31 219.787 0.188 36 
2 -30 224.030 0.180 35 
2 -29 229.578 0.171 35 
2 -28 232.067 0.163 34 
2 -27 236.634 0.155 33 
2 -26 243.706 0.148 32 
2 -25 250.994 0.141 31 
2 -24 258.381 0.134 31 
2 -23 259.516 0.128 30 
2 -22 268.043 0.121 29 
2 -21 277.467 0.116 28 
2 -20 285.197 0.110 28 
2 -19 287.431 0.105 27 
2 -18 297.838 0.100 26 
2 -17 308.610 0.095 25 
2 -16 312.992 0.091 25 
2 -15 320.014 0.086 24 
2 -14 330.808 0.082 23 
2 -13 340.491 0.078 23 
2 -12 343.220 0.075 22 
2 -11 354.902 0.071 21 
2 -10 369.331 0.068 21 
2 -9 371.131 0.064 20 
2 -8 387.783 0.061 19 
2 -7 397.513 0.039 19 
2 -6 407.180 0.031 18 
2 -5 425.528 0.025 18 
2 -4 428.643 0.023 17 
2 -3 452.219 0.036 17 
2 -2 454.687 0.060 16 
2 -1 479.036 0.161 15 
2 0 483.885 0.263 15 
2 1 509.508 0.276 15 
2 2 512.446 0.290 14 
2 3 540.751 0.304 14 
2 4 544.052 0.319 13 
2 5 570.257 0.335 13 
2 6 583.659 0.352 12 
2 7 599.977 0.370 12 
2 8 627.663 0.388 12 
2 9 629.687 0.407 11 
2 10 658.205 0.428 11 
2 11 681.083 0.449 10 
2 12 687.216 0.472 10 
2 13 716.253 0.495 10 
