l n nu dnu n_g
0 3 146.651 0.136 0 
0 4 177.360 0.130 0 
0 5 207.994 0.124 0 
0 6 237.488 0.118 0 
0 7 265.832 0.112 0 
0 8 293.415 0.053 0 
0 9 321.786 0.030 0 
0 10 349.935 0.032 0 
0 11 377.624 0.021 0 
0 12 405.638 0.020 0 
0 13 434.212 0.015 0 
0 14 462.921 0.015 0 
0 15 491.633 0.018 0 
0 16 520.442 0.028 0 
0 17 549.357 0.052 0 
0 18 578.608 0.145 0 
0 19 607.982 0.181 0 
0 20 637.294 0.190 0 
0 21 666.336 0.199 0 
0 22 695.792 0.209 0 
0 23 725.267 0.219 0 
0 24 754.265 0.230 0 
1 -12 154.778 0.522 15 
1 -37 158.330 0.497 40 
1 -36 161.106 0.474 40 
1 -21 164.924 0.451 25 
1 -10 168.346 0.430 14 
1 -3 172.503 0.409 7 
1 -4 176.012 0.390 8 
1 -11 180.731 0.371 15 
1 -30 185.059 0.353 34 
1 -29 190.121 0.337 34 
1 -2 194.165 0.321 7 
1 -5 197.511 0.305 10 
1 -12 203.046 0.291 17 
1 -25 208.806 0.277 30 
1 -24 216.179 0.264 29 
1 -11 221.233 0.251 17 
1 -8 224.964 0.239 14 
1 -15 232.528 0.228 21 
1 -14 240.882 0.217 20 
1 -19 247.517 0.207 25 
1 -12 252.444 0.197 19 
1 -5 260.450 0.187 12 
1 -2 269.259 0.179 9 
1 -15 276.184 0.170 22 
1 -2 283.868 0.162 10 
1 1 292.637 0.154 7 
1 -12 301.663 0.147 20 
1 1 311.533 0.140 8 
1 2 319.217 0.133 7 
1 -9 331.956 0.127 18 
1 6 340.110 0.121 4 
1 -7 351.282 0.115 17 
1 4 365.138 0.108 7 
1 1 372.802 0.052 10 
1 -4 390.762 0.039 16 
1 5 396.880 0.028 7 
1 -2 417.274 0.023 14 
1 7 423.828 0.016 6 
1 0 446.087 0.017 14 
1 7 452.616 0.014 7 
1 2 476.387 0.017 13 
1 3 484.321 0.023 12 
1 10 506.166 0.047 6 
1 5 521.034 0.094 11 
1 14 535.729 0.199 3 
1 7 560.767 0.209 10 
1 8 569.223 0.220 10 
1 13 593.347 0.230 6 
1 10 616.357 0.242 9 
1 11 625.745 0.254 9 
1 14 651.795 0.267 7 
1 13 677.591 0.280 8 
1 14 688.753 0.294 8 
1 17 710.818 0.309 6 
1 16 738.383 0.324 8 
1 17 761.599 0.341 7 
2 -69 154.024 0.956 72 
2 -68 155.911 0.910 71 
2 -67 158.203 0.867 70 
2 -66 161.812 0.826 69 
2 -65 162.935 0.786 68 
2 -64 165.739 0.749 67 
2 -63 168.232 0.713 66 
2 -62 169.479 0.679 66 
2 -61 171.613 0.647 65 
2 -60 173.177 0.616 64 
2 -59 174.896 0.587 63 
2 -58 177.145 0.559 62 
2 -57 179.495 0.532 61 
2 -56 182.239 0.507 60 
2 -55 185.265 0.483 59 
2 -53 191.917 0.460 57 
2 -52 194.641 0.438 56 
2 -51 198.730 0.417 55 
2 -50 203.019 0.397 55 
2 -49 203.993 0.378 54 
2 -48 206.489 0.360 53 
2 -47 210.665 0.343 52 
2 -46 214.242 0.327 51 
2 -45 218.134 0.311 50 
2 -44 223.351 0.296 49 
2 -43 227.130 0.282 48 
2 -42 230.950 0.269 48 
2 -41 233.824 0.256 47 
2 -40 235.715 0.244 46 
2 -39 239.522 0.232 45 
2 -38 244.766 0.221 44 
2 -37 250.611 0.211 43 
2 -36 256.187 0.201 42 
2 -35 262.163 0.191 42 
2 -34 263.041 0.182 41 
2 -33 268.334 0.173 40 
2 -32 274.768 0.165 39 
2 -31 282.163 0.157 38 
2 -30 289.318 0.150 38 
2 -29 290.550 0.143 37 
2 -28 297.373 0.136 36 
2 -27 305.613 0.129 35 
2 -26 314.029 0.123 34 
2 -25 318.636 0.117 34 
2 -24 323.437 0.112 33 
2 -23 333.025 0.106 32 
2 -22 342.964 0.101 31 
2 -21 347.128 0.096 31 
2 -20 353.545 0.092 30 
2 -19 363.834 0.088 29 
2 -18 372.987 0.083 29 
2 -17 375.813 0.079 28 
2 -16 385.544 0.076 27 
2 -15 398.127 0.072 26 
2 -14 403.230 0.069 26 
2 -13 412.783 0.065 25 
2 -12 428.297 0.042 25 
2 -11 431.802 0.033 24 
2 -10 445.498 0.026 23 
2 -9 460.335 0.025 23 
2 -8 463.984 0.037 22 
2 -7 483.862 0.064 21 
2 -6 489.011 0.165 21 
2 -5 505.642 0.275 20 
2 -4 517.368 0.289 20 
2 -3 530.100 0.303 19 
2 -2 546.384 0.318 19 
2 -1 557.369 0.334 18 
2 0 576.223 0.351 18 
2 1 586.293 0.368 17 
2 2 605.804 0.387 17 
2 3 618.532 0.406 16 
2 4 634.481 0.426 16 
2 5 655.284 0.448 15 
2 6 664.760 0.470 15 
2 7 692.016 0.493 15 
2 8 696.889 0.518 14 
2 9 723.451 0.544 14 
2 10 741.754 0.571 13 
2 11 751.075 0.600 13 
