l n nu dnu n_g
0 2 126.443 0.126 0 
0 3 156.262 0.120 0 
0 4 186.359 0.114 0 
0 5 215.915 0.109 0 
0 6 245.643 0.104 0 
0 7 275.654 0.050 0 
0 8 304.780 0.028 0 
0 9 332.928 0.031 0 
0 10 361.564 0.020 0 
0 11 391.559 0.020 0 
0 12 422.044 0.015 0 
0 13 452.400 0.014 0 
0 14 482.201 0.017 0 
0 15 512.165 0.028 0 
0 16 542.577 0.051 0 
0 17 573.603 0.143 0 
0 18 604.716 0.180 0 
0 19 635.590 0.189 0 
0 20 666.835 0.198 0 
0 21 697.240 0.208 0 
0 22 728.127 0.218 0 
0 23 758.893 0.229 0 
1 -22 135.321 0.292 25 
1 -21 140.587 0.278 24 
1 -20 146.850 0.265 23 
1 -19 153.675 0.253 22 
1 -6 159.537 0.241 9 
1 -17 162.367 0.229 20 
1 -16 169.463 0.218 20 
1 -5 176.711 0.208 9 
1 -4 182.864 0.198 8 
1 -13 190.699 0.188 17 
1 -12 195.740 0.179 17 
1 -11 203.522 0.171 16 
1 -10 216.087 0.163 15 
1 -9 223.441 0.155 14 
1 -8 231.774 0.148 14 
1 -7 248.489 0.141 13 
1 -2 253.915 0.134 9 
1 -5 268.867 0.128 12 
1 4 282.015 0.121 3 
1 -3 292.725 0.116 11 
1 4 309.961 0.110 4 
1 -1 320.563 0.105 10 
1 6 336.802 0.100 3 
1 1 352.552 0.050 9 
1 6 365.820 0.036 4 
1 7 384.874 0.027 4 
1 4 401.771 0.022 7 
1 9 417.752 0.016 3 
1 8 438.884 0.016 5 
1 7 459.233 0.014 6 
1 10 474.655 0.017 4 
1 9 498.096 0.024 6 
1 10 521.875 0.049 5 
1 13 537.800 0.097 3 
1 14 560.622 0.208 3 
1 13 588.701 0.219 5 
1 14 613.266 0.230 4 
1 15 628.672 0.241 4 
1 18 653.737 0.253 2 
1 17 682.769 0.266 4 
1 18 712.569 0.279 4 
1 19 739.975 0.293 3 
1 20 756.507 0.308 3 
1 21 777.259 0.323 3 
2 -42 132.893 0.412 44 
2 -41 135.415 0.392 43 
2 -39 141.423 0.374 42 
2 -38 144.669 0.356 41 
2 -37 148.327 0.339 40 
2 -36 149.708 0.323 39 
2 -35 152.809 0.308 38 
2 -34 157.217 0.293 37 
2 -33 161.485 0.279 36 
2 -32 164.418 0.266 35 
2 -31 167.447 0.253 34 
2 -30 172.888 0.241 33 
2 -29 177.641 0.229 33 
2 -28 181.223 0.219 32 
2 -27 183.504 0.208 31 
2 -26 189.298 0.198 30 
2 -25 195.906 0.189 29 
2 -24 202.562 0.180 28 
2 -23 205.937 0.171 28 
2 -22 211.013 0.163 27 
2 -21 215.920 0.155 26 
2 -20 221.136 0.148 25 
2 -19 228.802 0.141 24 
2 -18 237.943 0.134 24 
2 -17 241.367 0.128 23 
2 -16 248.514 0.122 22 
2 -15 259.823 0.116 21 
2 -14 270.278 0.110 21 
2 -13 272.629 0.105 20 
2 -12 285.060 0.100 19 
2 -11 296.733 0.095 19 
2 -10 301.521 0.091 18 
2 -9 309.680 0.086 17 
2 -8 322.642 0.082 16 
2 -7 329.968 0.078 16 
2 -6 341.075 0.075 15 
2 -5 358.142 0.071 15 
2 -4 362.490 0.068 14 
2 -3 386.559 0.065 14 
2 -2 388.525 0.061 13 
2 -1 414.763 0.040 13 
2 0 418.835 0.032 12 
2 1 446.820 0.027 12 
2 2 449.484 0.025 11 
2 3 479.194 0.039 11 
2 4 484.233 0.064 10 
2 5 509.353 0.172 10 
2 6 528.418 0.287 9 
2 7 539.297 0.301 9 
2 8 570.136 0.316 9 
2 9 581.827 0.332 8 
2 10 602.339 0.349 8 
2 11 632.748 0.366 8 
2 12 646.184 0.385 7 
2 13 664.195 0.404 7 
2 14 695.159 0.424 7 
2 15 722.172 0.445 7 
2 16 726.742 0.468 6 
2 17 756.222 0.491 6 
