l n nu dnu n_g
0 3 180.821 0.161 0 
0 4 214.677 0.153 0 
0 5 247.589 0.146 0 
0 6 280.296 0.139 0 
0 7 313.987 0.132 0 
0 8 347.953 0.063 0 
0 9 382.720 0.035 0 
0 10 417.263 0.039 0 
0 11 451.419 0.025 0 
0 12 485.115 0.024 0 
0 13 518.974 0.018 0 
0 14 553.821 0.018 0 
0 15 589.454 0.021 0 
0 16 625.462 0.034 0 
0 17 661.591 0.062 0 
0 18 697.479 0.174 0 
0 19 733.271 0.218 0 
0 20 768.341 0.229 0 
0 21 803.875 0.240 0 
0 22 839.616 0.252 0 
0 23 875.776 0.265 0 
0 24 910.979 0.278 0 
0 25 946.511 0.292 0 
1 -8 181.991 0.219 11 
1 -7 188.532 0.208 10 
1 -6 200.076 0.198 10 
1 -5 219.963 0.189 9 
1 -4 222.770 0.180 8 
1 -3 247.563 0.171 8 
1 0 254.876 0.163 5 
1 -1 280.252 0.155 7 
1 0 288.101 0.148 6 
1 3 317.630 0.141 4 
1 2 326.937 0.134 6 
1 5 352.857 0.128 3 
1 6 372.114 0.122 3 
1 5 393.241 0.117 4 
1 8 416.880 0.059 2 
1 7 437.655 0.043 4 
1 8 464.708 0.033 3 
1 9 489.446 0.027 3 
1 10 509.770 0.019 3 
1 11 537.950 0.020 3 
1 12 570.366 0.017 3 
1 13 601.688 0.021 2 
1 14 621.470 0.030 2 
1 15 646.515 0.060 2 
1 16 680.018 0.123 2 
1 17 715.009 0.265 2 
1 18 749.842 0.279 2 
1 19 784.730 0.293 2 
1 20 819.289 0.307 1 
1 21 848.170 0.323 1 
1 22 865.498 0.339 1 
1 23 894.404 0.356 1 
1 24 928.270 0.374 1 
2 -18 173.990 0.221 21 
2 -17 177.126 0.210 20 
2 -16 186.022 0.200 19 
2 -15 195.031 0.191 18 
2 -14 199.117 0.181 18 
2 -13 208.276 0.173 17 
2 -12 214.577 0.165 16 
2 -11 222.999 0.157 15 
2 -10 237.242 0.149 15 
2 -9 241.827 0.142 14 
2 -8 254.659 0.135 13 
2 -7 268.583 0.129 13 
2 -6 275.447 0.123 12 
2 -5 286.573 0.117 11 
2 -4 301.465 0.111 11 
2 -3 310.023 0.106 10 
2 -2 328.404 0.101 9 
2 -1 343.570 0.096 9 
2 0 362.335 0.092 8 
2 1 378.206 0.087 8 
2 2 403.216 0.083 7 
2 3 413.089 0.079 7 
2 4 447.429 0.075 7 
2 5 453.838 0.072 6 
2 6 481.506 0.047 6 
2 7 515.231 0.039 6 
2 8 520.083 0.031 5 
2 9 550.328 0.030 5 
2 10 585.819 0.047 5 
2 11 604.877 0.079 4 
2 12 622.343 0.210 4 
2 13 658.957 0.357 4 
2 14 693.944 0.375 4 
2 15 709.367 0.394 3 
2 16 730.576 0.414 3 
2 17 765.653 0.435 3 
2 18 800.844 0.456 3 
2 19 835.687 0.479 3 
2 20 864.786 0.503 2 
2 21 872.421 0.528 2 
2 22 908.769 0.555 2 
2 23 944.659 0.582 2 
