l n nu dnu n_g
0 3 174.094 0.155 0 
0 4 206.247 0.148 0 
0 5 237.807 0.141 0 
0 6 269.779 0.134 0 
0 7 302.524 0.128 0 
0 8 335.524 0.061 0 
0 9 368.708 0.034 0 
0 10 401.414 0.037 0 
0 11 433.300 0.024 0 
0 12 465.555 0.023 0 
0 13 498.907 0.018 0 
0 14 532.972 0.017 0 
0 15 567.450 0.021 0 
0 16 601.930 0.033 0 
0 17 635.996 0.060 0 
0 18 670.202 0.167 0 
0 19 703.656 0.209 0 
0 20 738.189 0.220 0 
0 21 772.470 0.230 0 
0 22 806.395 0.242 0 
0 23 840.920 0.254 0 
0 24 875.402 0.267 0 
1 -5 168.628 0.234 8 
1 -10 176.583 0.223 13 
1 -9 182.488 0.212 13 
1 -8 191.113 0.202 12 
1 -7 206.778 0.192 11 
1 -6 213.297 0.183 10 
1 -5 227.267 0.175 10 
1 0 244.494 0.166 5 
1 -3 252.019 0.158 9 
1 2 275.876 0.151 4 
1 -1 282.557 0.144 8 
1 4 308.303 0.137 3 
1 1 319.646 0.130 7 
1 6 340.914 0.124 2 
1 5 361.032 0.118 4 
1 4 378.056 0.112 5 
1 7 399.831 0.056 3 
1 6 419.346 0.042 5 
1 7 443.177 0.031 4 
1 10 463.809 0.025 2 
1 11 485.848 0.019 2 
1 10 514.336 0.019 4 
1 11 540.658 0.016 3 
1 12 559.444 0.020 3 
1 13 587.154 0.028 3 
1 14 619.222 0.058 3 
1 15 651.437 0.118 3 
1 16 681.043 0.253 2 
1 17 698.736 0.266 2 
1 18 723.578 0.279 2 
1 19 754.905 0.293 2 
1 20 788.867 0.308 2 
1 21 822.022 0.323 2 
1 22 856.929 0.339 2 
1 23 890.348 0.356 2 
2 -22 166.673 0.258 25 
2 -21 170.203 0.246 24 
2 -20 174.433 0.234 23 
2 -19 182.713 0.223 22 
2 -18 191.030 0.212 22 
2 -17 195.560 0.202 21 
2 -16 201.041 0.192 20 
2 -15 209.585 0.183 19 
2 -14 214.003 0.174 18 
2 -13 224.448 0.166 18 
2 -12 232.806 0.158 17 
2 -11 238.561 0.151 16 
2 -10 253.478 0.144 15 
2 -9 262.587 0.137 15 
2 -8 270.288 0.130 14 
2 -7 283.293 0.124 13 
2 -6 294.401 0.118 13 
2 -5 300.857 0.112 12 
2 -4 316.683 0.107 11 
2 -3 331.120 0.102 11 
2 -2 342.296 0.097 10 
2 -1 364.422 0.093 10 
2 0 373.878 0.088 9 
2 1 397.546 0.084 9 
2 2 411.938 0.080 8 
2 3 429.639 0.076 8 
2 4 458.275 0.073 8 
2 5 462.125 0.045 7 
2 6 495.260 0.038 7 
2 7 516.382 0.031 6 
2 8 529.558 0.029 6 
2 9 564.076 0.046 6 
2 10 589.663 0.077 5 
2 11 598.598 0.202 5 
2 12 633.112 0.344 5 
2 13 667.114 0.361 5 
2 14 679.660 0.379 4 
2 15 700.905 0.398 4 
2 16 734.412 0.418 4 
2 17 768.665 0.439 4 
2 18 798.355 0.461 3 
2 19 804.213 0.484 3 
2 20 839.056 0.508 3 
2 21 871.854 0.533 3 
