l n nu dnu n_g
0 3 176.502 0.157 0 
0 4 209.610 0.150 0 
0 5 241.522 0.143 0 
0 6 273.806 0.136 0 
0 7 306.834 0.130 0 
0 8 340.372 0.062 0 
0 9 373.913 0.035 0 
0 10 407.491 0.038 0 
0 11 440.252 0.025 0 
0 12 472.813 0.024 0 
0 13 506.260 0.018 0 
0 14 540.788 0.017 0 
0 15 575.644 0.021 0 
0 16 610.779 0.033 0 
0 17 645.769 0.061 0 
0 18 680.204 0.170 0 
0 19 714.578 0.212 0 
0 20 749.535 0.223 0 
0 21 784.265 0.234 0 
0 22 819.262 0.246 0 
0 23 853.844 0.258 0 
0 24 889.107 0.271 0 
1 -6 171.028 0.218 9 
1 -9 180.816 0.208 12 
1 -8 185.963 0.198 12 
1 -7 197.395 0.189 11 
1 -6 214.870 0.180 10 
1 -5 217.808 0.171 9 
1 -4 239.265 0.163 9 
1 1 248.364 0.155 4 
1 -2 268.203 0.148 8 
1 3 281.014 0.141 3 
1 0 303.352 0.134 7 
1 3 314.670 0.128 4 
1 4 341.318 0.122 4 
1 3 353.502 0.116 6 
1 6 377.169 0.112 3 
1 7 396.756 0.056 3 
1 6 419.209 0.042 4 
1 9 441.682 0.031 2 
1 10 461.728 0.025 2 
1 9 488.351 0.019 4 
1 10 515.294 0.019 3 
1 11 534.948 0.016 3 
1 12 561.228 0.020 3 
1 13 593.460 0.028 3 
1 14 626.477 0.058 3 
1 15 655.258 0.119 2 
1 16 672.391 0.250 2 
1 17 699.659 0.262 2 
1 18 732.941 0.275 2 
1 19 765.975 0.289 2 
1 20 800.338 0.303 2 
1 21 834.307 0.319 2 
1 22 868.411 0.335 2 
1 23 900.838 0.351 1 
2 -20 171.277 0.223 23 
2 -19 174.678 0.213 22 
2 -18 182.059 0.202 21 
2 -17 190.404 0.193 20 
2 -16 196.317 0.184 20 
2 -15 202.020 0.175 19 
2 -14 210.633 0.167 18 
2 -13 215.032 0.159 17 
2 -12 226.761 0.151 16 
2 -11 235.947 0.144 16 
2 -10 241.491 0.137 15 
2 -9 257.039 0.130 14 
2 -8 265.906 0.124 14 
2 -7 274.875 0.118 13 
2 -6 286.617 0.113 12 
2 -5 300.171 0.107 12 
2 -4 305.147 0.102 11 
2 -3 325.943 0.097 10 
2 -2 335.957 0.093 10 
2 -1 355.824 0.088 9 
2 0 369.637 0.084 9 
2 1 392.283 0.080 8 
2 2 403.330 0.076 8 
2 3 435.645 0.073 8 
2 4 437.275 0.069 7 
2 5 469.178 0.046 7 
2 6 491.676 0.037 6 
2 7 502.804 0.030 6 
2 8 537.281 0.029 6 
2 9 562.417 0.045 5 
2 10 572.318 0.075 5 
2 11 607.556 0.205 5 
2 12 641.923 0.349 5 
2 13 650.613 0.366 4 
2 14 676.785 0.385 4 
2 15 711.553 0.404 4 
2 16 745.517 0.424 4 
2 17 762.065 0.445 3 
2 18 781.028 0.467 3 
2 19 815.464 0.491 3 
2 20 850.804 0.515 3 
2 21 886.049 0.541 3 
