l n nu dnu n_g
0 2 121.658 0.123 0 
0 3 151.380 0.117 0 
0 4 180.595 0.111 0 
0 5 209.665 0.106 0 
0 6 238.925 0.101 0 
0 7 267.667 0.048 0 
0 8 295.120 0.027 0 
0 9 322.528 0.030 0 
0 10 351.013 0.020 0 
0 11 380.403 0.019 0 
0 12 409.339 0.015 0 
0 13 437.984 0.014 0 
0 14 466.773 0.017 0 
0 15 496.357 0.027 0 
0 16 526.281 0.050 0 
0 17 556.194 0.139 0 
0 18 586.061 0.174 0 
0 19 615.714 0.183 0 
0 20 645.644 0.192 0 
0 21 675.511 0.202 0 
0 22 705.293 0.212 0 
0 23 734.823 0.222 0 
1 -21 130.143 0.360 24 
1 -26 132.430 0.343 29 
1 -25 137.383 0.327 28 
1 -24 142.453 0.311 27 
1 -23 147.633 0.296 26 
1 -22 153.816 0.282 25 
1 -5 156.577 0.269 8 
1 -20 161.089 0.256 24 
1 -19 167.980 0.244 23 
1 -8 174.917 0.232 12 
1 -3 180.278 0.221 7 
1 -16 185.696 0.211 20 
1 -9 191.656 0.201 15 
1 -6 197.565 0.191 11 
1 -13 206.695 0.182 18 
1 -12 216.935 0.173 17 
1 -11 220.114 0.165 17 
1 -10 231.906 0.157 16 
1 -5 245.493 0.150 11 
1 -8 248.507 0.143 14 
1 -7 264.614 0.136 14 
1 2 274.448 0.129 5 
1 -5 284.666 0.123 13 
1 4 299.796 0.117 4 
1 -3 308.113 0.112 12 
1 6 325.100 0.106 3 
1 -1 335.119 0.099 11 
1 6 351.563 0.049 4 
1 1 366.203 0.036 10 
1 8 380.041 0.027 3 
1 9 398.712 0.022 3 
1 4 413.546 0.016 8 
1 11 429.392 0.016 2 
1 6 451.494 0.014 8 
1 9 466.080 0.016 5 
1 12 484.525 0.023 3 
1 9 509.522 0.047 7 
1 10 526.269 0.095 6 
1 13 544.690 0.202 4 
1 12 570.768 0.212 6 
1 13 593.966 0.223 5 
1 16 609.056 0.234 3 
1 17 632.503 0.246 3 
1 16 660.843 0.258 5 
1 17 688.129 0.271 4 
1 18 704.753 0.285 4 
1 21 723.708 0.299 2 
2 -49 131.418 0.554 51 
2 -48 133.803 0.527 50 
2 -47 136.149 0.502 49 
2 -46 137.140 0.478 49 
2 -45 141.056 0.456 48 
2 -44 144.366 0.434 47 
2 -43 145.613 0.413 46 
2 -42 147.055 0.393 45 
2 -41 150.657 0.375 44 
2 -40 154.077 0.357 43 
2 -39 157.863 0.340 42 
2 -38 161.203 0.324 41 
2 -37 164.820 0.308 40 
2 -36 166.812 0.294 39 
2 -35 170.893 0.280 39 
2 -34 175.195 0.266 38 
2 -33 176.795 0.254 37 
2 -32 180.741 0.242 36 
2 -31 185.832 0.230 35 
2 -30 191.166 0.219 34 
2 -29 196.540 0.209 33 
2 -28 201.685 0.199 33 
2 -27 204.166 0.189 32 
2 -26 209.238 0.180 31 
2 -25 214.687 0.172 30 
2 -24 219.191 0.164 29 
2 -23 225.419 0.156 28 
2 -22 233.023 0.148 28 
2 -21 235.507 0.141 27 
2 -20 242.236 0.135 26 
2 -19 251.528 0.128 25 
2 -18 261.554 0.122 25 
2 -17 263.684 0.116 24 
2 -16 272.400 0.111 23 
2 -15 283.634 0.105 22 
2 -14 291.240 0.100 22 
2 -13 296.078 0.096 21 
2 -12 308.034 0.091 20 
2 -11 317.173 0.087 20 
2 -10 321.262 0.083 19 
2 -9 332.154 0.079 18 
2 -8 347.139 0.075 18 
2 -7 349.156 0.071 17 
2 -6 367.663 0.068 16 
2 -5 377.301 0.065 16 
2 -4 389.360 0.062 15 
2 -3 406.382 0.040 15 
2 -2 414.277 0.032 14 
2 -1 435.087 0.026 14 
2 0 442.413 0.024 13 
2 1 463.946 0.037 13 
2 2 474.398 0.062 12 
2 3 493.242 0.166 12 
2 4 511.106 0.278 11 
2 5 524.297 0.291 11 
2 6 553.044 0.306 11 
2 7 555.059 0.321 10 
2 8 583.761 0.337 10 
2 9 604.510 0.354 9 
2 10 613.811 0.372 9 
2 11 642.906 0.391 9 
2 12 665.150 0.410 8 
2 13 673.599 0.431 8 
2 14 703.618 0.452 8 
2 15 732.103 0.475 8 
2 16 738.244 0.499 7 
