l n nu dnu n_g
0 3 147.968 0.116 0 
0 4 177.832 0.110 0 
0 5 207.630 0.105 0 
0 6 236.834 0.100 0 
0 7 264.787 0.048 0 
0 8 291.916 0.027 0 
0 9 319.947 0.030 0 
0 10 348.413 0.020 0 
0 11 376.200 0.019 0 
0 12 404.075 0.014 0 
0 13 432.737 0.014 0 
0 14 461.745 0.017 0 
0 15 490.664 0.027 0 
0 16 519.553 0.049 0 
0 17 548.754 0.137 0 
0 18 577.587 0.172 0 
0 19 607.335 0.180 0 
0 20 636.660 0.189 0 
0 21 666.122 0.199 0 
0 22 695.302 0.209 0 
0 23 724.739 0.219 0 
1 -34 141.494 0.457 37 
1 -33 146.722 0.435 36 
1 -32 150.869 0.414 35 
1 -9 154.291 0.394 12 
1 -30 156.059 0.376 33 
1 -29 160.851 0.358 33 
1 -28 165.582 0.341 32 
1 -17 170.891 0.325 21 
1 -4 175.866 0.309 8 
1 -3 179.503 0.294 7 
1 -22 184.006 0.280 26 
1 -23 189.991 0.267 28 
1 -2 194.782 0.254 7 
1 -3 199.730 0.242 8 
1 -10 206.372 0.231 15 
1 -19 214.330 0.220 24 
1 -18 219.952 0.209 24 
1 -11 224.932 0.199 17 
1 -14 234.189 0.190 20 
1 -7 243.416 0.181 13 
1 -14 247.763 0.172 20 
1 -13 257.170 0.164 20 
1 -2 268.109 0.156 9 
1 -11 273.561 0.149 18 
1 -4 284.926 0.142 12 
1 3 294.944 0.135 5 
1 -8 303.291 0.128 17 
1 5 316.099 0.122 4 
1 0 324.612 0.116 9 
1 3 338.840 0.111 7 
1 6 347.989 0.103 4 
1 1 364.018 0.051 10 
1 6 372.633 0.037 5 
1 1 391.118 0.028 11 
1 8 399.687 0.022 4 
1 7 419.779 0.016 6 
1 2 430.425 0.016 11 
1 11 449.207 0.013 3 
1 4 466.172 0.016 10 
1 11 479.026 0.023 4 
1 6 504.028 0.047 10 
1 7 513.938 0.093 9 
1 14 535.330 0.199 3 
1 9 560.301 0.209 8 
1 10 570.466 0.219 8 
1 15 593.149 0.230 4 
1 12 619.898 0.242 8 
1 13 634.976 0.254 7 
1 18 652.534 0.266 4 
1 15 679.863 0.280 7 
1 16 705.247 0.294 6 
1 17 719.202 0.308 6 
1 20 741.295 0.324 4 
2 -62 141.027 0.843 65 
2 -61 143.980 0.803 64 
2 -60 143.600 0.765 63 
2 -59 146.609 0.729 62 
2 -58 148.498 0.694 61 
2 -57 152.005 0.661 60 
2 -56 153.893 0.629 59 
2 -55 156.764 0.599 58 
2 -54 158.414 0.571 57 
2 -53 163.395 0.544 56 
2 -52 166.065 0.518 55 
2 -51 167.146 0.493 54 
2 -50 169.797 0.470 54 
2 -49 172.641 0.447 53 
2 -48 174.111 0.426 52 
2 -47 176.852 0.406 51 
2 -46 180.237 0.386 50 
2 -45 182.594 0.368 49 
2 -44 187.035 0.350 48 
2 -43 191.311 0.334 47 
2 -42 195.010 0.318 46 
2 -41 199.819 0.303 46 
2 -40 203.353 0.288 45 
2 -39 203.727 0.275 44 
2 -38 208.493 0.262 43 
2 -37 213.602 0.249 42 
2 -36 218.488 0.237 41 
2 -35 223.390 0.226 40 
2 -34 226.782 0.215 39 
2 -33 231.744 0.205 39 
2 -32 233.964 0.195 38 
2 -31 237.552 0.186 37 
2 -30 244.018 0.177 36 
2 -29 250.546 0.169 35 
2 -28 257.816 0.161 35 
2 -27 261.517 0.153 34 
2 -26 265.898 0.146 33 
2 -25 273.706 0.139 32 
2 -24 282.031 0.132 31 
2 -23 288.695 0.126 31 
2 -22 291.390 0.120 30 
2 -21 300.929 0.114 29 
2 -20 310.932 0.109 28 
2 -19 316.570 0.103 28 
2 -18 321.924 0.099 27 
2 -17 332.820 0.094 26 
2 -16 342.802 0.089 26 
2 -15 346.269 0.085 25 
2 -14 354.606 0.081 24 
2 -13 366.546 0.077 23 
2 -12 373.584 0.074 23 
2 -11 381.291 0.070 22 
2 -10 397.377 0.067 21 
2 -9 401.667 0.064 21 
2 -8 415.541 0.040 20 
2 -7 430.045 0.033 20 
2 -6 435.366 0.026 19 
2 -5 457.096 0.025 19 
2 -4 459.242 0.037 18 
2 -3 481.284 0.063 17 
2 -2 488.027 0.164 17 
2 -1 508.021 0.276 16 
2 0 516.622 0.290 16 
2 1 538.294 0.304 15 
2 2 545.789 0.320 15 
2 3 572.118 0.335 15 
2 4 575.459 0.352 14 
2 5 605.128 0.370 14 
2 6 610.533 0.388 13 
2 7 634.053 0.408 13 
2 8 654.508 0.428 12 
2 9 663.122 0.450 12 
2 10 692.412 0.472 12 
2 11 704.266 0.496 11 
2 12 722.542 0.520 11 
