l n nu dnu n_g
0 2 124.271 0.124 0 
0 3 153.921 0.119 0 
0 4 183.825 0.113 0 
0 5 212.824 0.108 0 
0 6 242.647 0.102 0 
0 7 271.980 0.049 0 
0 8 300.331 0.028 0 
0 9 327.833 0.030 0 
0 10 356.536 0.020 0 
0 11 386.239 0.019 0 
0 12 416.250 0.015 0 
0 13 445.629 0.014 0 
0 14 474.916 0.017 0 
0 15 504.492 0.028 0 
0 16 534.798 0.050 0 
0 17 565.233 0.141 0 
0 18 596.122 0.177 0 
0 19 626.492 0.186 0 
0 20 656.960 0.195 0 
0 21 687.389 0.205 0 
0 22 717.477 0.215 0 
0 23 747.602 0.226 0 
1 -24 133.006 0.332 27 
1 -23 137.378 0.316 26 
1 -22 143.028 0.301 25 
1 -21 149.080 0.287 24 
1 -20 155.057 0.273 23 
1 -5 158.877 0.260 8 
1 -18 163.064 0.248 22 
1 -17 170.578 0.236 21 
1 -4 177.544 0.225 8 
1 -3 183.038 0.214 7 
1 -14 190.380 0.204 18 
1 -7 194.549 0.194 12 
1 -12 203.449 0.185 17 
1 -11 214.803 0.176 16 
1 -10 220.797 0.168 15 
1 -9 229.485 0.160 15 
1 -8 245.412 0.152 14 
1 -1 250.474 0.145 7 
1 -6 264.041 0.138 13 
1 3 277.711 0.131 4 
1 -4 285.564 0.125 12 
1 5 304.323 0.119 3 
1 -2 311.440 0.114 11 
1 5 330.294 0.108 4 
1 0 340.582 0.101 10 
1 7 357.702 0.050 3 
1 2 373.973 0.037 9 
1 7 388.108 0.027 4 
1 8 406.817 0.022 4 
1 5 425.865 0.016 7 
1 10 440.120 0.016 3 
1 11 461.736 0.014 3 
1 8 483.327 0.017 6 
1 11 497.745 0.024 4 
1 12 521.024 0.049 4 
1 11 546.703 0.099 5 
1 12 563.515 0.209 5 
1 15 583.728 0.220 3 
1 14 611.784 0.231 5 
1 15 638.624 0.242 4 
1 16 656.594 0.254 4 
1 19 675.687 0.267 2 
1 20 703.308 0.280 2 
1 19 732.734 0.294 4 
1 20 762.006 0.309 4 
2 -45 132.604 0.449 47 
2 -44 133.619 0.428 46 
2 -44 134.147 0.408 46 
2 -42 139.264 0.388 45 
2 -41 142.900 0.370 44 
2 -40 146.509 0.352 43 
2 -39 147.017 0.335 42 
2 -38 149.516 0.319 41 
2 -37 153.854 0.304 40 
2 -36 157.140 0.290 39 
2 -35 161.529 0.276 38 
2 -34 164.105 0.263 37 
2 -32 171.806 0.250 36 
2 -31 176.565 0.238 35 
2 -30 178.987 0.227 34 
2 -29 182.858 0.216 33 
2 -28 188.144 0.206 32 
2 -27 194.126 0.196 31 
2 -26 200.211 0.187 30 
2 -25 204.419 0.178 30 
2 -24 208.184 0.169 29 
2 -23 214.169 0.161 28 
2 -22 217.914 0.154 27 
2 -21 224.724 0.146 26 
2 -20 233.253 0.139 26 
2 -19 238.443 0.133 25 
2 -18 242.772 0.126 24 
2 -17 252.490 0.120 23 
2 -16 263.103 0.115 23 
2 -15 267.352 0.109 22 
2 -14 275.121 0.104 21 
2 -13 287.626 0.099 20 
2 -12 295.518 0.094 20 
2 -11 301.045 0.090 19 
2 -10 311.632 0.086 18 
2 -9 323.040 0.081 18 
2 -8 326.345 0.078 17 
2 -7 341.126 0.074 16 
2 -6 353.326 0.070 16 
2 -5 361.155 0.067 15 
2 -4 382.598 0.064 15 
2 -3 384.361 0.061 14 
2 -2 409.939 0.040 14 
2 -1 413.223 0.031 13 
2 0 439.662 0.026 13 
2 1 442.738 0.024 12 
2 2 471.775 0.038 12 
2 3 474.001 0.062 11 
2 4 501.703 0.169 11 
2 5 513.015 0.279 10 
2 6 531.928 0.293 10 
2 7 559.819 0.307 10 
2 8 562.321 0.323 9 
2 9 593.590 0.339 9 
2 10 616.737 0.356 8 
2 11 623.994 0.374 8 
2 12 654.064 0.392 8 
2 13 683.056 0.412 8 
2 14 685.455 0.432 7 
2 15 715.894 0.454 7 
2 16 745.325 0.477 7 
