l n nu dnu n_g
0 3 147.524 0.115 0 
0 4 177.597 0.110 0 
0 5 207.087 0.105 0 
0 6 236.577 0.100 0 
0 7 264.116 0.048 0 
0 8 291.222 0.027 0 
0 9 319.186 0.030 0 
0 10 347.614 0.019 0 
0 11 375.360 0.019 0 
0 12 403.161 0.014 0 
0 13 431.767 0.014 0 
0 14 460.722 0.017 0 
0 15 489.595 0.027 0 
0 16 518.463 0.049 0 
0 17 547.524 0.137 0 
0 18 576.615 0.171 0 
0 19 606.084 0.180 0 
0 20 635.179 0.189 0 
0 21 664.603 0.198 0 
0 22 694.000 0.208 0 
0 23 723.097 0.219 0 
1 -34 141.252 0.452 37 
1 -33 144.483 0.430 36 
1 -32 147.824 0.410 35 
1 -19 152.498 0.390 22 
1 -10 155.679 0.372 13 
1 -29 157.497 0.354 33 
1 -28 162.497 0.337 32 
1 -27 168.605 0.321 31 
1 -10 173.064 0.306 14 
1 -3 178.002 0.291 7 
1 -6 181.499 0.277 10 
1 -23 186.924 0.264 27 
1 -8 192.724 0.252 13 
1 -1 197.543 0.240 6 
1 -6 203.519 0.228 11 
1 -19 210.810 0.217 24 
1 -18 217.980 0.207 23 
1 -7 221.665 0.197 13 
1 -14 230.194 0.188 20 
1 -11 240.238 0.179 17 
1 -14 245.542 0.170 20 
1 -13 253.542 0.162 20 
1 -2 264.977 0.154 9 
1 -1 271.321 0.147 8 
1 -10 280.774 0.140 18 
1 3 292.555 0.133 5 
1 -8 299.756 0.127 16 
1 1 312.814 0.121 8 
1 4 321.656 0.115 5 
1 -5 335.344 0.110 15 
1 6 345.047 0.102 4 
1 -3 360.270 0.051 14 
1 8 369.775 0.037 3 
1 -1 387.452 0.027 13 
1 8 396.246 0.022 4 
1 1 417.001 0.016 12 
1 8 425.542 0.016 5 
1 9 447.377 0.013 5 
1 4 459.940 0.016 10 
1 11 477.276 0.023 4 
1 6 500.138 0.047 9 
1 9 508.946 0.092 7 
1 14 533.701 0.198 3 
1 9 554.860 0.208 8 
1 12 565.519 0.218 6 
1 13 591.612 0.229 6 
1 12 616.351 0.241 7 
1 13 628.361 0.253 7 
1 16 650.794 0.266 5 
1 15 678.141 0.279 7 
1 16 699.767 0.293 6 
1 17 713.724 0.307 6 
1 18 739.015 0.323 6 
2 -61 140.667 0.763 64 
2 -60 143.634 0.727 63 
2 -59 145.068 0.692 62 
2 -58 145.652 0.659 61 
2 -57 149.600 0.628 60 
2 -56 152.104 0.598 59 
2 -55 154.229 0.569 58 
2 -54 158.359 0.542 57 
2 -52 162.700 0.517 55 
2 -51 166.294 0.492 54 
2 -50 167.680 0.468 54 
2 -49 169.550 0.446 53 
2 -48 172.916 0.425 52 
2 -47 174.656 0.405 51 
2 -46 176.822 0.385 50 
2 -45 180.495 0.367 49 
2 -44 183.707 0.350 48 
2 -43 187.768 0.333 47 
2 -42 191.609 0.317 46 
2 -41 196.059 0.302 45 
2 -40 200.352 0.288 45 
2 -39 202.212 0.274 44 
2 -38 205.421 0.261 43 
2 -37 210.061 0.248 42 
2 -36 215.160 0.237 41 
2 -35 220.440 0.225 40 
2 -34 223.706 0.215 39 
2 -33 228.149 0.204 38 
2 -32 233.001 0.195 38 
2 -31 234.419 0.185 37 
2 -30 239.987 0.177 36 
2 -29 247.026 0.168 35 
2 -28 253.891 0.160 34 
2 -27 260.640 0.153 34 
2 -26 261.424 0.145 33 
2 -25 269.233 0.138 32 
2 -24 277.556 0.132 31 
2 -23 286.484 0.125 31 
2 -22 288.161 0.120 30 
2 -21 295.912 0.114 29 
2 -20 306.032 0.108 28 
2 -19 315.358 0.103 28 
2 -18 317.072 0.098 27 
2 -17 327.685 0.094 26 
2 -16 338.287 0.089 25 
2 -15 344.572 0.085 25 
2 -14 349.524 0.081 24 
2 -13 361.023 0.077 23 
2 -12 372.586 0.073 23 
2 -11 375.263 0.070 22 
2 -10 390.944 0.067 21 
2 -9 400.559 0.063 21 
2 -8 408.639 0.040 20 
2 -7 427.821 0.033 20 
2 -6 429.390 0.026 19 
2 -5 449.616 0.025 18 
2 -4 458.135 0.037 18 
2 -3 473.253 0.062 17 
2 -2 486.868 0.164 17 
2 -1 499.690 0.271 16 
2 0 516.285 0.285 16 
2 1 529.569 0.299 15 
2 2 544.685 0.314 15 
2 3 563.366 0.330 14 
2 4 573.832 0.346 14 
2 5 600.867 0.364 14 
2 6 603.770 0.382 13 
2 7 633.405 0.401 13 
2 8 644.034 0.421 12 
2 9 662.009 0.442 12 
2 10 690.761 0.464 12 
2 11 693.877 0.487 11 
2 12 720.927 0.512 11 
