l n nu dnu n_g
0 2 125.587 0.126 0 
0 3 155.448 0.120 0 
0 4 185.699 0.114 0 
0 5 214.607 0.108 0 
0 6 244.583 0.103 0 
0 7 274.463 0.050 0 
0 8 303.280 0.028 0 
0 9 331.239 0.031 0 
0 10 359.816 0.020 0 
0 11 389.755 0.019 0 
0 12 420.127 0.015 0 
0 13 450.114 0.014 0 
0 14 479.709 0.017 0 
0 15 509.566 0.028 0 
0 16 539.992 0.051 0 
0 17 570.848 0.143 0 
0 18 601.520 0.179 0 
0 19 632.142 0.188 0 
0 20 663.385 0.197 0 
0 21 694.398 0.207 0 
0 22 724.780 0.217 0 
0 23 755.394 0.228 0 
1 -23 133.225 0.311 26 
1 -22 136.943 0.297 25 
1 -21 143.723 0.283 24 
1 -20 149.006 0.269 23 
1 -19 156.283 0.256 22 
1 -4 159.913 0.244 7 
1 -17 164.092 0.232 21 
1 -16 172.310 0.221 20 
1 -3 179.048 0.211 7 
1 -8 185.194 0.201 12 
1 -13 193.308 0.191 17 
1 -12 197.481 0.182 17 
1 -11 207.220 0.173 16 
1 -10 219.796 0.165 15 
1 -9 223.317 0.157 14 
1 -8 236.057 0.150 14 
1 -1 250.916 0.143 7 
1 -6 254.888 0.136 12 
1 -5 273.467 0.129 12 
1 2 281.593 0.123 5 
1 -3 297.549 0.117 11 
1 4 309.082 0.112 4 
1 -1 325.412 0.106 10 
1 6 336.553 0.100 3 
1 7 355.615 0.050 3 
1 2 367.420 0.036 8 
1 9 385.814 0.027 2 
1 4 404.134 0.022 8 
1 9 419.722 0.016 3 
1 10 438.942 0.016 3 
1 7 461.234 0.014 6 
1 10 476.621 0.017 4 
1 11 497.225 0.024 4 
1 10 522.560 0.049 6 
1 11 541.149 0.098 5 
1 14 559.671 0.208 3 
1 13 586.753 0.218 5 
1 14 614.325 0.229 4 
1 15 632.765 0.241 4 
1 18 651.656 0.253 2 
1 19 679.882 0.265 2 
1 18 709.234 0.279 4 
1 19 738.369 0.293 4 
1 20 762.525 0.307 3 
2 -43 133.789 0.461 45 
2 -42 133.676 0.439 44 
2 -42 134.533 0.418 44 
2 -41 137.426 0.398 43 
2 -40 140.827 0.379 43 
2 -39 144.446 0.361 42 
2 -38 147.700 0.344 41 
2 -37 149.106 0.328 40 
2 -36 151.966 0.312 39 
2 -35 155.573 0.297 38 
2 -34 159.875 0.283 37 
2 -33 163.567 0.270 36 
2 -32 166.078 0.257 35 
2 -30 175.611 0.245 34 
2 -29 180.101 0.233 33 
2 -28 181.628 0.222 32 
2 -27 186.931 0.211 31 
2 -26 193.131 0.201 30 
2 -25 199.302 0.192 29 
2 -24 204.914 0.182 29 
2 -23 207.581 0.174 28 
2 -22 214.148 0.166 27 
2 -21 217.828 0.158 26 
2 -20 224.503 0.150 25 
2 -19 233.087 0.143 24 
2 -18 239.991 0.136 24 
2 -17 243.177 0.130 23 
2 -16 253.118 0.124 22 
2 -15 264.613 0.118 22 
2 -14 269.593 0.112 21 
2 -13 277.320 0.107 20 
2 -12 290.036 0.102 19 
2 -11 297.934 0.097 19 
2 -10 303.863 0.092 18 
2 -9 313.733 0.088 17 
2 -8 327.174 0.084 17 
2 -7 329.794 0.080 16 
2 -6 347.322 0.076 15 
2 -5 356.598 0.072 15 
2 -4 369.206 0.069 14 
2 -3 386.403 0.066 14 
2 -2 394.330 0.062 13 
2 -1 416.863 0.041 13 
2 0 422.940 0.032 12 
2 1 447.050 0.027 12 
2 2 455.522 0.025 11 
2 3 476.794 0.038 11 
2 4 493.443 0.065 10 
2 5 506.594 0.171 10 
2 6 536.656 0.292 10 
2 7 539.269 0.306 9 
2 8 567.792 0.321 9 
2 9 592.704 0.337 8 
2 10 599.433 0.354 8 
2 11 630.083 0.372 8 
2 12 658.176 0.391 8 
2 13 660.991 0.410 7 
2 14 691.675 0.431 7 
2 15 721.819 0.452 7 
2 16 736.823 0.475 6 
2 17 752.294 0.499 6 
