l n nu dnu n_g
0 3 178.220 0.159 0 
0 4 211.283 0.151 0 
0 5 243.515 0.144 0 
0 6 275.559 0.137 0 
0 7 309.243 0.130 0 
0 8 342.944 0.062 0 
0 9 376.817 0.035 0 
0 10 410.798 0.038 0 
0 11 444.014 0.025 0 
0 12 476.858 0.024 0 
0 13 510.410 0.018 0 
0 14 545.054 0.017 0 
0 15 580.154 0.021 0 
0 16 615.561 0.034 0 
0 17 650.872 0.061 0 
0 18 685.987 0.171 0 
0 19 721.189 0.214 0 
0 20 755.752 0.225 0 
0 21 790.837 0.236 0 
0 22 825.534 0.248 0 
0 23 860.568 0.260 0 
0 24 896.180 0.273 0 
1 -4 168.276 0.244 7 
1 -9 177.133 0.232 12 
1 -8 185.372 0.221 11 
1 -7 192.767 0.211 11 
1 -6 210.526 0.201 10 
1 -5 217.851 0.191 9 
1 -4 233.300 0.182 9 
1 1 250.321 0.173 4 
1 -2 261.300 0.165 8 
1 3 282.566 0.157 3 
1 0 296.539 0.150 7 
1 5 315.994 0.143 2 
1 4 338.132 0.136 4 
1 3 352.071 0.129 5 
1 6 376.498 0.123 3 
1 5 394.963 0.117 5 
1 6 418.987 0.059 4 
1 9 439.884 0.044 2 
1 8 462.179 0.033 4 
1 9 489.712 0.027 3 
1 10 513.264 0.020 3 
1 11 534.175 0.020 3 
1 12 564.054 0.017 3 
1 13 597.021 0.021 3 
1 14 628.841 0.030 2 
1 15 649.784 0.061 2 
1 16 672.045 0.122 2 
1 17 704.579 0.262 2 
1 18 738.515 0.275 2 
1 19 772.352 0.288 2 
1 20 807.021 0.303 2 
1 21 841.282 0.318 2 
1 22 874.676 0.334 1 
1 23 898.669 0.350 1 
2 -19 172.800 0.241 22 
2 -18 177.370 0.230 21 
2 -17 186.345 0.219 20 
2 -16 194.650 0.209 20 
2 -15 198.605 0.199 19 
2 -14 207.028 0.189 18 
2 -13 212.950 0.180 17 
2 -12 221.054 0.172 16 
2 -11 234.283 0.163 16 
2 -10 238.009 0.156 15 
2 -9 250.932 0.148 14 
2 -8 265.076 0.141 14 
2 -7 270.469 0.134 13 
2 -6 282.641 0.128 12 
2 -5 295.162 0.122 11 
2 -4 305.628 0.116 11 
2 -3 317.887 0.111 10 
2 -2 338.218 0.105 10 
2 -1 346.566 0.100 9 
2 0 372.434 0.096 9 
2 1 382.383 0.091 8 
2 2 406.383 0.087 8 
2 3 425.349 0.083 7 
2 4 440.291 0.079 7 
2 5 473.023 0.075 7 
2 6 479.022 0.047 6 
2 7 506.863 0.039 6 
2 8 541.363 0.032 6 
2 9 548.321 0.030 5 
2 10 576.828 0.047 5 
2 11 612.254 0.080 5 
2 12 635.034 0.214 4 
2 13 647.916 0.352 4 
2 14 683.068 0.369 4 
2 15 718.325 0.388 4 
2 16 744.351 0.407 3 
2 17 753.601 0.428 3 
2 18 787.437 0.449 3 
2 19 822.037 0.472 3 
2 20 857.154 0.495 3 
2 21 893.576 0.520 3 
2 22 910.645 0.546 2 
